"Taxa"	"ginger14"	"ginger27"	"ginger43"	"ginger46"	"ginger49"	"ginger50"	"ginger52"	"ginger55"	"ginger66"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides distasonis"	0.00728987993138937	0.00942857142857143	0.0829638106136461	0.0297312750142939	0.00543012289225493	0.00885714285714286	0.0101443063294756	0.01915654038599	0.0358827734095783
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium myosotis"	0	0	0.161493348591046	0	0	0	0	0	0.0268763402430307
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii"	0.00728987993138937	0.00885714285714286	0.0131597768559577	0.0291595197255575	0.0280080022863675	0.0264285714285714	0.017573939134162	0.0161543959971408	0.00657612580414582
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola sartorii"	0.0055746140651801	0.00914285714285714	0.0108711200114433	0.0527444253859348	0.00571591883395256	0.0104285714285714	0.0205743677668238	0.0192994996426019	0.0102930664760543
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella seckii"	0.0238707833047456	0.014	0.00772421685023602	0.0375929102344197	0.00500142897970849	0.00942857142857143	0.0192884697813973	0.0124374553252323	0.00900643316654753
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis"	0.000571755288736421	0.00571428571428571	0.0314690316120727	0.00686106346483705	0.000285795941697628	0.000857142857142857	0.00371481640234319	0.00171551107934239	0.086204431736955
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides merdae"	0.00457404230989137	0.0125714285714286	0.0387641253039622	0.0264436821040595	0.0041440411546156	0.00828571428571429	0.0128589798542649	0.0102930664760543	0.0145818441744103
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella faecalis"	0.00385934819897084	0.00314285714285714	0.0569303390072951	0.0107204116638079	0.000285795941697628	0.00285714285714286	0.00385769395627947	0.00200142959256612	0.0194424588992137
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola vulgatus"	0.0134362492853059	0.00728571428571429	0.00629380632241453	0.0111492281303602	0.00257216347527865	0.00257142857142857	0.00371481640234319	0.00700500357398142	0.0335954253037884
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia glucerasea"	0.0241566609491138	0.00628571428571429	0.00228865684451438	0.0145797598627787	0.00314375535867391	0.0124285714285714	0.00542934704957851	0.00886347390993567	0.00214438884917798
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium reuteri"	0	0	0.0586468316406809	0	0	0	0	0	0.0102930664760543
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas rupellensis"	0.019010863350486	0.00171428571428571	0.00286082105564297	0.00371640937678674	0.0115747356387539	0.00742857142857143	0.00271467352478926	0.0128663330950679	0.00214438884917798
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides mediterraneensis"	0.00157232704402516	0.00157142857142857	0.0141610642254327	0.0107204116638079	0.00285795941697628	0.00328571428571429	0.00385769395627947	0.00629020729092209	0.0135811293781272
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium varium"	0.0305889079473985	0.003	0	0.000142938822184105	0	0	0	0	0.0165832737669764
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius"	0.0124356775300172	0.0118571428571429	0.00114432842225719	0.00114351057747284	0.000142897970848814	0	0	0.00100071479628306	0.0221586847748392
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis Bordigoni et al. 2020"	0.00385934819897084	0.000571428571428571	0	0.00428816466552316	0.0167190625893112	0.00385714285714286	0.00228604086298043	0.0102930664760543	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0.000857632933104631	0.000285714285714286	0.0226004863395795	0.00128644939965695	0.00185767362103458	0.000857142857142857	0.00100014287755394	0.00571837026447462	0.0045746962115797
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia|s__Wansuia hejianensis"	0.00528873642081189	0.008	0.00157345158060363	0.00614636935391652	0.00157187767933695	0.00328571428571429	0.00385769395627947	0.00686204431736955	0.00243030736240172
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas hippei"	0.00871926815323042	0.00957142857142857	0.000572164211128594	0.00185820468839337	0.000571591883395256	0.00128571428571429	0.00257179597085298	0.00600428877769836	0.00171551107934239
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae"	0.002715837621498	0.00242857142857143	0.000429123158346445	0.00743281875357347	0.00228636753358102	0.00342857142857143	0.00757251035862266	0.00443173695496783	0.000428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0.00414522584333905	0.00271428571428571	0.00114432842225719	0.00514579759862779	0.00471563303801086	0.00342857142857143	0.00285755107872553	0.00571837026447462	0.00100071479628306
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium callitrichos"	0	0	0.0191675010728079	0	0	0	0	0	0.0102930664760543
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium aesculapii"	0	0	0.0233156916034902	0	0	0	0	0	0.00486061472480343
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola massiliensis"	0.000142938822184105	0.00357142857142857	0.00100128736947504	0.00128644939965695	0	0	0.000142877553936277	0.00128663330950679	0.0203002144388849
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0	0.000142857142857143	0.0138749821198684	0.000571755288736421	0.000142897970848814	0.000428571428571429	0.00085726532361766	0.000571837026447462	0.00586132952108649
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera micronuciformis"	0.000714694110920526	0.001	0.000858246316692891	0.0028587764436821	0.00485853100885967	0.00357142857142857	0.00257179597085298	0.00300214438884918	0.00100071479628306
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis"	0.000571755288736421	0.000428571428571429	0.00901158632527535	0.000571755288736421	0.00157187767933695	0.000857142857142857	0.000285755107872553	0.00285918513223731	0.00100071479628306
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bilifractor|s__Bilifractor porci"	0.00485991995425958	0.00142857142857143	0.000429123158346445	0.000428816466552316	0.00214346956273221	0.00171428571428571	0.00214316330904415	0.00385989992852037	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium hapali"	0	0	0.0131597768559577	0	0	0	0	0	0.00314510364546104
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum|s__Paramuribaculum intestinale"	0	0.000571428571428571	0.0047203547418109	0.00185820468839337	0.000571591883395256	0.001	0.00214316330904415	0.00100071479628306	0.00185847033595425
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella vaginalis"	0.000428816466552316	0.000428571428571429	0.00271778000286082	0.00028587764436821	0.0010002857959417	0.000714285714285714	0.00100014287755394	0.00214438884917798	0.000857755539671194
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola dorei"	0.000428816466552316	0.000142857142857143	0.000858246316692891	0.00257289879931389	0.000571591883395256	0.000714285714285714	0.000571510215745106	0.00171551107934239	0.00200142959256612
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0.000857632933104631	0.000142857142857143	0.00100128736947504	0.00257289879931389	0.000142897970848814	0.000428571428571429	0.000571510215745106	0.00157255182273052	0.000714796283059328
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Sodaliphilus|s__Sodaliphilus pleomorphus"	0	0.000142857142857143	0.00371906737233586	0.00028587764436821	0.0010002857959417	0.000428571428571429	0.000285755107872553	0.000714796283059328	0.00128663330950679
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0.00157232704402516	0.000428571428571429	0	0.00142938822184105	0.000285795941697628	0.00114285714285714	0.00142877553936277	0.00128663330950679	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella catena"	0.000142938822184105	0.000142857142857143	0.00386210842511801	0.000142938822184105	0.000571591883395256	0.000428571428571429	0.00042863266180883	0.000571837026447462	0.00114367405289492
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoris"	0	0.000142857142857143	0.00457731368902875	0.000428816466552316	0.000142897970848814	0.000714285714285714	0.000142877553936277	0.000571837026447462	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora celerecrescens"	0.0028587764436821	0.00128571428571429	0	0.000857632933104631	0.000142897970848814	0.000428571428571429	0.000285755107872553	0.000571837026447462	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium leontopitheci"	0	0	0.00543556000572164	0	0	0	0	0	0.000857755539671194
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella hominis"	0	0	0.00200257473895008	0	0	0	0	0	0.00428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0.00142938822184105	0.000571428571428571	0.000429123158346445	0.000857632933104631	0.000285795941697628	0.000857142857142857	0.000285755107872553	0.00100071479628306	0.000571837026447462
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Porcincola|s__Porcincola intestinalis"	0.000857632933104631	0.000285714285714286	0.000143041052782148	0.000428816466552316	0.00114318376679051	0.000714285714285714	0.000142877553936277	0.00200142959256612	0.000285918513223731
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Thermophilibacter|s__Thermophilibacter mediterraneus"	0	0.000142857142857143	0.00300386210842512	0.00028587764436821	0.000285795941697628	0.000142857142857143	0	0.000142959256611866	0.000714796283059328
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium fessum"	0.00228702115494568	0.000285714285714286	0.000143041052782148	0.000142938822184105	0.000142897970848814	0.000428571428571429	0.000142877553936277	0.000428877769835597	0.000571837026447462
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium porci"	0.00171526586620926	0.000142857142857143	0.000286082105564297	0.00028587764436821	0.000285795941697628	0.000285714285714286	0.000285755107872553	0.000571837026447462	0.000571837026447462
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Colibacter|s__Colibacter massiliensis"	0.000571755288736421	0	0.000286082105564297	0.000142938822184105	0.00128608173763933	0.000285714285714286	0.000285755107872553	0.00142959256611866	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium rousetti"	0	0	0.00286082105564297	0	0	0	0	0	0.00142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia formatexigens"	0.000571755288736421	0.000428571428571429	0.000429123158346445	0.000428816466552316	0.000285795941697628	0.000428571428571429	0	0.000428877769835597	0.000428877769835597
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella viscericola"	0	0.000142857142857143	0.000858246316692891	0.000571755288736421	0.000285795941697628	0.000285714285714286	0.000142877553936277	0.000285918513223731	0.000714796283059328
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis"	0.00028587764436821	0	0.000715205263910742	0	0.000571591883395256	0.000571428571428571	0.000142877553936277	0.000428877769835597	0.000428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio fibrisolvens"	0.00028587764436821	0.000142857142857143	0.000286082105564297	0	0.000428693912546442	0	0.00042863266180883	0.00114367405289492	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella intestinihominis"	0	0	0.00114432842225719	0.000142938822184105	0.000142897970848814	0.000285714285714286	0.000285755107872553	0.000142959256611866	0.000428877769835597
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides johnsonii"	0.000142938822184105	0	0.000715205263910742	0.000142938822184105	0.000142897970848814	0	0	0.000571837026447462	0.000714796283059328
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium tissieri"	0	0	0.00157345158060363	0	0	0	0	0	0.000714796283059328
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella bouchesdurhonensis"	0	0	0.00143041052782148	0	0	0	0	0	0.000857755539671194
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium polysaccharolyticum"	0.000428816466552316	0.000142857142857143	0.000572164211128594	0	0.000285795941697628	0.000142857142857143	0	0.000428877769835597	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix alysoides"	0.000142938822184105	0.000285714285714286	0	0.000428816466552316	0.000142897970848814	0.000285714285714286	0.000285755107872553	0.000571837026447462	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium samirii"	0	0	0.00185953368616793	0	0	0	0	0	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides chinchillae"	0	0	0.00114432842225719	0	0	0	0	0.000142959256611866	0.000714796283059328
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides finegoldii"	0	0.000428571428571429	0	0	0	0	0	0	0.00157255182273052
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0.00142938822184105	0	0	0	0	0	0	0.000285918513223731	0.000142959256611866
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella flexneri"	0.00028587764436821	0	0.000286082105564297	0.000142938822184105	0.000142897970848814	0.000428571428571429	0	0	0.000571837026447462
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora indolis"	0.00100057175528874	0.000142857142857143	0	0	0.000142897970848814	0	0.000142877553936277	0.000285918513223731	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Caecibacter|s__Caecibacter massiliensis"	0.00028587764436821	0	0	0.000428816466552316	0.000571591883395256	0	0.000142877553936277	0.000428877769835597	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter fastidiosus"	0	0.000142857142857143	0	0	0	0	0	0	0.00157255182273052
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia caecimuris"	0.000571755288736421	0	0.000286082105564297	0.00028587764436821	0.000142897970848814	0.000285714285714286	0	0	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pluvialisilvae"	0	0	0.00128736947503934	0	0	0	0	0	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium vespertilionis"	0	0	0.00100128736947504	0	0	0	0	0	0.000428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio crossotus"	0.000428816466552316	0	0.000286082105564297	0	0	0	0	0.000285918513223731	0.000428877769835597
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium mortiferum"	0	0	0	0	0	0	0	0	0.00142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia argi"	0.00028587764436821	0	0	0	0.000285795941697628	0	0	0.000857755539671194	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia fergusonii"	0.000142938822184105	0	0.000143041052782148	0	0.000142897970848814	0.000285714285714286	0.000142877553936277	0	0.000571837026447462
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna jejuensis"	0.00028587764436821	0.000142857142857143	0	0.000142938822184105	0.000428693912546442	0	0	0.000428877769835597	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium cebidarum"	0	0	0.000715205263910742	0	0	0	0	0	0.000571837026447462
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides humanifaecis"	0	0.000142857142857143	0	0	0	0	0	0	0.00114367405289492
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia pseudococcoides"	0.00028587764436821	0	0	0	0	0.000142857142857143	0	0.000571837026447462	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Qiania|s__Qiania dongpingensis"	0.00028587764436821	0	0	0.00028587764436821	0.000142897970848814	0	0	0.000571837026447462	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio proteoclasticus"	0.000428816466552316	0	0	0	0.000285795941697628	0	0	0.000571837026447462	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0.000428816466552316	0.000142857142857143	0.000143041052782148	0	0.000142897970848814	0	0	0.000285918513223731	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera sueciensis"	0.00028587764436821	0	0	0	0.000285795941697628	0.000285714285714286	0	0.000285918513223731	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella avium"	0	0	0.000858246316692891	0	0	0	0	0	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprophilus"	0	0	0.000286082105564297	0.00028587764436821	0	0	0	0.000285918513223731	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella massiliensis"	0	0	0.000286082105564297	0.00028587764436821	0.000142897970848814	0	0	0.000142959256611866	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora saccharolytica"	0.000428816466552316	0	0.000143041052782148	0	0	0	0	0.000285918513223731	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia schinkii"	0.00028587764436821	0.000142857142857143	0.000286082105564297	0.00028587764436821	0	0	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris"	0	0.000142857142857143	0.000143041052782148	0	0	0	0	0	0.000714796283059328
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia hominis"	0.00028587764436821	0	0	0.000142938822184105	0.000142897970848814	0	0	0.000428877769835597	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella xylanolytica"	0.00028587764436821	0	0	0.000142938822184105	0	0.000142857142857143	0	0.000428877769835597	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium saguinibicoloris"	0	0	0.000715205263910742	0	0	0	0	0	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella phocaeensis"	0	0	0.000715205263910742	0	0	0	0	0	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella ihumii"	0	0	0.000572164211128594	0	0	0	0	0.000142959256611866	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pullorum"	0	0	0.000429123158346445	0	0	0	0	0	0.000428877769835597
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola paurosaccharolyticus"	0	0	0.000429123158346445	0	0	0	0	0	0.000428877769835597
