"Taxa"	"franc19"	"franc22"	"franc44"	"franc45"	"franc47"	"franc48"	"franc49"	"franc56"	"franc68"
"Metabolism|Carbohydrate metabolism|Amino sugar and nucleotide sugar metabolism"	0.0151979709378006	0.0149962733854101	0.0155589054516598	0.0149761390184506	0.0150111541255873	0.014885268103999	0.01483195137679	0.0155425833084625	0.0152108952698985
"Environmental Information Processing|Membrane transport|Phosphotransferase system (PTS)"	0.0152474084334687	0.0134293826852214	0.0103938768036216	0.012242426371626	0.0143674487731856	0.0114658510103813	0.0132948887921347	0.0124479345569104	0.0160251588077808
"Genetic Information Processing|Translation|Ribosome"	0.012508787984985	0.0127645967949262	0.0115007864181183	0.0126055984563871	0.0123904784872353	0.0126178220965501	0.0118583791680897	0.0111128836832798	0.0121030906850648
"Metabolism|Carbohydrate metabolism|Glycolysis / Gluconeogenesis"	0.0119596484298233	0.011918624535497	0.0116157108035442	0.0116357548589847	0.0119857417884395	0.0116401987876598	0.0121141241370048	0.0116658905435148	0.0119620913567124
"Metabolism|Nucleotide metabolism|Pyrimidine metabolism"	0.0120947089389596	0.0119024048016329	0.0104019673138788	0.0116054473471016	0.0116208770874619	0.0116287521492729	0.0111630003598	0.0106158962376323	0.0115337204044015
"Metabolism|Carbohydrate metabolism|Starch and sucrose metabolism"	0.01168553001854	0.0117981951586811	0.00986424893214155	0.0109381611077153	0.0113863562425811	0.0109433272737532	0.0113766728183788	0.0118809710014239	0.0118466989043955
"Metabolism|Carbohydrate metabolism|Pyruvate metabolism"	0.0111142265594391	0.0109572830960844	0.0103854898254915	0.0110435093777976	0.011923477668691	0.0113186373399955	0.0112563842569604	0.0108018218709648	0.0110925621702501
"Metabolism|Carbohydrate metabolism|Fructose and mannose metabolism"	0.0102183599127049	0.00945946046967796	0.00757754168604175	0.00900188364317367	0.00919004155402327	0.00877885237367317	0.00917921546003798	0.0092741680885197	0.0101852158670084
"Metabolism|Amino acid metabolism|Cysteine and methionine metabolism"	0.00884694923523516	0.00899049765320781	0.00829236266694817	0.00867397358067306	0.00905868279607561	0.00879455957894996	0.00866435855159593	0.00832140580331197	0.00883890205062525
"Metabolism|Carbohydrate metabolism|Glyoxylate and dicarboxylate metabolism"	0.00873114043742005	0.0085702964342852	0.00822603097711238	0.00865497614042955	0.00897560629112286	0.00870703781100195	0.00848273963215159	0.00861817425587992	0.00887902959291803
"Metabolism|Energy metabolism|Carbon fixation pathways in prokaryotes"	0.00836667698720478	0.0083774181881397	0.00761739746379649	0.00822214761136842	0.00843952065367039	0.00835709374843893	0.00807644696875221	0.00797945753023223	0.00833110732100598
"Metabolism|Amino acid metabolism|Glycine, serine and threonine metabolism"	0.00805417568653554	0.00812479386649884	0.00766596718355595	0.0079556082421838	0.00793052994732297	0.00801396956389782	0.00784938923420809	0.00759297124035811	0.00791589259222258
"Metabolism|Carbohydrate metabolism|Propanoate metabolism"	0.00788419043772613	0.00762020962621373	0.0072882522026744	0.00771418802137079	0.00853776016311919	0.00785915337315027	0.0078815219987257	0.00785081336268537	0.00805502040429167
"Metabolism|Energy metabolism|Methane metabolism"	0.00773854047407166	0.00755466149307016	0.00665048846159793	0.00730398974877844	0.00775089588257279	0.00749393098324958	0.0074689257870908	0.00716348142855762	0.00744546454103818
"Metabolism|Energy metabolism|Oxidative phosphorylation"	0.00674593664267984	0.00729357681576702	0.00856842582416335	0.00752560718395183	0.00617980232442524	0.00719377419859594	0.00705916167452061	0.00684473129257851	0.00668176143001513
"Metabolism|Global and overview maps|Fatty acid metabolism"	0.00652484090897898	0.00666972546066494	0.00715899309867024	0.00686108897588996	0.00681053344088474	0.0069444886269336	0.0067482885850865	0.0066927054854094	0.00649940946216266
"Metabolism|Carbohydrate metabolism|Butanoate metabolism"	0.00686592549736098	0.00646145936302128	0.00603359845064088	0.00661930325861849	0.00742152488237257	0.00676364598444019	0.00680941684385646	0.00629372032025361	0.00696537043613991
"Metabolism|Amino acid metabolism|Alanine, aspartate and glutamate metabolism"	0.00673698445988308	0.00668545074925271	0.00658356140350424	0.00674285701379176	0.00675746969220291	0.00678093030447929	0.00656691904466091	0.0066269992297336	0.00653210648663121
"Metabolism|Carbohydrate metabolism|Galactose metabolism"	0.00684518244948742	0.00663973309338014	0.0061464618704289	0.00631566056737672	0.00607076188621433	0.00644885967013012	0.00640966789864917	0.00762876434558912	0.00636734083948323
"Genetic Information Processing|Translation|Aminoacyl-tRNA biosynthesis"	0.00669113114633541	0.00681805544612371	0.00613180594505715	0.00667925299390342	0.00676322070185168	0.00672242665149915	0.00638546691250823	0.00605863303073041	0.00649092561001547
"Metabolism|Metabolism of cofactors and vitamins|Porphyrin and chlorophyll metabolism"	0.00624194817940172	0.00636116020691106	0.00625040809563333	0.00626680285082208	0.00709571256104866	0.00610738912151995	0.00610191702938076	0.00669964618908425	0.00699911636664154
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Escherichia coli"	0.00606378182382195	0.00588880155832132	0.00770644240128268	0.00644351509771169	0.00549725550610547	0.0061909873751148	0.00611151354083262	0.00681310735423614	0.00638340910616677
"Metabolism|Carbohydrate metabolism|Pentose phosphate pathway"	0.0064054455208244	0.00631307078280716	0.00624756184320205	0.0061650955485234	0.00620501352512118	0.0062986597873452	0.00647110153955286	0.00648206467314708	0.00621837933610811
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Pseudomonas aeruginosa"	0.00450356655323145	0.00553421973548025	0.00989844772069222	0.00659636058804957	0.00495530732388315	0.00621844772274694	0.00625408855803966	0.00686445990137087	0.00537555936144929
"Metabolism|Global and overview maps|2-Oxocarboxylic acid metabolism"	0.00614055382674512	0.00599037401396606	0.00585998714983036	0.00607779927967214	0.00660421090299275	0.00610958634226896	0.00608055209243936	0.00628575568088791	0.00638326438016488
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Vibrio cholerae"	0.00543515812145681	0.00556193330558068	0.0076118134109776	0.0060337277311779	0.0054564671670638	0.00587020596417706	0.00578236241464039	0.0063493497143253	0.00582538963219563
"Metabolism|Glycan biosynthesis and metabolism|Peptidoglycan biosynthesis"	0.00607847388905185	0.00625157513953713	0.00519300467683824	0.00608346292921357	0.00629001616350362	0.00618093426058477	0.00604039632469415	0.00560922831917514	0.00591522827063153
"Metabolism|Carbohydrate metabolism|Citrate cycle (TCA cycle)"	0.00591842488819912	0.00601303204593843	0.00599339930406227	0.00605445907531687	0.00584401480731187	0.00601883334443449	0.00574624904352346	0.00578396258145408	0.00605042668332306
"Metabolism|Amino acid metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis"	0.00582709520106026	0.00586991939152064	0.00528428556793608	0.00584917848763929	0.00627737716296997	0.00583924382218206	0.00566831675066888	0.00547471233099841	0.00601898655233141
"Environmental Information Processing|Membrane transport|Bacterial secretion system"	0.00572376658692099	0.00574713920325788	0.00648831338113432	0.00595292835865061	0.00535027698452765	0.00558013308221836	0.00540765270077142	0.00507085967513067	0.00587814828678686
"Cellular Processes|Cell growth and death|Cell cycle - Caulobacter"	0.00473246322071853	0.00548610547839503	0.00696326098776411	0.00585237730351393	0.00509183811490656	0.00583820256524703	0.00577147380944119	0.00603602402037738	0.00506647189671798
"Human Diseases|Drug resistance: Antimicrobial|beta-Lactam resistance"	0.00590968847949295	0.00571532164795331	0.00524025734911539	0.0056640116054908	0.00541532128354789	0.0055780632070697	0.00567849675606132	0.00564165698997569	0.00579293142653583
"Genetic Information Processing|Replication and repair|Homologous recombination"	0.00575253840540834	0.00588906962186248	0.00537576737219985	0.00578845318889742	0.00566378766818209	0.00578475862371338	0.00546062279230021	0.00503031044344537	0.00547302238721965
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine degradation"	0.0051471826817242	0.00509747309318251	0.00461710489168578	0.00528671800332165	0.00634267984577565	0.00555980229123179	0.00543567474117196	0.00529175638712385	0.00547572549554955
"Metabolism|Lipid metabolism|Fatty acid biosynthesis"	0.00487241293276212	0.00511286878429316	0.00560609390205764	0.00513497601732512	0.00467646884099899	0.00516817443769142	0.0049502225110836	0.0051990705218659	0.00467220697034871
"Metabolism|Amino acid metabolism|Lysine biosynthesis"	0.0049387070823428	0.00501481417755933	0.00470756645623228	0.00488342364236591	0.00498316204066421	0.0050651490616894	0.00494012433199915	0.00470547611745088	0.00470914744792933
"Genetic Information Processing|Replication and repair|Mismatch repair"	0.00485611465007576	0.00499728901293327	0.0045834116139756	0.00492792438371068	0.00476519054932421	0.00495370420077101	0.00476048398374176	0.00433794780090732	0.00466367021811311
"Metabolism|Energy metabolism|Sulfur metabolism"	0.00471909534392783	0.00444004768684888	0.00546200875794449	0.00465380519400822	0.00467427737848463	0.00445715378533952	0.00458270567856615	0.00450433274902031	0.00477261322274772
"Genetic Information Processing|Folding, sorting and degradation|RNA degradation"	0.00430428754767101	0.00454031176680674	0.00474005939508194	0.00468931785396067	0.00427003452026989	0.00463290595817113	0.00436622280024694	0.00418493578146158	0.00418302640324211
"Metabolism|Energy metabolism|Carbon fixation in photosynthetic organisms"	0.00445623172807845	0.00439906074955419	0.00421941891901375	0.00436786068041911	0.00441420774165544	0.00443565157655735	0.00443663315667336	0.00418561582871691	0.00428504211831228
"Metabolism|Metabolism of cofactors and vitamins|Folate biosynthesis"	0.00426802663057467	0.00421052808499199	0.0043922341800971	0.00438112328126375	0.00468495558008101	0.00425648062958965	0.00407252215645702	0.00381114862893135	0.00447790459661102
"Cellular Processes|Cell motility|Bacterial chemotaxis"	0.00337376006741472	0.00396458272515991	0.00644749011182513	0.00440777784182698	0.00309136401844807	0.00399849946786282	0.00457817894978309	0.00453459706963205	0.00383499351854747
"Metabolism|Glycan biosynthesis and metabolism|Lipopolysaccharide biosynthesis"	0.00444357951791594	0.00424442357287907	0.00443959388833146	0.00445912191003752	0.0043045214140923	0.00425808583705496	0.00388021282792701	0.00357431453294619	0.00453541718267919
"Metabolism|Amino acid metabolism|Arginine and proline metabolism"	0.00421131274864393	0.00405520335692836	0.00382774346089208	0.00405217911776014	0.00416803362436458	0.00397399205864995	0.00394943922920008	0.00398784296282632	0.00432527601916343
"Metabolism|Lipid metabolism|Fatty acid degradation"	0.00382306244536393	0.00375185866881467	0.00380262047136781	0.00395129586620558	0.00448631326340512	0.00405303036938563	0.0041886477311227	0.00379744305227908	0.00397840263852594
"Genetic Information Processing|Replication and repair|DNA replication"	0.00400770855535428	0.00417378122369276	0.00399567827676978	0.00416203460385333	0.00392931422679739	0.00416193817170758	0.00396351637667325	0.00357382779832287	0.00381713046767958
"Metabolism|Energy metabolism|Nitrogen metabolism"	0.00393930046230461	0.00403477957770463	0.00402357764030988	0.00401640174868501	0.00384240875198957	0.0039426274841921	0.00403755065334823	0.00388386048815817	0.00397889301954328
"Metabolism|Metabolism of cofactors and vitamins|Biotin metabolism"	0.00379405352380192	0.00388285210410737	0.00467042530015865	0.00408467955193801	0.00356803264657625	0.00398823610730397	0.00378313715826354	0.00400866534836059	0.00371608432099082
"Metabolism|Metabolism of cofactors and vitamins|Nicotinate and nicotinamide metabolism"	0.00415534371374028	0.00399952480307243	0.00374338032072421	0.00399546733137312	0.00396437212223262	0.00395695380433347	0.00386432194324281	0.00359908537955694	0.00400931624163976
"Metabolism|Carbohydrate metabolism|Pentose and glucuronate interconversions"	0.00394885805006697	0.00374882320096434	0.00330010323793146	0.00368966451331574	0.00386854001446831	0.00394790115541492	0.00426933146745261	0.00443833964513852	0.00385177895246974
"Genetic Information Processing|Folding, sorting and degradation|Protein export"	0.00390528507377109	0.00395922191247004	0.00384139820275285	0.00395633126107186	0.00390558063870545	0.00392759318600584	0.00372348611559782	0.00369949051583758	0.0039032205488361
"Metabolism|Metabolism of cofactors and vitamins|Pantothenate and CoA biosynthesis"	0.0040098135889539	0.00382817674832538	0.00349312518467649	0.00382409232508385	0.00417669211497807	0.00387396463528106	0.0037802755554651	0.00372662583022057	0.00399801916947869
"Metabolism|Amino acid metabolism|Arginine biosynthesis"	0.00383250565496678	0.00373541377556858	0.00366342798216214	0.0037071619096863	0.00388460473632276	0.00371399478126475	0.00370476547110012	0.00382934076349619	0.00380088213475425
"Metabolism|Metabolism of terpenoids and polyketides|Terpenoid backbone biosynthesis"	0.00387140782964575	0.00389525626678142	0.00347711023627797	0.0038193710843341	0.00389325271444233	0.00382883457645615	0.00367554074790689	0.00345534563373593	0.0038198972903193
"Human Diseases|Drug resistance: Antimicrobial|Cationic antimicrobial peptide (CAMP) resistance"	0.00397895166429392	0.00366071097110886	0.00418032542439779	0.00382110048815315	0.00342451206462764	0.00369524808329188	0.0034475778627586	0.00363293030377703	0.00381663573535955
"Metabolism|Metabolism of other amino acids|Selenocompound metabolism"	0.00371778331433468	0.00370857399390031	0.00406315403126859	0.00373843227172662	0.00374024584563033	0.0036812195218426	0.00370581449880224	0.00354583664933077	0.00374501078964837
"Metabolism|Amino acid metabolism|Histidine metabolism"	0.00343588955798061	0.00347958218691445	0.0035311134970469	0.00350690321408807	0.00356604587683352	0.00353046365511481	0.00337876033191219	0.00366247837074661	0.00350287597692403
"Metabolism|Metabolism of cofactors and vitamins|One carbon pool by folate"	0.00341516023442118	0.00349201768787496	0.00320797733368425	0.00340612099678218	0.00322250943192018	0.0034714962628882	0.00321787029494409	0.00324812632502936	0.00317395890978952
"Metabolism|Lipid metabolism|Glycerophospholipid metabolism"	0.00320748800489334	0.00318996473118909	0.00373953607195595	0.00327247179727883	0.00279863816808238	0.0030567272998265	0.00302561980921494	0.00301300636884989	0.00315994054298741
"Metabolism|Metabolism of cofactors and vitamins|Thiamine metabolism"	0.00318072471640124	0.00320938024309636	0.00316505642019344	0.00316533978454118	0.00319760183090579	0.00315367614630164	0.00302179656937285	0.00299198060051137	0.00312082983065797
"Metabolism|Lipid metabolism|Glycerolipid metabolism"	0.00316057857396368	0.00309151126983867	0.00283073063212693	0.00291189998822603	0.00319337020785698	0.00287984018778378	0.0029925872662633	0.00308348415241987	0.00326787878421571
"Metabolism|Amino acid metabolism|Phenylalanine metabolism"	0.00306789028508653	0.00292495655268267	0.0026605339362096	0.00294313016561325	0.00332145479475624	0.00302450311261664	0.00304437342623045	0.00294245243050537	0.00311252778649104
"Cellular Processes|Cell motility|Flagellar assembly"	0.00244386718661856	0.00262033164004734	0.0046763320257988	0.00311143579434579	0.00196330613212347	0.00253113597779924	0.00292844734752737	0.0026733564500443	0.00293926596352155
"Metabolism|Xenobiotics biodegradation and metabolism|Benzoate degradation"	0.00274192870813206	0.00252026026726938	0.00217439824255946	0.00262993446959607	0.00340563400918395	0.00280085422890827	0.0028109527709315	0.00255816295520603	0.00287157826929685
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine biosynthesis"	0.00265676533674052	0.00257102898380254	0.00276900059992691	0.00267824896851623	0.00285947356574942	0.00267977902168531	0.00266026520771641	0.00283299264901376	0.00276060520152847
"Metabolism|Amino acid metabolism|Tyrosine metabolism"	0.00251765713194662	0.00242313758570701	0.00222467214631167	0.00244602606835784	0.00274138604530194	0.00243046209281611	0.00260031925066368	0.00243770813489975	0.00263350323909685
"Metabolism|Global and overview maps|Degradation of aromatic compounds"	0.00245420085279397	0.00230347096635254	0.00218428361134203	0.0022978526212977	0.00259292595808964	0.00229525490825534	0.00248190010323904	0.00253099699686994	0.00260715947044275
"Genetic Information Processing|Replication and repair|Base excision repair"	0.00243755377003535	0.00244101347528099	0.00240114072901681	0.00245242155711296	0.00240519632526416	0.00242198609304839	0.00234241621440805	0.00227657880534223	0.00245180517955586
"Metabolism|Metabolism of other amino acids|beta-Alanine metabolism"	0.00247683278714037	0.00226972421246949	0.00193992967737673	0.00235422308364192	0.00293927796229307	0.00234124745499163	0.00234428711453121	0.00213853601746162	0.00269353413035522
"Metabolism|Biosynthesis of other secondary metabolites|Streptomycin biosynthesis"	0.00220263767121891	0.00234799704168855	0.00271522725087229	0.00242910777967015	0.00222694586405136	0.00252472919428949	0.00245203477726134	0.00253590468158355	0.00205131780417982
"Metabolism|Metabolism of cofactors and vitamins|Riboflavin metabolism"	0.00252356174687015	0.00242273356396121	0.00209678864151805	0.00235778826406684	0.002309112869731	0.00236629335759454	0.0022022743749671	0.00215209202966197	0.00237365174073514
"Genetic Information Processing|Replication and repair|Nucleotide excision repair"	0.00233765932522037	0.00237808141275887	0.00207281153444769	0.00231841414564434	0.00228813449258944	0.00235264048363608	0.00225896810050759	0.00213531516606083	0.00223303782404974
"Genetic Information Processing|Folding, sorting and degradation|Sulfur relay system"	0.00200115734544195	0.00220595556069568	0.00303573044982597	0.00236280252557178	0.00201791077787765	0.00209361447102502	0.0021625468646164	0.00207364192045423	0.00226769686884611
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - other enzymes"	0.0023641826848176	0.00231565457149261	0.00201234618411496	0.00228185220576663	0.0022895937643416	0.00229635411762138	0.00222544356214376	0.00213186275849015	0.0022483257070912
"Human Diseases|Drug resistance: Antimicrobial|Vancomycin resistance"	0.00206427744994596	0.00215261453347629	0.00180780143977169	0.00200882520992138	0.00202891476228873	0.00204694233844259	0.00207154925412412	0.00215899502437049	0.00201050680492669
"Metabolism|Amino acid metabolism|Lysine degradation"	0.00207341833024456	0.00177926041012917	0.00181495837018011	0.00192030485803656	0.00225439440867346	0.00189238206682841	0.0019381800741526	0.0017971041116067	0.00216981931317939
"Metabolism|Carbohydrate metabolism|C5-Branched dibasic acid metabolism"	0.00192805136834903	0.00183508462387725	0.00186618429676677	0.00188358308372539	0.00204249321361872	0.00187914034065963	0.0018576724549493	0.00191391439643642	0.00196355901361749
"Metabolism|Metabolism of other amino acids|Glutathione metabolism"	0.00188061015512967	0.00181507337269657	0.00244366162178285	0.00200642199774101	0.00179406592726549	0.00179261292860945	0.00171452323653846	0.00168048445210334	0.00202890194653975
"Metabolism|Energy metabolism|Photosynthesis"	0.00188630434945886	0.00197348054872572	0.00176645512833068	0.00193714519322348	0.00188242525183753	0.00193380170253878	0.00187539138405982	0.00175429546268336	0.0018365235552816
"Metabolism|Glycan biosynthesis and metabolism|Other glycan degradation"	0.00154256515563339	0.00179409209578555	0.00209735259206062	0.00182384953325781	0.00132482340092098	0.00204028041448847	0.00174022639709715	0.0028314604947023	0.00107440817412808
"Metabolism|Biosynthesis of other secondary metabolites|Prodigiosin biosynthesis"	0.001624412029257	0.00171625972479697	0.00217365873752616	0.00182123735996113	0.00159693301381634	0.00179650170145356	0.0018196334794373	0.00187901599061125	0.00164785085344049
"Metabolism|Biosynthesis of other secondary metabolites|Monobactam biosynthesis"	0.00168449915800935	0.00163243316832897	0.00185369057259167	0.00173662438607603	0.00171040788600512	0.00173129650122925	0.00166627394878456	0.0016348012963543	0.001620390491014
"Metabolism|Metabolism of cofactors and vitamins|Ubiquinone and other terpenoid-quinone biosynthesis"	0.00167457821492964	0.00160616188693241	0.00213776067283547	0.00177126807624377	0.00138720116933869	0.00150770308413704	0.00140962529365354	0.00142137646433761	0.00183763141494605
"Metabolism|Lipid metabolism|Sphingolipid metabolism"	0.00147027659163985	0.00160079145860156	0.00174625871107427	0.00159161701115048	0.00125490322764308	0.00178386318971019	0.00151726441029569	0.0024038681951982	0.00113334597832058
"Metabolism|Lipid metabolism|Biosynthesis of unsaturated fatty acids"	0.00141800315750091	0.00146527009166387	0.00199940098058561	0.00159104194736526	0.00137640126692017	0.00155029815088629	0.00159876987351489	0.00165893731757357	0.00148822152300411
"Metabolism|Metabolism of cofactors and vitamins|Vitamin B6 metabolism"	0.00145838055456615	0.00146201780285594	0.00153376878698241	0.00150742410006115	0.00143923935656305	0.00146105871481226	0.00138459918343782	0.00137277934460308	0.00150370800803572
"Metabolism|Carbohydrate metabolism|Ascorbate and aldarate metabolism"	0.00166162803856234	0.00139558597385474	0.0013707050478579	0.00141408083163005	0.00132993263577845	0.00136588800465861	0.00149962846888629	0.00143039380512288	0.00155977149536709
"Metabolism|Biosynthesis of other secondary metabolites|Novobiocin biosynthesis"	0.00142395463288711	0.00147043319053194	0.00123347850921136	0.00145728214671219	0.00161002560284286	0.00143704718074172	0.00140332794033958	0.0013088353257249	0.0015071646735567
"Metabolism|Xenobiotics biodegradation and metabolism|Chloroalkane and chloroalkene degradation"	0.00123219647003277	0.00132584859347877	0.00157763931006331	0.0013825360751552	0.00142457047641086	0.00132563673188701	0.00154750175541255	0.00148380485727886	0.00137114758840036
"Metabolism|Amino acid metabolism|Tryptophan metabolism"	0.00138043121273861	0.00124219909005283	0.00128277850358598	0.00134825652705117	0.00164046760333378	0.00137609841436576	0.00142173560106984	0.00123968421871955	0.00147319248914063
"Cellular Processes|Cell growth and death|Necroptosis"	0.00133075722793935	0.00141896173035707	0.0013289788281562	0.00137020963414966	0.00124581828833271	0.00137673499261968	0.00131215786052675	0.00125214867915149	0.00125836140788519
"Human Diseases|Infectious diseases: Bacterial|Pertussis"	0.00134521427568005	0.00103912535635817	0.00173545627513365	0.00127303090627403	0.00107472620263548	0.00136322554718429	0.00124257035409608	0.00154617287253033	0.00117317797519877
"Human Diseases|Drug resistance: Antineoplastic|Antifolate resistance"	0.00127224998669658	0.00131976583411755	0.0011719963885598	0.00128372122653721	0.00123680037650605	0.00130766060657446	0.0012315774832829	0.00118385004039927	0.00119400714284797
"Metabolism|Metabolism of other amino acids|Taurine and hypotaurine metabolism"	0.00123015459273912	0.00121182535165725	0.00122129252591434	0.00124839065939415	0.00127955850634704	0.00125948916823012	0.00126975981894231	0.00117661932443275	0.00120184720513997
"Metabolism|Metabolism of terpenoids and polyketides|Polyketide sugar unit biosynthesis"	0.0011058283040637	0.00118420667305916	0.00142005049254624	0.0013004851817536	0.00115472036837396	0.00134939031025297	0.00126492744256994	0.0013020210265506	0.000974241350953363
"Metabolism|Metabolism of other amino acids|Cyanoamino acid metabolism"	0.00115194591601989	0.00119344302691486	0.00126256496244621	0.00119210372689986	0.00112343709021964	0.0012684937181284	0.00126213152262415	0.00149857720758565	0.00108808251617686
"Metabolism|Biosynthesis of other secondary metabolites|Tropane, piperidine and pyridine alkaloid biosynthesis"	0.00122312425302227	0.00122787197022161	0.00104010236860006	0.00122555173745247	0.00132575810009353	0.00120271513325713	0.00118172183065713	0.00110665803811852	0.00128205555134497
"Human Diseases|Cardiovascular diseases|Fluid shear stress and atherosclerosis"	0.00109438525065566	0.00113116845729039	0.00136058039438587	0.0012128497211109	0.00106003823330907	0.00123417884081404	0.00113345513585229	0.00123156583946467	0.0010051332797105
"Metabolism|Carbohydrate metabolism|Inositol phosphate metabolism"	0.00112085825350154	0.00117574161859992	0.00120173207827266	0.00111688417333015	0.00100168934744144	0.0011669740870473	0.00123847452444459	0.0012619477369224	0.00102314379725128
"Genetic Information Processing|Transcription|RNA polymerase"	0.00121996857869581	0.00120754974653424	0.000973845911635604	0.00114230687881921	0.00119836919590441	0.00114181075215393	0.00109363389801471	0.00105954682503214	0.00120663578263283
"Organismal Systems|Endocrine system|Glucagon signaling pathway"	0.00112752760596886	0.00113186566464687	0.00110944684352979	0.00112358595062173	0.00113073557873267	0.00109628275330268	0.00104207581382992	0.00113575132917495	0.00118308357788595
"Cellular Processes|Transport and catabolism|Peroxisome"	0.00110071896054921	0.00106118859826524	0.00114458274574232	0.00107312729165593	0.000960619707321418	0.00112579273016958	0.00106676216684172	0.00113579409489922	0.000969745237679073
"Organismal Systems|Endocrine system|PPAR signaling pathway"	0.00099720909966499	0.00103832287154265	0.000996198759884428	0.001073444989467	0.00117670943124288	0.00117236650834195	0.00116188465049404	0.00106646864532806	0.000943252691345069
"Human Diseases|Infectious diseases: Bacterial|Legionellosis"	0.00106213183983709	0.00106419924743627	0.00107371603291986	0.00107044055385143	0.00106410109288464	0.0010366352960367	0.00101083971052888	0.000972774101340355	0.00108297394920615
"Metabolism|Metabolism of other amino acids|D-Glutamine and D-glutamate metabolism"	0.00106133536844756	0.00105870945721293	0.00100036434808985	0.00105280474438984	0.00105550558970717	0.00107774489372851	0.00101010791019075	0.000993087545860024	0.00101136941571534
"Human Diseases|Cancers: Overview|Central carbon metabolism in cancer"	0.00099138299604221	0.000954517092732299	0.00112209932438947	0.00100379706350215	0.00102999838279221	0.00100447999285338	0.0009331421450761	0.00111038801835634	0.00101565272202592
"Organismal Systems|Aging|Longevity regulating pathway - worm"	0.000944354416219006	0.000978696244806925	0.00114595085134546	0.00105149133503709	0.000926744567229897	0.000997764459156869	0.000972995246523332	0.000919810456678819	0.000976736303940464
"Human Diseases|Drug resistance: Antineoplastic|Platinum drug resistance"	0.000887325426359304	0.000969923321846436	0.00130431947731156	0.00104817779905455	0.00087930555348546	0.000933244355500822	0.000921155393200659	0.000883525993502948	0.00101206453124727
"Metabolism|Xenobiotics biodegradation and metabolism|Aminobenzoate degradation"	0.00098559950852775	0.000907343432409514	0.000796935746077108	0.00093789194644204	0.00115840385223865	0.000950312050251258	0.00100344534664224	0.000899010393118874	0.00106063801011803
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - plant"	0.000884352171706044	0.00095867476381938	0.00120862437649476	0.0010063409043557	0.000900071629975054	0.000930627571131051	0.000901772798049703	0.000916169778786175	0.000991959863539039
"Organismal Systems|Immune system|NOD-like receptor signaling pathway"	0.00088932745057518	0.000950676823961178	0.00104806884448316	0.000988534397410392	0.000876973371915446	0.00105037825832205	0.00096684791096542	0.00102593883159325	0.000767660245009278
"Human Diseases|Infectious diseases: Bacterial|Tuberculosis"	0.000859979768739731	0.000926113008147897	0.0010811052136546	0.000985734627815988	0.00087212542877439	0.000946156965770645	0.00091195219728198	0.000882679694494509	0.000905265365638784
