"Taxa"	"charles41"	"charles46"	"charles49"	"charles50"	"charles51"	"charles55"	"charles57"
"Metabolism|Carbohydrate metabolism|Glycolysis / Gluconeogenesis"	0.0111581130423089	0.0110890192307121	0.0126310846202459	0.0117825544248936	0.0116253321432084	0.0124167918340625	0.00987453755476796
"Metabolism|Carbohydrate metabolism|Pyruvate metabolism"	0.010545545587293	0.0110021632061789	0.0107075431589727	0.0121386999686455	0.0113843077355336	0.0122672547662133	0.00977209150447333
"Metabolism|Carbohydrate metabolism|Starch and sucrose metabolism"	0.0102818820544514	0.0112747046890584	0.0131110763993324	0.0110337074990646	0.0108237969063316	0.0112247309723995	0.00861228516856499
"Metabolism|Carbohydrate metabolism|Fructose and mannose metabolism"	0.00726813943933077	0.00869887383148832	0.0121365312834843	0.00943158497003339	0.008771369578311	0.00859270461926129	0.00615920890546366
"Metabolism|Amino acid metabolism|Cysteine and methionine metabolism"	0.00786924168550779	0.00978697052914625	0.00773472534666476	0.0090698059769869	0.00893915688347192	0.00904692053196676	0.00834802086729925
"Metabolism|Carbohydrate metabolism|Glyoxylate and dicarboxylate metabolism"	0.00844680514019332	0.00876888581045709	0.00783369368462381	0.00917218318836091	0.00862828930889287	0.00851127564252195	0.00853057697680877
"Metabolism|Energy metabolism|Carbon fixation pathways in prokaryotes"	0.00802721515521665	0.00916939203615112	0.00723539042012913	0.00850409853605904	0.00821400164641746	0.00823072349338373	0.00769672301137871
"Metabolism|Amino acid metabolism|Glycine, serine and threonine metabolism"	0.00739180895585306	0.00880036246646144	0.00719468457871748	0.00782250798543907	0.00791403058933991	0.00755337575962135	0.00815045648483371
"Metabolism|Carbohydrate metabolism|Propanoate metabolism"	0.00762568134790849	0.0072043978868595	0.00760321819258093	0.00888126979179983	0.00796423242083514	0.0084794289584561	0.00645084888266813
"Metabolism|Energy metabolism|Oxidative phosphorylation"	0.00832875636702193	0.00762187296090628	0.00643171400168984	0.00590968777866416	0.00715519694341036	0.00622186046097295	0.0101177322932374
"Metabolism|Energy metabolism|Methane metabolism"	0.00665658724586541	0.00790005052053724	0.00683864895639382	0.00769493373163588	0.00737874693338104	0.00792520987572732	0.00621781946932889
"Metabolism|Amino acid metabolism|Alanine, aspartate and glutamate metabolism"	0.00705776022037664	0.00701733375763492	0.00612889702279231	0.00670003329771802	0.00668719948954654	0.00746407624420876	0.00728431937659225
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Pseudomonas aeruginosa"	0.0116965997021915	0.00397956481206928	0.00559661979465578	0.00474408192257592	0.00603735665490822	0.0044728014458429	0.011521749415579
"Metabolism|Global and overview maps|Fatty acid metabolism"	0.00712250028314113	0.0068914736964832	0.00588662267397715	0.00670005875252953	0.00674225731408107	0.00672327041061445	0.00746982445757739
"Metabolism|Carbohydrate metabolism|Butanoate metabolism"	0.00566783080771287	0.00650070162413406	0.00721791006445865	0.00808054806647228	0.00712986161091687	0.00742307520996913	0.00495314093510546
"Genetic Information Processing|Translation|Aminoacyl-tRNA biosynthesis"	0.00588877806340155	0.00812215224388946	0.00493447456212315	0.00654535463806834	0.00679191614043169	0.00735713485405808	0.00709978086463093
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Escherichia coli"	0.00876969719208808	0.00543842297373408	0.00750501376836503	0.00575397840734107	0.00625076545367416	0.00501080822510594	0.00800388442123933
"Metabolism|Carbohydrate metabolism|Galactose metabolism"	0.00790528277637479	0.00653885337098767	0.0066909421413807	0.0055769924986433	0.00590220573800952	0.00660547083033562	0.00611493040216265
"Environmental Information Processing|Membrane transport|Bacterial secretion system"	0.00562675111671138	0.0061870185489095	0.0080740394815179	0.00614188658966463	0.00611538279729276	0.00531275593061017	0.00744338510699921
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Vibrio cholerae"	0.0086940568710188	0.00502390061528483	0.00629137094828091	0.0056267392179755	0.00589060825508161	0.00496537394989577	0.00784482421226395
"Metabolism|Metabolism of cofactors and vitamins|Porphyrin and chlorophyll metabolism"	0.00603228351124601	0.00579536938991012	0.00604001952400112	0.00763968970886397	0.0064328631121385	0.00638509696604751	0.00512010552854364
"Metabolism|Global and overview maps|2-Oxocarboxylic acid metabolism"	0.00547664569939034	0.00599639711445976	0.00611744170827255	0.006985283381065	0.0065056229178241	0.00656802110976979	0.00571420517984124
"Metabolism|Carbohydrate metabolism|Pentose phosphate pathway"	0.00584820811101947	0.00584246160132859	0.00727845026066499	0.00606297064687401	0.00607883111970322	0.00599389922104771	0.00576973479784361
"Metabolism|Carbohydrate metabolism|Citrate cycle (TCA cycle)"	0.00647870241714797	0.00656044624082022	0.00534273673028827	0.00594677499524625	0.00590193993019431	0.00536119706251204	0.00640597357998438
"Metabolism|Glycan biosynthesis and metabolism|Peptidoglycan biosynthesis"	0.00510595323502003	0.0070001934284642	0.00488948992137955	0.00605029889418799	0.00614196889400896	0.00667843566307591	0.00597038819038174
"Genetic Information Processing|Replication and repair|Homologous recombination"	0.00546591956682478	0.00691495276806795	0.0044850100429011	0.00543617500248603	0.00567286151328051	0.00609447916588179	0.00672479468211156
"Metabolism|Amino acid metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis"	0.00494078768314294	0.00636159371314903	0.00472795582298219	0.00640620735142788	0.00595498802710114	0.00622701062862897	0.00562743352891576
"Cellular Processes|Cell growth and death|Cell cycle - Caulobacter"	0.00796635944673932	0.00506492871533418	0.00333917835630094	0.00450705316995811	0.00544759767021081	0.005014767362261	0.0081890959561896
"Human Diseases|Drug resistance: Antimicrobial|beta-Lactam resistance"	0.00527997179158818	0.00573830080053024	0.00650238719034184	0.00547945071709404	0.00553770357619095	0.00533582828608328	0.00538157380794896
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine degradation"	0.00493154227039734	0.00509181367427646	0.003832614127769	0.00657650815666159	0.00558490387393921	0.006078275248906	0.00421717306208521
"Metabolism|Lipid metabolism|Fatty acid biosynthesis"	0.00595269952042357	0.00538015763582242	0.00450302345093029	0.0043003650579232	0.00477494039086127	0.00462775958421263	0.00624164150592184
"Metabolism|Energy metabolism|Sulfur metabolism"	0.00453479488590346	0.0040730231456008	0.00708072427647026	0.00526645363023744	0.00491458225255882	0.00472006948716631	0.00462189818259221
"Genetic Information Processing|Replication and repair|Mismatch repair"	0.00470475169355018	0.00569014876175327	0.00401920010738328	0.00458273433951139	0.00485067929132796	0.00489014842167171	0.00544035592157361
"Metabolism|Amino acid metabolism|Lysine biosynthesis"	0.00484157027575756	0.00553887985691585	0.00385638218539577	0.00470958238624955	0.00491499125934397	0.00527699827073184	0.00494246777647245
"Metabolism|Glycan biosynthesis and metabolism|Lipopolysaccharide biosynthesis"	0.00455499835458169	0.00514428948649632	0.0044712645248944	0.00482103791487655	0.00444381869698663	0.00402620358506012	0.00491432308617523
"Genetic Information Processing|Folding, sorting and degradation|RNA degradation"	0.00495309341088344	0.00518346235167291	0.00317409404777534	0.00402055436215608	0.0044680980163309	0.00461754289220201	0.00593753687492674
"Metabolism|Metabolism of cofactors and vitamins|Folate biosynthesis"	0.00409526549938137	0.00433911793559784	0.00386130051312321	0.00490994794975467	0.00431946236698163	0.00473749835837501	0.00459593355915744
"Cellular Processes|Cell motility|Bacterial chemotaxis"	0.00592811051930422	0.00240096803480368	0.0061107238368561	0.00311894177341879	0.00417558729427746	0.00254721130674425	0.00642012352712256
"Metabolism|Energy metabolism|Carbon fixation in photosynthetic organisms"	0.00399568348271832	0.00437680614419396	0.00446988417752864	0.00426284399490566	0.00432028691610705	0.00448319986659284	0.0044954813074926
"Metabolism|Amino acid metabolism|Arginine and proline metabolism"	0.00352084020747928	0.00415882555639229	0.0051159983531678	0.00462195246633638	0.00423174823050834	0.0040260314995994	0.0036565511852572
"Metabolism|Metabolism of cofactors and vitamins|Biotin metabolism"	0.00493920082997493	0.00412711815726501	0.00399364575026791	0.00351086579694827	0.0038202077183662	0.00352019471994731	0.00523304166954205
"Genetic Information Processing|Replication and repair|DNA replication"	0.00410493104071978	0.00479678017927907	0.00309070834845983	0.00369073343846847	0.0040421007988889	0.00419412677029599	0.00497811833710529
"Metabolism|Metabolism of cofactors and vitamins|Nicotinate and nicotinamide metabolism"	0.00353976808821787	0.00435650856830836	0.00424673505882096	0.00405854244157449	0.00396752554851378	0.0041391564500261	0.00415120947256117
"Human Diseases|Drug resistance: Antimicrobial|Cationic antimicrobial peptide (CAMP) resistance"	0.00455260170550567	0.00393462967317153	0.0048870240567786	0.00372899037285657	0.00362524713931421	0.00340422605323376	0.00431143810869138
"Genetic Information Processing|Folding, sorting and degradation|Protein export"	0.00377647048843634	0.00446613948069389	0.00339565950478153	0.00394672803428854	0.00391465477104084	0.00399903864117015	0.00429307056495032
"Metabolism|Lipid metabolism|Fatty acid degradation"	0.00335000701430246	0.00342973950786458	0.00387606381986329	0.00477008762541743	0.00426861314912197	0.00460678037375943	0.00313466056884099
"Metabolism|Energy metabolism|Nitrogen metabolism"	0.00375696732241064	0.00394625350063522	0.00382264212943982	0.00378762574441689	0.00398815244749721	0.00392621881621774	0.00419343511878389
"Metabolism|Metabolism of cofactors and vitamins|Pantothenate and CoA biosynthesis"	0.0032647697854778	0.00409558677571607	0.00370241979004569	0.00426038506983045	0.00396374420866289	0.0042387830405398	0.00344728098276617
"Metabolism|Metabolism of other amino acids|Selenocompound metabolism"	0.00376678470238214	0.00368043227554441	0.00398186347157178	0.00385052720603671	0.00382466221471837	0.00394052224474296	0.00385862039184073
"Metabolism|Amino acid metabolism|Arginine biosynthesis"	0.00352369443761411	0.00368063137825348	0.00358503237739741	0.00390800489409644	0.00380421700827984	0.00418757258632875	0.00370106198746514
"Metabolism|Metabolism of terpenoids and polyketides|Terpenoid backbone biosynthesis"	0.00325621387299534	0.00453236969996243	0.00299980378668402	0.00384203738885649	0.00390209630589659	0.00392040309964477	0.00391582653701027
"Metabolism|Amino acid metabolism|Histidine metabolism"	0.00349674814072008	0.00386660599225758	0.0034455232464541	0.00373703697870835	0.00369577249664525	0.00378555473930954	0.00367044473989625
"Metabolism|Lipid metabolism|Glycerophospholipid metabolism"	0.00393513870965605	0.0032862861778549	0.00429484309928724	0.0030700595232543	0.00329082914250498	0.00293050526168837	0.00414428177367279
"Metabolism|Carbohydrate metabolism|Pentose and glucuronate interconversions"	0.0036836780492989	0.00283160620327528	0.00437138039473513	0.00371018702665585	0.00353786223083674	0.00362427960901169	0.00249823646831174
"Cellular Processes|Cell motility|Flagellar assembly"	0.00367079289044116	0.00157246900467885	0.0066747724214595	0.0026764742199811	0.00317864621251703	0.0015152277607525	0.00493473090750479
"Metabolism|Metabolism of cofactors and vitamins|One carbon pool by folate"	0.00342960148470254	0.00429843566930272	0.00250291142112801	0.00302838439921407	0.00333256870482078	0.00344170548732088	0.00391106995229607
"Metabolism|Metabolism of cofactors and vitamins|Thiamine metabolism"	0.00323465100331849	0.00359880604691108	0.00269518015139958	0.00317940478318782	0.00321918013809155	0.00333846311545025	0.00351977254281271
"Metabolism|Lipid metabolism|Glycerolipid metabolism"	0.00246386812356151	0.00285867729502666	0.00394055688118081	0.00340642093350708	0.00300582810377745	0.00302710844721084	0.00213452134319879
"Metabolism|Xenobiotics biodegradation and metabolism|Benzoate degradation"	0.00157108194656355	0.00268216418553786	0.00337779177589532	0.00399121308621316	0.00326193873137147	0.00337968388388699	0.00155961233552237
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine biosynthesis"	0.00255672074092512	0.0025690304596541	0.00294950585600409	0.00307386125799865	0.0029227724990631	0.00285514935569398	0.00274006796326926
"Metabolism|Amino acid metabolism|Phenylalanine metabolism"	0.00255704310480625	0.0029098000638297	0.00209166616070614	0.00327851664822024	0.00303530443013128	0.00327686727676174	0.00226698184003091
"Metabolism|Biosynthesis of other secondary metabolites|Streptomycin biosynthesis"	0.00343905158846499	0.0023705426107418	0.00198727161460787	0.00197586759238889	0.00229256136561663	0.00259664388202958	0.00304422876827476
"Metabolism|Amino acid metabolism|Tyrosine metabolism"	0.00189918607279997	0.00205274238184639	0.0031457303994645	0.00302460956515989	0.00263672228762475	0.00291153141245574	0.00162643635832921
"Genetic Information Processing|Replication and repair|Nucleotide excision repair"	0.00215757705424423	0.00269443849370536	0.00271879466582963	0.00239152747925898	0.00237360895441981	0.00244277573217671	0.00246992702076516
"Metabolism|Metabolism of cofactors and vitamins|Riboflavin metabolism"	0.00229558610603444	0.00296693168277057	0.00259990980802747	0.00235616070494737	0.0023311700722364	0.00236488628957283	0.00232768280744866
"Genetic Information Processing|Replication and repair|Base excision repair"	0.00230055143530372	0.00268335276790095	0.00203297454807225	0.0023929346644447	0.00245581185083301	0.00243723824214842	0.00260126753141659
"Metabolism|Metabolism of other amino acids|beta-Alanine metabolism"	0.001610155805503	0.00211003560193704	0.00262468698789905	0.00332583024625091	0.002506519572964	0.00281652722501796	0.00152931353638281
"Metabolism|Global and overview maps|Degradation of aromatic compounds"	0.00172946762828762	0.00189069575710173	0.00345812407672222	0.00290640847871624	0.00256538525876878	0.00257561015353491	0.00137821479938464
"Genetic Information Processing|Folding, sorting and degradation|Sulfur relay system"	0.00245112630819186	0.00184351518180534	0.00233706576846855	0.00218077629204314	0.00230229744409114	0.00193627879429727	0.00325757973229947
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - other enzymes"	0.00222782130246761	0.00253504549688504	0.00228115280188928	0.00226479453562971	0.00223606399084171	0.00232961984892229	0.00225693469797028
"Metabolism|Metabolism of other amino acids|Glutathione metabolism"	0.00211616076727383	0.00184381182660757	0.00269174233324621	0.00211848588525174	0.0019935162594324	0.00167711878000765	0.0026486188153222
"Metabolism|Glycan biosynthesis and metabolism|Other glycan degradation"	0.00471771254387511	0.0020555103588162	0.000512957926341704	0.000766622619518772	0.00131891803811708	0.00183515206015189	0.00303506200195054
"Metabolism|Carbohydrate metabolism|C5-Branched dibasic acid metabolism"	0.00167306255893588	0.00192509927265925	0.00219390555223346	0.00223193792369531	0.0020672628419599	0.00201437755518895	0.00181745683566713
"Metabolism|Amino acid metabolism|Lysine degradation"	0.00151913276509024	0.0016693644297548	0.00247734278833788	0.00262927079059225	0.00217445152318359	0.00219352696003838	0.00121806306010819
"Human Diseases|Drug resistance: Antimicrobial|Vancomycin resistance"	0.00183328204270144	0.00223515999772911	0.00161695627004996	0.00189289659683492	0.00207193926724408	0.00198954726281816	0.00184794558952045
"Metabolism|Energy metabolism|Photosynthesis"	0.00185721923477137	0.00222082464455404	0.00160040177481469	0.00180370628995536	0.00188502913707271	0.00199935004465122	0.00210099128076774
"Metabolism|Metabolism of cofactors and vitamins|Ubiquinone and other terpenoid-quinone biosynthesis"	0.0019098602942614	0.00157848474894756	0.00284312874392764	0.00176715259142484	0.00163792359567247	0.00110009655578163	0.00242706282962573
"Metabolism|Lipid metabolism|Sphingolipid metabolism"	0.00414875725913154	0.0018367370436787	0.000688502136158871	0.000835134088834322	0.0012236896381864	0.00153779393937009	0.00252232856480689
"Metabolism|Biosynthesis of other secondary metabolites|Monobactam biosynthesis"	0.00199976915789369	0.00165319770332168	0.00184412298618143	0.0017232343685638	0.0016800525664703	0.00181346360799544	0.00195433553195087
"Metabolism|Biosynthesis of other secondary metabolites|Prodigiosin biosynthesis"	0.00211144101541637	0.00149834040423612	0.0017650881836802	0.00147392867452675	0.0016781014563161	0.00149734301139863	0.00224262124346646
"Metabolism|Metabolism of cofactors and vitamins|Vitamin B6 metabolism"	0.00154375616794389	0.00158850976098028	0.00164972543432806	0.00154097074574893	0.00149199748391889	0.00143614079943705	0.00176814680085905
"Human Diseases|Infectious diseases: Bacterial|Pertussis"	0.00244113597280123	0.00101139674518534	0.00244501733890894	0.00130495656700682	0.00122820348476533	0.00111113533992137	0.00137728875613926
"Metabolism|Lipid metabolism|Biosynthesis of unsaturated fatty acids"	0.00180679317305729	0.00118431780484408	0.00190480277292402	0.0013629858241176	0.0014889255412568	0.00123829552801638	0.00190448831219724
"Metabolism|Carbohydrate metabolism|Ascorbate and aldarate metabolism"	0.00118704997128783	0.00110142127283388	0.00323038071500488	0.0015132824880964	0.00142177813719724	0.00119763292020341	0.000987370286542796
"Metabolism|Amino acid metabolism|Tryptophan metabolism"	0.00102907143523925	0.00110818930968904	0.00186113585163872	0.00194273701125412	0.00151873774772941	0.00166614269025979	0.000782130092742
"Metabolism|Biosynthesis of other secondary metabolites|Novobiocin biosynthesis"	0.00114680336522274	0.00154457897533099	0.00103541591883455	0.00165571011304321	0.00148644910771959	0.00161910285436199	0.00138063921776278
"Metabolism|Xenobiotics biodegradation and metabolism|Chloroalkane and chloroalkene degradation"	0.00129029976539192	0.000781223755190162	0.00190406031401631	0.00152465431308275	0.00149510185060716	0.00158146393410668	0.00116288965456245
"Cellular Processes|Cell growth and death|Necroptosis"	0.00143163175312775	0.00162051003067413	0.00107978607796909	0.00115251090562886	0.00131222452494665	0.00131628081247426	0.00172080043369131
"Metabolism|Metabolism of terpenoids and polyketides|Polyketide sugar unit biosynthesis"	0.00184131281747393	0.00127399090456386	0.00093696651544992	0.00102051859305752	0.00120640585395192	0.00144746058534648	0.00175265386735943
"Metabolism|Metabolism of other amino acids|Cyanoamino acid metabolism"	0.00208002066149838	0.00118269423440559	0.00128696240870028	0.00104395001081463	0.00116897485209467	0.00120227808765271	0.00133861397121209
"Human Diseases|Cardiovascular diseases|Fluid shear stress and atherosclerosis"	0.00182681538629016	0.00120928656881331	0.00112383811704921	0.000998771624392463	0.00110626695263671	0.0011585699548376	0.00167843415053782
"Human Diseases|Drug resistance: Antineoplastic|Antifolate resistance"	0.00121150734829686	0.00158913971633317	0.000953499763906468	0.00115893337540065	0.00125187418666051	0.00131898909562013	0.00145158828515002
"Metabolism|Metabolism of other amino acids|Taurine and hypotaurine metabolism"	0.0012305260605212	0.00118737006394406	0.00116740223051146	0.00130917927931283	0.00128464227118265	0.00142421756123069	0.00119535156716197
"Metabolism|Biosynthesis of other secondary metabolites|Tropane, piperidine and pyridine alkaloid biosynthesis"	0.000955016697555203	0.00128150746151471	0.00100375862095207	0.00139304788127847	0.00125824208599725	0.00134690578103897	0.00113572336729462
"Organismal Systems|Endocrine system|Glucagon signaling pathway"	0.00113820002128073	0.00122986678836063	0.00110094996109955	0.00115738215802276	0.00113064499839725	0.00111236999719143	0.00120121423382873
"Genetic Information Processing|Transcription|RNA polymerase"	0.00084497228948626	0.00144190113157286	0.000962881218870172	0.00119858286829306	0.0011864598801026	0.00120631398450489	0.00105227729844949
"Cellular Processes|Transport and catabolism|Peroxisome"	0.0013595294090142	0.00119331193230465	0.00118795784363924	0.000901488478022513	0.00100859500828673	0.000968506626204751	0.00123590472012683
"Human Diseases|Infectious diseases: Bacterial|Legionellosis"	0.00100635949384307	0.00118297996306436	0.00100996111075154	0.00110739102577438	0.00110599669307515	0.00109113307264936	0.0012144788118484
"Human Diseases|Cancers: Overview|Central carbon metabolism in cancer"	0.0013373047878335	0.000991517556321942	0.00100019643808023	0.00106202890905325	0.000993780468891227	0.00101585889875592	0.00111022712498802
"Metabolism|Carbohydrate metabolism|Inositol phosphate metabolism"	0.00122521896543897	0.00106096893827955	0.00105693501387628	0.000814103341666826	0.0010590748753895	0.00107756102727905	0.00121229258991571
"Human Diseases|Drug resistance: Antineoplastic|Platinum drug resistance"	0.00105794800026853	0.000969226592485355	0.000990414598378295	0.000959998034801444	0.00106723368301521	0.000849794332426961	0.00152010065030131
"Metabolism|Metabolism of other amino acids|D-Glutamine and D-glutamate metabolism"	0.00102415712078659	0.00126720725252845	0.00071191792600006	0.00100832943618895	0.00105019653422154	0.00117793936915395	0.0011248931521609
"Organismal Systems|Aging|Longevity regulating pathway - worm"	0.00112740429636067	0.000973065731734988	0.000935387168924286	0.000931478308000288	0.00100010909039221	0.00100670218649767	0.00131988076706714
"Organismal Systems|Endocrine system|PPAR signaling pathway"	0.00111664351702651	0.00102266638602097	0.000675785765409362	0.00108320956968408	0.00104094526044397	0.00125453080359153	0.00106788363268185
"Organismal Systems|Immune system|NOD-like receptor signaling pathway"	0.00153557765826838	0.00104240394769464	0.000685681161850708	0.00073100054487893	0.000871978964219518	0.000958192667940434	0.00136288312375279
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - plant"	0.00107535351398558	0.000999585889774823	0.000809434874651137	0.000932755677162363	0.00102045100739703	0.00088526079660127	0.00135565584694914
"Human Diseases|Infectious diseases: Bacterial|Tuberculosis"	0.00106750662218794	0.000941637645240355	0.000686416059787234	0.000843545146920287	0.000926287641110915	0.000933850238012944	0.0012974350007842
"Cellular Processes|Transport and catabolism|Lysosome"	0.00239158106002878	0.00093844918735893	0.000142051668408572	0.000276490265151386	0.000552289474084995	0.000845024735738319	0.00146850955419138
"Human Diseases|Infectious diseases: Bacterial|Salmonella infection"	0.00120925694336359	0.000849894550880698	0.00106687197180655	0.000780133850724185	0.000913825078634035	0.000701343109398203	0.00108261821076982
"Metabolism|Xenobiotics biodegradation and metabolism|Aminobenzoate degradation"	0.000601994266473089	0.000803509397057838	0.000986307891535092	0.00128288653719766	0.0010499661160824	0.0011644009747575	0.0005524720322148
"Metabolism|Xenobiotics biodegradation and metabolism|Nitrotoluene degradation"	0.00110669262528758	0.000582968167470614	0.000902723644458778	0.000986445143578631	0.000893047501771857	0.0008253253649337	0.00104818986599823
"Organismal Systems|Environmental adaptation|Plant-pathogen interaction"	0.00100175895118826	0.000513716682155142	0.00125267104429264	0.000795497305071246	0.000751239723206117	0.000718410393881144	0.000941523442899314
"Metabolism|Glycan biosynthesis and metabolism|Glycosaminoglycan degradation"	0.00172158167289525	0.000849875360384275	0.000342005640102243	0.000439940014712264	0.000571583944227043	0.000706650410231065	0.00120430240571041
"Metabolism|Xenobiotics biodegradation and metabolism|Naphthalene degradation"	0.000664759665409969	0.000482125350807551	0.00131662851004501	0.000910361065964703	0.000877986094571917	0.00102443004417933	0.000363622123149495
"Organismal Systems|Aging|Longevity regulating pathway - multiple species"	0.000797590690502109	0.000781288866426206	0.00101083871345485	0.000633548983582761	0.000670492881745511	0.000647604959118361	0.000901924838282139
"Metabolism|Biosynthesis of other secondary metabolites|Isoquinoline alkaloid biosynthesis"	0.000614791391549828	0.00082026737329814	0.000488666235199188	0.00091096404714011	0.000810303145644803	0.000911013830599505	0.000734501019092694
"Genetic Information Processing|Folding, sorting and degradation|Protein processing in endoplasmic reticulum"	0.000641644520362826	0.000911077301414485	0.000400685743990265	0.000906687638880719	0.000803661500688738	0.000867389082241335	0.000748959103866314
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - globo and isoglobo series"	0.00139118476507584	0.00091016477743092	0.000361263333498225	0.000439043978401236	0.000557709784405797	0.000605024081333333	0.000937301220945685
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of ansamycins"	0.000438688152892633	0.000620835968961254	0.00115839773472161	0.000919460106912575	0.000755608029364138	0.000875151095790702	0.000417532867530524
"Human Diseases|Cancers: Overview|Pathways in cancer"	0.000715379509414573	0.000599690763959555	0.000807574927362939	0.000688741210486651	0.000680781034131489	0.000657179155412528	0.000854480642679335
"Human Diseases|Endocrine and metabolic diseases|Insulin resistance"	0.000727583065492765	0.000778106986847338	0.000524816457482682	0.000588090937231825	0.000661424916252607	0.000647465659193716	0.000907061386275956
"Metabolism|Lipid metabolism|Synthesis and degradation of ketone bodies"	0.000506868262652119	0.000558059136931466	0.000992340018232659	0.000828986688074996	0.000737659614920881	0.000637669663559095	0.000523764492025142
"Metabolism|Biosynthesis of other secondary metabolites|Phenylpropanoid biosynthesis"	0.00131366189029398	0.000454740475769147	0.000807328707138593	0.000416133403062001	0.000517143408703411	0.000570452503515115	0.000643815194218751
"Environmental Information Processing|Signal transduction|HIF-1 signaling pathway"	0.000641991502522731	0.000688129508893787	0.000661381537918201	0.000694202045768066	0.000671444155550542	0.000747898872042245	0.000582109904369428
"Metabolism|Biosynthesis of other secondary metabolites|Neomycin, kanamycin and gentamicin biosynthesis"	0.000861450017658889	0.000524325624106665	0.000655813584852151	0.000573187065755892	0.000597891598034732	0.000685602104899703	0.000663153195887138
"Organismal Systems|Endocrine system|Insulin signaling pathway"	0.00075074767574408	0.00060507864327497	0.000564223746231905	0.000618636509796304	0.000611796546293519	0.000600648255682622	0.000801110584681343
"Metabolism|Metabolism of other amino acids|D-Alanine metabolism"	0.000518338544347694	0.000762365562506198	0.000681666957024662	0.000687444543178131	0.000685701894686028	0.000626858260733752	0.000564478402496055
"Organismal Systems|Environmental adaptation|Thermogenesis"	0.000916820412182195	0.000666532487925481	0.000408610282291353	0.000366037985586086	0.00055013159656321	0.00045709482618318	0.00109628279137075
"Metabolism|Biosynthesis of other secondary metabolites|Acarbose and validamycin biosynthesis"	0.000863553720686731	0.000560033168619781	0.000489839288217913	0.000505432042152194	0.000558498989802723	0.000690044025157954	0.000780307629735163
"Metabolism|Metabolism of terpenoids and polyketides|Geraniol degradation"	0.000376843438287709	0.000539123924015451	0.000759275164352832	0.000925645035407522	0.000707863364773852	0.000635251590054155	0.000334038476064612
