"Taxa"	"lambchop17"	"lambchop18"	"lambchop25"	"lambchop37"	"lambchop44"	"lambchop46"	"lambchop48"	"lambchop50"	"lambchop55"	"lambchop70"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas hippei"	0	0	0	0.0120085775553967	0.0111540111540112	0.00571510215745106	0.00814285714285714	0.00857510361583536	0.00357142857142857	0.000571755288736421
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides distasonis"	0	0	0.000142897970848814	0.00900643316654753	0.00457600457600458	0.0107158165452207	0.00385714285714286	0.00242961269115335	0.0104285714285714	0.00771869639794168
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli"	0.0137476729199484	0.00886094040302987	0.0150042869391255	0.000142959256611866	0.000286000286000286	0.00114302043149021	0.000142857142857143	0.00157210232956982	0.005	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii"	0.00214807389374194	0.0104330427325997	0.00385824521291798	0.00514653323802716	0.00114400114400114	0.00114302043149021	0.00914285714285714	0.00414463341432042	0.00142857142857143	0.000857632933104631
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellamassilia|s__Prevotellamassilia timonensis"	0	0	0.000142897970848814	0.0172980700500357	0	0	0.016	0	0.000142857142857143	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia|s__Wansuia hejianensis"	0	0	0.000428693912546442	0.0150107219442459	0.000858000858000858	0.00100014287755394	0.00571428571428571	0.00100042875518079	0.00342857142857143	0.00157232704402516
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis Bordigoni et al. 2020"	0.000143204926249463	0.0110047163069887	0.000428693912546442	0.00400285918513224	0.00143000143000143	0.00114302043149021	0.007	0.00242961269115335	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium perfringens"	0.00945152513246456	0.0160068600828927	0.000142897970848814	0	0.000286000286000286	0	0	0	0.000428571428571429	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia glucerasea"	0	0	0	0.00385989992852037	0.00157300157300157	0.00200028575510787	0.00242857142857143	0.012862655423753	0.00157142857142857	0.000142938822184105
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium myosotis"	0	0	0	0	0	0	0	0.000142918393597256	0	0.0201543739279588
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0	0	0	0.0091493924231594	0.00386100386100386	0.00114302043149021	0.00428571428571429	0.00100042875518079	0.000428571428571429	0.00028587764436821
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis"	0.000572819704997852	0.00071459196798628	0.00157187767933695	0.00671908506075768	0.000143000143000143	0.00042863266180883	0.00328571428571429	0.000285836787194512	0.000142857142857143	0.005431675242996
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola massiliensis"	0	0	0	0.000142959256611866	0.003003003003003	0.00557222460351479	0	0.00314420465913963	0.00371428571428571	0.00328759291023442
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides mediterraneensis"	0.000143204926249463	0	0	0.00328806290207291	0.00128700128700129	0.00257179597085298	0.00171428571428571	0.000285836787194512	0.00185714285714286	0.00343053173241852
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella rara"	0	0	0	0.00757684060042888	0	0	0.00528571428571429	0	0	0.000857632933104631
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella vaginalis"	0	0	0.00271506144612746	0.00128663330950679	0.00214500214500214	0.00042863266180883	0.000428571428571429	0.000428755180791768	0.00457142857142857	0.000714694110920526
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0	0	0.00128608173763933	0.000857755539671194	0.00185900185900186	0.000714387769681383	0.000285714285714286	0.000857510361583536	0.00271428571428571	0.00357347055460263
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides merdae"	0	0	0	0.00543245175125089	0.000286000286000286	0.00114302043149021	0.00271428571428571	0.000285836787194512	0.001	0.000714694110920526
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bilifractor|s__Bilifractor porci"	0	0	0	0.00300214438884918	0.00314600314600315	0.000285755107872553	0.00171428571428571	0.00157210232956982	0.00157142857142857	0.000142938822184105
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium rousetti"	0	0	0	0	0	0	0	0	0	0.0110062893081761
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera micronuciformis"	0.000429614778748389	0.00414463341432042	0.000571591883395256	0.00128663330950679	0.000429000429000429	0.000285755107872553	0.00257142857142857	0.000857510361583536	0	0.000142938822184105
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium aesculapii"	0	0	0	0	0	0	0	0	0.000142857142857143	0.00971983990851915
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella baroniae"	0	0	0	0.00428877769835597	0	0	0.004	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella boydii"	0.000143204926249463	0.000142918393597256	0	0.00714796283059328	0	0	0	0	0	0.00028587764436821
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Porcincola|s__Porcincola intestinalis"	0	0	0	0.00385989992852037	0.00114400114400114	0.000142877553936277	0.00157142857142857	0.000142918393597256	0	0.000142938822184105
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella herbatica"	0	0	0	0.00200142959256612	0	0	0.00185714285714286	0	0	0.00314465408805031
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Colibacter|s__Colibacter massiliensis"	0.000143204926249463	0.00185793911676433	0.000142897970848814	0.00114367405289492	0.000429000429000429	0.000285755107872553	0.00157142857142857	0.0012862655423753	0	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium porci"	0	0	0.000142897970848814	0.00371694067190851	0.000143000143000143	0.000285755107872553	0.001	0	0	0.00142938822184105
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oris"	0	0	0	0.00142959256611866	0	0	0.00128571428571429	0	0	0.00371640937678674
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia marmotae"	0	0	0	0.00543245175125089	0	0	0.000142857142857143	0	0	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus gnavus"	0	0	0	0.000142959256611866	0.000858000858000858	0.0018574082011716	0	0.00071459196798628	0.002	0.000142938822184105
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sonnei"	0.00143204926249463	0.00300128626554238	0.000142897970848814	0.000714796283059328	0	0	0	0.000142918393597256	0	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae"	0	0	0	0.00471765546819157	0	0	0.000857142857142857	0	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium callitrichos"	0	0	0	0	0	0	0	0	0	0.005431675242996
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola dorei"	0	0	0	0.000857755539671194	0.001001001001001	0.00085726532361766	0	0.000571673574389024	0.000285714285714286	0.000714694110920526
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium tertium"	0	0.00428755180791768	0	0	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Caecibacter|s__Caecibacter massiliensis"	0	0.00100042875518079	0	0.000571837026447462	0.000286000286000286	0.000285755107872553	0.00157142857142857	0.000571673574389024	0	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella catena"	0.000286409852498926	0.000428755180791768	0.00114318376679051	0.000142959256611866	0	0	0	0	0	0.00171526586620926
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0	0	0	0.00157255182273052	0.000143000143000143	0.000714387769681383	0.000714285714285714	0	0.000285714285714286	0.00028587764436821
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris"	0	0	0	0	0.000429000429000429	0.00157165309329904	0	0.00071459196798628	0.000428571428571429	0.000571755288736421
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0	0	0	0.000857755539671194	0.000429000429000429	0.000285755107872553	0.000285714285714286	0.000285836787194512	0.000857142857142857	0.000571755288736421
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium tissieri"	0	0	0	0	0	0	0	0	0	0.00343053173241852
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides humanifaecis"	0	0	0	0	0.000429000429000429	0.00085726532361766	0	0.000428755180791768	0.001	0.000714694110920526
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum succiniciproducens"	0	0	0	0.00114367405289492	0.000715000715000715	0.000285755107872553	0.000571428571428571	0.000428755180791768	0	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis"	0	0	0.000285795941697628	0.000571837026447462	0.000286000286000286	0	0.000428571428571429	0.000285836787194512	0.000428571428571429	0.000571755288736421
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella buccae"	0	0	0	0.00128663330950679	0	0	0.00157142857142857	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oryzae"	0	0	0	0.00142959256611866	0	0	0.000857142857142857	0	0	0.00028587764436821
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix alysoides"	0	0	0	0.000571837026447462	0.000715000715000715	0.000142877553936277	0	0.000142918393597256	0.000285714285714286	0.000428816466552316
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oricebi"	0.000143204926249463	0.000285836787194512	0	0	0.000143000143000143	0.000142877553936277	0	0.0012862655423753	0.000285714285714286	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus intermedius"	0	0.000142918393597256	0	0	0.000143000143000143	0.000714387769681383	0	0.0012862655423753	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter kilianii"	0	0.000285836787194512	0.0010002857959417	0	0.000143000143000143	0.000285755107872553	0	0.000428755180791768	0	0.000142938822184105
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium hapali"	0	0	0	0	0	0	0	0	0	0.00214408233276158
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis"	0.000143204926249463	0.000428755180791768	0	0.000428877769835597	0.000143000143000143	0.000142877553936277	0.000714285714285714	0	0	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia defectiva"	0	0	0	0	0	0.000285755107872553	0	0.00157210232956982	0.000142857142857143	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia formatexigens"	0	0	0	0.00114367405289492	0.000286000286000286	0	0.000428571428571429	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0	0	0	0.00114367405289492	0.000143000143000143	0.000285755107872553	0.000285714285714286	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus|s__Latilactobacillus curvatus"	0	0	0	0	0.000286000286000286	0	0	0.00157210232956982	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus vulneris"	0.000143204926249463	0	0	0	0	0.000285755107872553	0	0.00100042875518079	0.000285714285714286	0.000142938822184105
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter aphrophilus"	0	0.000285836787194512	0.000285795941697628	0	0	0.000285755107872553	0	0.000857510361583536	0.000142857142857143	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria oralis"	0.000143204926249463	0.000285836787194512	0.000142897970848814	0	0	0.000571510215745106	0	0.000428755180791768	0	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia hominis"	0	0	0	0.000857755539671194	0.000143000143000143	0.000285755107872553	0.000428571428571429	0	0	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium reuteri"	0	0	0	0	0	0	0	0	0	0.00157232704402516
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus koreensis"	0	0.000142918393597256	0	0	0.000143000143000143	0.000285755107872553	0	0.00071459196798628	0.000285714285714286	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria perflava"	0	0.000142918393597256	0	0	0.000143000143000143	0.000142877553936277	0	0.000857510361583536	0	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis"	0	0.000142918393597256	0	0	0.000143000143000143	0.000285755107872553	0	0.00071459196798628	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera hexanoica"	0	0.000857510361583536	0	0.000142959256611866	0	0.000142877553936277	0.000285714285714286	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__|s__Clostridium leptum"	0	0	0	0	0	0.00042863266180883	0	0.00071459196798628	0.000142857142857143	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera sueciensis"	0	0.000571673574389024	0	0.000142959256611866	0	0.000142877553936277	0.000571428571428571	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Qiania|s__Qiania dongpingensis"	0	0	0	0.000857755539671194	0.000286000286000286	0	0	0.000142918393597256	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__|g__Gemella|s__Gemella morbillorum"	0.000143204926249463	0	0	0	0	0.000142877553936277	0	0.00100042875518079	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus ilei"	0	0.000142918393597256	0	0	0.000143000143000143	0.000285755107872553	0	0.000428755180791768	0	0.00028587764436821
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella maculosa"	0	0	0	0.000714796283059328	0	0	0.000571428571428571	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius"	0	0	0	0.000285918513223731	0	0.000285755107872553	0.000142857142857143	0	0.000142857142857143	0.000428816466552316
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marseillensis"	0	0	0	0.000428877769835597	0	0	0.000714285714285714	0	0	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0	0	0	0.000857755539671194	0	0	0.000142857142857143	0	0	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio proteoclasticus"	0	0	0	0.000142959256611866	0.000429000429000429	0.000285755107872553	0	0.000142918393597256	0.000142857142857143	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides ovatus"	0	0	0	0	0.000429000429000429	0.000571510215745106	0	0	0	0.000142938822184105
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella shahii"	0	0	0	0.000571837026447462	0	0	0.000571428571428571	0	0	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoris"	0	0	0	0.000142959256611866	0.000143000143000143	0	0.000285714285714286	0	0.000428571428571429	0.000142938822184105
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides koreensis"	0	0	0	0	0	0.000714387769681383	0	0	0.000285714285714286	0.000142938822184105
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella parvula"	0.000143204926249463	0	0.000142897970848814	0	0.000143000143000143	0.000285755107872553	0	0.000142918393597256	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora celerecrescens"	0	0	0	0.000857755539671194	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium polysaccharolyticum"	0	0	0	0.000571837026447462	0.000143000143000143	0.000142877553936277	0.000142857142857143	0	0	0
