"Taxa"	"ivy24"	"ivy29"	"ivy36"	"ivy44"	"ivy46"	"ivy47"	"ivy70"
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis"	0.00286574007737498	0.00357193884840692	0.0580580580580581	0.00457862355129489	0.00185767362103458	0.00257179597085298	0.00443173695496783
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides mediterraneensis"	0.0078807852127812	0.00442920417202458	0.0278850278850279	0.00486478752325082	0.00685910260074307	0.0162880411487355	0.00214438884917798
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas hippei"	0.0197736065338874	0.0177168166880983	0.001001001001001	0.00844183717269996	0.00571591883395256	0.00471495927989713	0.00829163688348821
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides distasonis"	0.0084539332282562	0.0024289184169167	0.0211640211640212	0.0074402632708542	0.00285795941697628	0.0148592656093728	0.00328806290207291
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium callitrichos"	0	0	0.0599170599170599	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas rupellensis"	0.0126092563404499	0.0105729389912845	0.00314600314600315	0.00572327943911862	0.0171477565018577	0.00742963280468638	0.00285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia glucerasea"	0.0177675884797249	0.00657236748106872	0.000858000858000858	0.0037201316354271	0.00600171477565019	0.00214316330904415	0.0178699070764832
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola massiliensis"	0.0147585613984812	0.00414344906415202	0.0207350207350207	0.000572327943911862	0.0010002857959417	0.00942991855979426	0.00300214438884918
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella flexneri"	0.000143287003868749	0	0	0.00672485334096437	0	0	0.0463187991422445
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis"	0.00415532311219372	0.0111444492070296	0.00729300729300729	0.00100157390184576	0.00685910260074307	0.00657236748106872	0.00614724803431022
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella histaminiformans"	0	0	0.000572000572000572	0.0217484618686507	0.0108602457845099	0.00285755107872553	0.00571837026447462
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia fergusonii"	0.000143287003868749	0	0.000143000143000143	0.00772642724281013	0	0	0.0333095067905647
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora celerecrescens"	0.0104599512824187	0.00785826546649521	0	0.00186006581771355	0.00914547013432409	0.00600085726532362	0.0045746962115797
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella rara"	0	0	0.0201630201630202	0.0171698383173558	0	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis Bordigoni et al. 2020"	0.00902708124373119	0.00085726532361766	0	0.00643868936900844	0.0182909402686482	0.00100014287755394	0.00142959256611866
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum thomasii"	0.000286574007737498	0	0.00557700557700558	0.0268994133638575	0.000142897970848814	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides merdae"	0.00100300902708124	0.000285755107872553	0.0215930215930216	0.0032908856774932	0.00114318376679051	0.00328618374053436	0.00228734810578985
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides humanifaecis"	0.0081673592205187	0.00271467352478926	0.00171600171600172	0	0.00142897970848814	0.0117159594227747	0.00614724803431022
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium aesculapii"	0	0	0.0316030316030316	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium fessum"	0.0136122653675312	0.00300042863266181	0.000572000572000572	0.00100157390184576	0.00585881680480137	0.00342906129447064	0.00157255182273052
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0.00243587906576873	0.0018574082011716	0.00514800514800515	0.000858491915867792	0.0148613889682767	0.00228604086298043	0.00114367405289492
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae"	0.00315231408511248	0.00228604086298043	0.000429000429000429	0.00558019745314065	0.00657330665904544	0.00300042863266181	0.00657612580414582
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium porci"	0.00257916606963748	0.000285755107872553	0.00243100243100243	0.00457862355129489	0.00185767362103458	0.000285755107872553	0.0114367405289492
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0.00530161914314372	0.00042863266180883	0.000572000572000572	0.00915724710258978	0.00285795941697628	0.000714387769681383	0.00128663330950679
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium massiliamazoniense"	0.000143287003868749	0.00100014287755394	0.000572000572000572	0	0.00428693912546442	0	0.0114367405289492
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus pullicaecorum"	0.00401203610832497	0.00300042863266181	0.000286000286000286	0.000143081985977965	0.00457273506716205	0.00142877553936277	0.00285918513223731
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella vaginalis"	0.00286574007737498	0.00157165309329904	0.000572000572000572	0.000429245957933896	0.00800228636753358	0.00142877553936277	0.00128663330950679
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor plautii"	0.00874050723599369	0.000571510215745106	0.000286000286000286	0	0.000142897970848814	0.00128589798542649	0.00471765546819157
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__|s__Clostridium leptum"	0.00114629603094999	0.00314330618659809	0.000143000143000143	0	0.00257216347527865	0.00228604086298043	0.00600428877769836
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sonnei"	0	0	0	0.000286163971955931	0	0	0.0145818441744103
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella herbatica"	0	0	0.0111540111540112	0.00357704964944913	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia marmotae"	0	0	0	0.000143081985977965	0	0	0.0145818441744103
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides uniformis"	0.00831064622438745	0.0024289184169167	0.000143000143000143	0	0.000142897970848814	0.000285755107872553	0.00314510364546104
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oris"	0	0	0.0125840125840126	0.00114465588782372	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora indolis"	0.00487175813153747	0.00142877553936277	0	0.000715409929889827	0.00457273506716205	0.00128589798542649	0.000571837026447462
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bilifractor|s__Bilifractor porci"	0.00243587906576873	0.000714387769681383	0.000143000143000143	0.00400629560738303	0.00342955130037153	0.000571510215745106	0.000857755539671194
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium mortiferum"	0.00386874910445623	0.00214316330904415	0.000715000715000715	0	0.000142897970848814	0.00385769395627947	0.00100071479628306
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus gnavus"	0.00286574007737498	0.00142877553936277	0	0.000715409929889827	0.0041440411546156	0.000285755107872553	0.00228734810578985
"k__Bacteria|p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales|f__Anaeroplasmataceae|g__Asteroleplasma|s__Asteroleplasma anaerobium"	0.00157615704255624	0.00271467352478926	0.00314600314600315	0.000143081985977965	0	0.000142877553936277	0.00400285918513224
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera micronuciformis"	0.00186273105029374	0.00085726532361766	0.000858000858000858	0.0032908856774932	0.00171477565018577	0.000714387769681383	0.00114367405289492
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0.00243587906576873	0.00042863266180883	0.00143000143000143	0.000858491915867792	0.00185767362103458	0.00285755107872553	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides salyersiae"	0.00573148015474996	0.00157165309329904	0	0.000143081985977965	0	0	0.00243030736240172
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium rousetti"	0	0	0.00915200915200915	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0.00257916606963748	0.00157165309329904	0.000143000143000143	0.00143081985977965	0.000571591883395256	0.00042863266180883	0.00185847033595425
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium reuteri"	0	0	0.00843700843700844	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0.00386874910445623	0.000571510215745106	0	0.000572327943911862	0.00214346956273221	0.00042863266180883	0.000571837026447462
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0.000429861011606247	0.000285755107872553	0.00572000572000572	0.000429245957933896	0.000285795941697628	0.000285755107872553	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides eggerthii"	0.00415532311219372	0.000714387769681383	0	0	0	0.000571510215745106	0.000857755539671194
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium edouardi"	0.00229259206189999	0.000571510215745106	0	0.000572327943911862	0.0020005715918834	0.000571510215745106	0.000285918513223731
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides faecis"	0.00229259206189999	0.00128589798542649	0.000143000143000143	0.000143081985977965	0	0	0.00214438884917798
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0.00114629603094999	0.000571510215745106	0	0.00128773787380169	0.00142897970848814	0.000571510215745106	0.000857755539671194
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium saguinibicoloris"	0	0	0.00557700557700558	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus senegalensis"	0.00114629603094999	0.000714387769681383	0	0	0.000571591883395256	0.00128589798542649	0.00185847033595425
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium myosotis"	0	0	0.00543400543400543	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia hominis"	0.00272245307350623	0.000285755107872553	0	0.00100157390184576	0.000571591883395256	0	0.000571837026447462
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora amygdalina"	0.00214930505803124	0.000142877553936277	0.000143000143000143	0.000429245957933896	0.00142897970848814	0.00042863266180883	0.000428877769835597
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris"	0.00128958303481874	0.00085726532361766	0.00243100243100243	0	0	0.000571510215745106	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0.00171944404642499	0.000142877553936277	0.000143000143000143	0.00157390184575762	0.00071448985424407	0.000142877553936277	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio fibrisolvens"	0.00243587906576873	0.000285755107872553	0	0.00128773787380169	0.000142897970848814	0	0.000428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix alysoides"	0.00128958303481874	0.00042863266180883	0	0.00128773787380169	0.000571591883395256	0.000142877553936277	0.000857755539671194
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Porcincola|s__Porcincola intestinalis"	0.000859722023212495	0	0	0.00300472170553727	0.000428693912546442	0.000142877553936277	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus niger"	0.00114629603094999	0.00142877553936277	0	0.000286163971955931	0.000142897970848814	0.000142877553936277	0.00128663330950679
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia formatexigens"	0.00100300902708124	0.000285755107872553	0.000143000143000143	0.00143081985977965	0.00071448985424407	0.000285755107872553	0.000285918513223731
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius"	0.00114629603094999	0.000285755107872553	0.000429000429000429	0.000286163971955931	0.000428693912546442	0.00128589798542649	0.000285918513223731
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum|s__Paramuribaculum intestinale"	0.000286574007737498	0.000142877553936277	0.002002002002002	0.000858491915867792	0.000285795941697628	0.000285755107872553	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena contorta"	0.000143287003868749	0	0.000143000143000143	0.000858491915867792	0	0.000285755107872553	0.00271622587562545
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides thetaiotaomicron"	0.000286574007737498	0.000285755107872553	0.00228800228800229	0.000143081985977965	0	0.00085726532361766	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio crossotus"	0.00200601805416249	0.000142877553936277	0.000286000286000286	0.000715409929889827	0.000428693912546442	0.000142877553936277	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella xylanolytica"	0.00157615704255624	0.000142877553936277	0	0.000286163971955931	0.00142897970848814	0.000142877553936277	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoris"	0.000286574007737498	0.000714387769681383	0.000572000572000572	0.000143081985977965	0.000428693912546442	0.00100014287755394	0.000571837026447462
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Thermophilibacter|s__Thermophilibacter mediterraneus"	0.000143287003868749	0.000714387769681383	0.000572000572000572	0.000143081985977965	0.00128608173763933	0.000142877553936277	0.000571837026447462
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella dubosii"	0.000286574007737498	0.00042863266180883	0.00185900185900186	0.000286163971955931	0	0.000142877553936277	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Colibacter|s__Colibacter massiliensis"	0.000573148015474996	0.000142877553936277	0.000143000143000143	0.00128773787380169	0.000857387825092884	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena absiana"	0	0	0.000286000286000286	0.00128773787380169	0.000142897970848814	0.000285755107872553	0.00100071479628306
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium hapali"	0	0	0.00271700271700272	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia defectiva"	0.00200601805416249	0.000142877553936277	0	0	0	0	0.000428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia producta"	0.00128958303481874	0.000142877553936277	0	0.000715409929889827	0.000285795941697628	0.000142877553936277	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella dysenteriae"	0	0	0	0.000143081985977965	0	0	0.00243030736240172
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oricebi"	0.00229259206189999	0	0	0	0.000142897970848814	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Sodaliphilus|s__Sodaliphilus pleomorphus"	0.000286574007737498	0	0.00171600171600172	0.000286163971955931	0	0.000142877553936277	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella clara"	0.000143287003868749	0.000142877553936277	0.000286000286000286	0	0.000571591883395256	0.00114302043149021	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella elegans"	0.00229259206189999	0	0	0	0	0	0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium perfoetens"	0.00128958303481874	0.000285755107872553	0.000143000143000143	0	0	0.000285755107872553	0.000142959256611866
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus mirabilis"	0	0.00042863266180883	0	0.00171698383173558	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter fastidiosus"	0.000429861011606247	0.000142877553936277	0.000715000715000715	0	0	0.000714387769681383	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis"	0.00186273105029374	0	0	0	0	0	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oryzae"	0	0	0.000858000858000858	0.00114465588782372	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__|g__Gemella|s__Gemella haemolysans"	0.00186273105029374	0	0	0	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marseillensis"	0	0	0.00114400114400114	0.000715409929889827	0	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis"	0.000286574007737498	0	0.000286000286000286	0.000286163971955931	0.000857387825092884	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__|g__Gemella|s__Gemella parahaemolysans"	0.00143287003868749	0	0	0	0	0	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Gluceribacter|s__Gluceribacter canis"	0.000859722023212495	0	0	0.000429245957933896	0.000142897970848814	0	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster clostridioformis"	0.000429861011606247	0	0.000143000143000143	0.000572327943911862	0	0	0.000428877769835597
