"Taxa"	"korra21"	"korra29"	"korra44"	"korra48"	"korra58"
"Human Diseases|Endocrine and metabolic diseases"	0.00153084493109759	0.0014823322051612	0.0019768307757029	0.00164719993195988	0.00182588649665705
"Organismal Systems|Immune system"	0.00142272483514529	0.00120518401767223	0.00193533898633057	0.00151019217825532	0.00155628684976863
"Organismal Systems|Environmental adaptation"	0.00115174910541201	0.00105264042633842	0.00166328749553244	0.00121330556812573	0.00145972078694501
"Human Diseases|Cardiovascular diseases"	0.00105202348940967	0.000983777953562796	0.00148835982677911	0.0011066432815782	0.00131922301136793
"Genetic Information Processing|Transcription"	0.00112106273198431	0.00105664839420315	0.001207547021398	0.0011517721812281	0.00103228395433074
"Human Diseases|Neurodegenerative diseases"	0.000770007072646293	0.000912302611633248	0.00129160740431591	0.000864049148759618	0.00139956773343597
"Organismal Systems|Nervous system"	0.000949982667929031	0.000951536714054189	0.00120260092139826	0.000972682755775235	0.0011588060166116
"Human Diseases|Cancers: Specific types"	0.000765800878096667	0.000845212696380604	0.000840803999784094	0.000788055967745212	0.00101445435225381
"Organismal Systems|Digestive system"	0.000516320726049411	0.000392745934236087	0.000980514120017176	0.000533007420046319	0.000702478051385267
"Human Diseases|Infectious diseases: Viral"	0.000353743202780219	0.000318483379002131	0.000688697761434579	0.000417753594328412	0.000574338548741065
"Human Diseases|Infectious diseases: Parasitic"	0.000173120583394603	0.000198806991981015	0.000373921247596906	0.000191244600626476	0.000362486730883093
"Human Diseases|Immune diseases"	0.000203280990851889	0.000235273567272613	0.000271119218952892	0.000208726627001173	0.000279953272114318
"Organismal Systems|Excretory system"	0.000215312794128514	0.000201468923160622	0.000231026733293579	0.000192317113137308	0.000226098243887088
"Human Diseases|Substance dependence"	6.46494591046656e-05	3.14746961031223e-05	0.000275975020527371	8.64220081212333e-05	0.000161705346234572
"Organismal Systems|Circulatory system"	3.98772364570834e-05	2.32671796551789e-05	0.000226579714688269	7.21739457207857e-05	0.000152192899278478
"Environmental Information Processing|Signaling molecules and interaction"	3.08410815292662e-05	1.42844491154726e-05	8.38966835847294e-05	3.57672564689895e-05	5.34386265540497e-05
"Metabolism|Chemical structure transformation maps"	1.27284916368064e-05	7.68042823569013e-06	6.64250525556857e-05	2.38685489785276e-05	4.71777356100479e-05
"Organismal Systems|Development"	7.14337681642474e-06	3.05496025061064e-06	1.00382675254176e-05	4.24020481367818e-06	5.17658244334324e-06
"Cellular Processes|Cellular community - eukaryotes"	2.10990669085098e-08	0	0	0	0
