"Taxa"	"ophelia19"	"ophelia37"	"ophelia43"	"ophelia45"	"ophelia48"	"ophelia49"	"ophelia55"	"ophelia57"	"ophelia59"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium sinus"	0.0144388849177984	0.0062929061784897	0.017573939134162	0.0141772876986968	0.0117276887871854	0.0174460174460174	0.0134362492853059	0.0160183066361556	0.0143184421534937
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides distasonis"	0.00128663330950679	0.00614988558352403	0.00385769395627947	0.00644422168122583	0.0122997711670481	0.0135850135850136	0.00500285877644368	0.0326086956521739	0.0267754868270332
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia|s__Wansuia hejianensis"	0.0120085775553967	0.00600686498855835	0.0208601228746964	0.00859229557496778	0.00815217391304348	0.0118690118690119	0.0120068610634648	0.0148741418764302	0.00644329896907216
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides mediterraneensis"	0.012723373838456	0.00443363844393593	0.00514359194170596	0.00830588572246885	0.0151601830663616	0.0153010153010153	0.00700400228702115	0.0170194508009153	0.0130297823596793
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella seckii"	0.0147248034310222	0.00157322654462243	0.011858836976711	0.0137476729199484	0.00758009153318078	0.00986700986700987	0.008147512864494	0.0150171624713959	0.00859106529209622
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter asburiae"	0	0	0.00800114302043149	0.0065874266074753	0.0034324942791762	0.001001001001001	0	0	0.0674398625429553
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas hippei"	0.0087205146533238	0.00357551487414188	0.0135733676239463	0.0131748532149506	0.00929633867276888	0.011011011011011	0.0110062893081761	0.00943935926773455	0.00529782359679267
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium porci"	0.0132952108649035	0.00243135011441648	0.0142877553936277	0.00959473005871402	0.0100114416475973	0.0165880165880166	0.00929102344196684	0.00486270022883295	0.00300687285223368
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides salyersiae"	0.000571837026447462	0.0045766590389016	0.00385769395627947	0.00587140197622798	0.0173054919908467	0.0224510224510224	0.00571755288736421	0.0097254004576659	0.00529782359679267
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter quasihormaechei"	0	0	0	0	0	0	0.0718982275586049	0.00028604118993135	0.000715922107674685
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor plautii"	0.00100071479628306	0.00357551487414188	0.00871553079011287	0.0065874266074753	0.0165903890160183	0.00858000858000858	0.00886220697541452	0.0074370709382151	0.00515463917525773
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella baroniae"	0.00714796283059328	0.00200228832951945	0.00157165309329904	0.0038665330087355	0.00786613272311213	0.00972400972400972	0.002715837621498	0.0100114416475973	0.0206185567010309
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera paucivorans"	0.00714796283059328	0.0034324942791762	0.00328618374053436	0.00859229557496778	0.00943935926773455	0.00686400686400686	0.00471698113207547	0.00586384439359268	0.0138888888888889
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae"	0.00657612580414582	0.00243135011441648	0.00714387769681383	0.00916511527996563	0.00872425629290618	0.0132990132990133	0.00600343053173242	0.0034324942791762	0.00372279495990836
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus gnavus"	0.00114367405289492	0.00529176201372998	0.0184312044577797	0.013604467993699	0.00386155606407323	0.00128700128700129	0.00471698113207547	0.00700800915331808	0.00186139747995418
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera massiliensis"	0.0132952108649035	0.00185926773455378	0.00557222460351479	0.0038665330087355	0.0045766590389016	0.005005005005005	0.0028587764436821	0.00929633867276888	0.00916380297823597
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella boydii"	0	0.0351830663615561	0.00157165309329904	0.000286409852498926	0.000143020594965675	0.000858000858000858	0.00871926815323042	0.000715102974828375	0.00730240549828179
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sichuanensis"	0	0.000143020594965675	0.000571510215745106	0.00100243448374624	0.0005720823798627	0.000429000429000429	0.0104345340194397	0.00028604118993135	0.0412371134020619
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter wuhouensis"	0	0	0.0128589798542649	0.0127452384362022	0.00371853546910755	0.00228800228800229	0	0	0.0221935853379152
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera indica"	0.0100071479628306	0.00243135011441648	0.00357193884840692	0.00716024631247315	0.00614988558352403	0.00529100529100529	0.00257289879931389	0.0051487414187643	0.0110252004581901
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis"	0.00671908506075768	0.0022883295194508	0.000714387769681383	0.00186166404124302	0.0108695652173913	0.00357500357500357	0.00900514579759863	0.00958237986270023	0.00701603665521191
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter chengduensis"	0	0.000143020594965675	0.00314330618659809	0.00816268079621939	0.00271739130434783	0.001001001001001	0.000142938822184105	0	0.0335051546391753
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis"	0.00657612580414582	0.0017162471395881	0.00271467352478926	0.00572819704997852	0.0045766590389016	0.00700700700700701	0.00357347055460263	0.00429061784897025	0.0050114547537228
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas rupellensis"	0.00228734810578985	0.00257437070938215	0.00314330618659809	0.0130316482887011	0.0034324942791762	0.00228800228800229	0.00700400228702115	0.0022883295194508	0.00229095074455899
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella dysenteriae"	0	0.0324656750572082	0.00157165309329904	0.000286409852498926	0	0.000572000572000572	0.000714694110920526	0	0.000286368843069874
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola massiliensis"	0.000714796283059328	0.00157322654462243	0.00471495927989713	0.00229127881999141	0.0091533180778032	0.00614900614900615	0.0028587764436821	0.00386155606407323	0.00257731958762887
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium phoceensis"	0.000428877769835597	0.00128718535469108	0.00400057151021575	0.00315050837748819	0.0074370709382151	0.00772200772200772	0.00157232704402516	0.00357551487414188	0.00200458190148912
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris"	0.000714796283059328	0.0017162471395881	0.00271467352478926	0.00186166404124302	0.0080091533180778	0.00643500643500643	0.00142938822184105	0.00386155606407323	0.00143184421534937
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella buccae"	0.00114367405289492	0.000715102974828375	0.000714387769681383	0.00143204926249463	0.00371853546910755	0.00357500357500357	0.00171526586620926	0.0040045766590389	0.00945017182130584
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0.000857755539671194	0.00200228832951945	0.00142877553936277	0.0050121724187312	0.00414759725400458	0.00443300443300443	0.00428816466552316	0.00143020594965675	0.0027205040091638
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii"	0.00514653323802716	0.00128718535469108	0.00228604086298043	0.00286409852498926	0.0034324942791762	0.00214500214500214	0.00214408233276158	0.00357551487414188	0.00315005727376861
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter ludwigii"	0	0.000143020594965675	0.00114302043149021	0.0027208935987398	0.00100114416475973	0.000286000286000286	0.00743281875357347	0.00357551487414188	0.00902061855670103
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola dorei"	0.000428877769835597	0.0005720823798627	0.00085726532361766	0.00157525418874409	0.005720823798627	0.00486200486200486	0.0028587764436821	0.00414759725400458	0.00400916380297824
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena contorta"	0.00243030736240172	0.00128718535469108	0.0091441634519217	0.00358012315623657	0.00028604118993135	0.00114400114400114	0.00328759291023442	0.00328947368421053	0.000572737686139748
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora celerecrescens"	0.00200142959256612	0.00100114416475973	0.00600085726532362	0.00229127881999141	0.00314645308924485	0.00386100386100386	0.00257289879931389	0.00157322654462243	0.000715922107674685
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter mori"	0	0	0.00485783683383341	0.0111699842474581	0.00429061784897025	0.00143000143000143	0	0	0.00128865979381443
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sonnei"	0.000142959256611866	0.0102974828375286	0.000142877553936277	0.000143204926249463	0.00028604118993135	0.00429000429000429	0.00471698113207547	0.000143020594965675	0.00186139747995418
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides caecigallinarum"	0.00171551107934239	0.0011441647597254	0.00128589798542649	0.00186166404124302	0.00471967963386728	0.00443300443300443	0.00157232704402516	0.00243135011441648	0.00257731958762887
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena absiana"	0.00171551107934239	0.0011441647597254	0.00771538791255894	0.00343691822998711	0.00128718535469108	0.00114400114400114	0.00200114351057747	0.00271739130434783	0.000143184421534937
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0.00128663330950679	0.00128718535469108	0.00042863266180883	0.00200486896749248	0.0045766590389016	0.00328900328900329	0.00114351057747284	0.0022883295194508	0.00443871706758305
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter hormaechei"	0	0	0	0.000286409852498926	0	0	0.0197255574614065	0	0.000286368843069874
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus niger"	0.00243030736240172	0.0005720823798627	0.00557222460351479	0.000716024631247315	0.000715102974828375	0.000286000286000286	0.00157232704402516	0.0074370709382151	0.000286368843069874
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum|s__Paramuribaculum intestinale"	0.00371694067190851	0.00143020594965675	0.000714387769681383	0.0011456394099957	0.00128718535469108	0.00143000143000143	0.00142938822184105	0.00529176201372998	0.00200458190148912
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella faecalis"	0.00285918513223731	0.000715102974828375	0.00271467352478926	0.00300730345123872	0.00157322654462243	0.00143000143000143	0.000714694110920526	0.00357551487414188	0.00143184421534937
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides humanifaecis"	0.00100071479628306	0.000429061784897025	0.00142877553936277	0.00157525418874409	0.0040045766590389	0.00271700271700272	0.00171526586620926	0.0034324942791762	0.00157502863688431
"k__Bacteria|p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales|f__Anaeroplasmataceae|g__Asteroleplasma|s__Asteroleplasma anaerobium"	0.00243030736240172	0.00143020594965675	0.00342906129447064	0.00300730345123872	0.00185926773455378	0.000429000429000429	0.00028587764436821	0.0028604118993135	0.00143184421534937
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella intestinihominis"	0.0041458184417441	0.000429061784897025	0.000142877553936277	0.000429614778748389	0.00243135011441648	0.00228800228800229	0.00142938822184105	0.00486270022883295	0.000572737686139748
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium varium"	0	0.00185926773455378	0.00371481640234319	0.00315050837748819	0.0040045766590389	0.000429000429000429	0.0028587764436821	0.00028604118993135	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter fastidiosus"	0.000571837026447462	0.000715102974828375	0.000714387769681383	0.000859229557496778	0.00257437070938215	0.00114400114400114	0.00157232704402516	0.00600686498855835	0.000859106529209622
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium fessum"	0.00114367405289492	0.00085812356979405	0.0024289184169167	0.00243448374624087	0.00128718535469108	0.00328900328900329	0.00200114351057747	0.00028604118993135	0.00100229095074456
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bilifractor|s__Bilifractor porci"	0.00142959256611866	0.00028604118993135	0.00200028575510787	0.00229127881999141	0.00128718535469108	0.000858000858000858	0.00200114351057747	0.0022883295194508	0.00200458190148912
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea agglomerans"	0	0	0.000142877553936277	0.000859229557496778	0.000143020594965675	0	0.00214408233276158	0.00414759725400458	0.00515463917525773
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella clara"	0.00100071479628306	0.00085812356979405	0.000571510215745106	0.000286409852498926	0.0040045766590389	0.00343200343200343	0.00028587764436821	0.00100114416475973	0.000572737686139748
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella histaminiformans"	0.00471765546819157	0.00028604118993135	0.00200028575510787	0.000859229557496778	0.000715102974828375	0.00157300157300157	0.000714694110920526	0.0005720823798627	0.000286368843069874
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0.000285918513223731	0.00028604118993135	0.000714387769681383	0.00214807389374194	0.0022883295194508	0.00214500214500214	0.00128644939965695	0.000715102974828375	0.00143184421534937
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__|s__Clostridium leptum"	0.00185847033595425	0.000715102974828375	0.00171453064723532	0.00200486896749248	0.0011441647597254	0.000858000858000858	0.000571755288736421	0.000143020594965675	0.00229095074455899
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0.00114367405289492	0	0.000142877553936277	0.000572819704997852	0.00200228832951945	0.000286000286000286	0.00314465408805031	0.0028604118993135	0.00100229095074456
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae"	0	0	0	0	0	0	0.0107204116638079	0	0.000429553264604811
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis Bordigoni et al. 2020"	0.000714796283059328	0.000715102974828375	0.000142877553936277	0.00157525418874409	0.00185926773455378	0.00185900185900186	0.000714694110920526	0.00028604118993135	0.00315005727376861
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter chuandaensis"	0	0.00028604118993135	0	0.000286409852498926	0	0.000143000143000143	0.00471698113207547	0	0.00529782359679267
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides xylanisolvens"	0.00100071479628306	0.000143020594965675	0.000571510215745106	0.000429614778748389	0.00128718535469108	0.00143000143000143	0.00114351057747284	0.00357551487414188	0.000859106529209622
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium mortiferum"	0	0.0011441647597254	0.00257179597085298	0.00143204926249463	0.0017162471395881	0.000143000143000143	0.00171526586620926	0.00143020594965675	0.000143184421534937
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0.00243030736240172	0.00028604118993135	0.000142877553936277	0.000286409852498926	0.000429061784897025	0.00114400114400114	0.000857632933104631	0.00271739130434783	0.00143184421534937
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora indolis"	0.000285918513223731	0.0005720823798627	0.00100014287755394	0.0011456394099957	0.00214530892448513	0.00214500214500214	0.00114351057747284	0.00028604118993135	0.000859106529209622
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0.00100071479628306	0.000429061784897025	0.00128589798542649	0.00128884433624517	0.00100114416475973	0.000715000715000715	0.00114351057747284	0.00085812356979405	0.00100229095074456
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia hominis"	0.000142959256611866	0.00100114416475973	0.00214316330904415	0.00128884433624517	0.00128718535469108	0.000858000858000858	0.00100057175528874	0.000715102974828375	0.000286368843069874
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster clostridioformis"	0.000571837026447462	0.0005720823798627	0.000714387769681383	0.0011456394099957	0.0011441647597254	0.002002002002002	0.000857632933104631	0	0.000286368843069874
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena orotica"	0.000285918513223731	0.0005720823798627	0.00157165309329904	0.00157525418874409	0.0005720823798627	0.000429000429000429	0.00200114351057747	0	0.000286368843069874
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Sodaliphilus|s__Sodaliphilus pleomorphus"	0.000714796283059328	0.00028604118993135	0	0.000286409852498926	0.00085812356979405	0.001001001001001	0.000571755288736421	0.00200228832951945	0.00128865979381443
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0.000857755539671194	0.000429061784897025	0.000714387769681383	0.00100243448374624	0.00085812356979405	0.000429000429000429	0.00185820468839337	0.000429061784897025	0.000286368843069874
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella vaginalis"	0.000714796283059328	0	0	0.000429614778748389	0.00128718535469108	0.000143000143000143	0.00142938822184105	0.00200228832951945	0.000572737686139748
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora amygdalina"	0.000285918513223731	0.000143020594965675	0.000285755107872553	0.0011456394099957	0.00157322654462243	0.00171600171600172	0.000714694110920526	0.000143020594965675	0.000429553264604811
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus senegalensis"	0.000142959256611866	0.00143020594965675	0.000285755107872553	0.000716024631247315	0.00085812356979405	0.000572000572000572	0.000714694110920526	0	0.00157502863688431
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0.000428877769835597	0.0005720823798627	0.00085726532361766	0.000859229557496778	0.0011441647597254	0.000715000715000715	0.000857632933104631	0.00028604118993135	0.000429553264604811
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena faecalis"	0.000142959256611866	0.00028604118993135	0.00171453064723532	0.00100243448374624	0.000429061784897025	0.000143000143000143	0.00114351057747284	0.000715102974828375	0.000286368843069874
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus scindens"	0.000857755539671194	0.0005720823798627	0.00142877553936277	0.000572819704997852	0	0	0.000714694110920526	0.0011441647597254	0
