"Taxa"	"goose20"	"goose22"	"goose37"	"goose42"	"goose44"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola vulgatus"	0.00257179597085298	0.00171428571428571	0.00171502072316707	0.00142938822184105	0.000428877769835597
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oris"	0.00200028575510787	0.00114285714285714	0.00185793911676433	0.00200114351057747	0.000571837026447462
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella herbatica"	0.00114302043149021	0.000428571428571429	0.00214377590395884	0.00314465408805031	0.000571837026447462
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Syntrophococcus|s__Syntrophococcus sucromutans"	0.00042863266180883	0.000428571428571429	0.000142918393597256	0.000714694110920526	0.00428877769835597
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0.000571510215745106	0	0.00100042875518079	0.000571755288736421	0.00371694067190851
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Colibacter|s__Colibacter massiliensis"	0	0.000142857142857143	0.00071459196798628	0.00157232704402516	0.00314510364546104
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis"	0.000285755107872553	0	0.000285836787194512	0	0.00443173695496783
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium varium"	0.00042863266180883	0.00142857142857143	0.00300128626554238	0	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella buccae"	0.000571510215745106	0.000428571428571429	0.0012862655423753	0.00185820468839337	0.000714796283059328
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora celerecrescens"	0.00114302043149021	0.00185714285714286	0.00071459196798628	0.000714694110920526	0.000428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0.000142877553936277	0.00114285714285714	0.00142918393597256	0.00114351057747284	0.000714796283059328
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum succiniciproducens"	0.000142877553936277	0	0.00100042875518079	0.00228702115494568	0.00100071479628306
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0.000714387769681383	0.001	0.000571673574389024	0.000857632933104631	0.00128663330950679
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oryzae"	0.00042863266180883	0.000428571428571429	0.000857510361583536	0.00200114351057747	0.000428877769835597
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella maculosa"	0.000714387769681383	0.000428571428571429	0.00114334714877805	0.00128644939965695	0.000285918513223731
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0.00128589798542649	0.000285714285714286	0.0012862655423753	0.000714694110920526	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Caecibacter|s__Caecibacter massiliensis"	0.000142877553936277	0.000285714285714286	0.000571673574389024	0.00100057175528874	0.00171551107934239
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0.000571510215745106	0.001	0.00071459196798628	0.000714694110920526	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marseillensis"	0.00142877553936277	0.000428571428571429	0.000142918393597256	0.000857632933104631	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix alysoides"	0.00085726532361766	0.000571428571428571	0.000571673574389024	0.000428816466552316	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia formatexigens"	0	0.000571428571428571	0.000428755180791768	0.000714694110920526	0.000857755539671194
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster clostridioformis"	0.000571510215745106	0.000285714285714286	0.000428755180791768	0.000571755288736421	0.000428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium fessum"	0.000714387769681383	0.000142857142857143	0.000428755180791768	0.000714694110920526	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora indolis"	0.000142877553936277	0.000428571428571429	0.000571673574389024	0.00028587764436821	0.000714796283059328
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Thermophilibacter|s__Thermophilibacter mediterraneus"	0	0	0	0.000142938822184105	0.00185847033595425
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola dorei"	0.000285755107872553	0.000142857142857143	0.00071459196798628	0.000571755288736421	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia hominis"	0	0.000714285714285714	0.000428755180791768	0.000714694110920526	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus niger"	0.000285755107872553	0.001	0.000428755180791768	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis"	0	0	0.000285836787194512	0.000714694110920526	0.000857755539671194
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Qiania|s__Qiania dongpingensis"	0.000142877553936277	0	0.00071459196798628	0.000571755288736421	0.000428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora amygdalina"	0.00042863266180883	0.000571428571428571	0.000285836787194512	0.00028587764436821	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio proteoclasticus"	0	0	0.000428755180791768	0.00028587764436821	0.00100071479628306
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera sueciensis"	0	0.000142857142857143	0.000428755180791768	0.00028587764436821	0.000714796283059328
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium polysaccharolyticum"	0	0	0.000571673574389024	0.000714694110920526	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna jejuensis"	0	0.000142857142857143	0.000571673574389024	0.000428816466552316	0.000428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio fibrisolvens"	0.000142877553936277	0.000428571428571429	0.000428755180791768	0.000428816466552316	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella koreensis"	0.00042863266180883	0.000142857142857143	0.000571673574389024	0.000428816466552316	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0.000285755107872553	0.000428571428571429	0.000285836787194512	0.00028587764436821	0.000285918513223731
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella dubosii"	0.000142877553936277	0.001	0.000285836787194512	0.000142938822184105	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena contorta"	0	0.00142857142857143	0.000142918393597256	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera hexanoica"	0	0.000142857142857143	0.000428755180791768	0.000428816466552316	0.000428877769835597
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella loescheii"	0	0	0.00071459196798628	0.000571755288736421	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius"	0.000571510215745106	0.000285714285714286	0.000142918393597256	0.00028587764436821	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena absiana"	0	0.000714285714285714	0.000428755180791768	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoris"	0	0	0.000142918393597256	0	0.00100071479628306
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio crossotus"	0	0	0.000428755180791768	0.000142938822184105	0.000571837026447462
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sonnei"	0	0.000285714285714286	0.000428755180791768	0.00028587764436821	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus gnavus"	0	0.000428571428571429	0.000428755180791768	0	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia producta"	0	0	0.000285836787194512	0.000142938822184105	0.000571837026447462
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia coccoides"	0	0	0.000428755180791768	0.000428816466552316	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella shahii"	0	0	0.000428755180791768	0.000571755288736421	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia schinkii"	0	0.000285714285714286	0.000142918393597256	0	0.000571837026447462
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides gallinaceum"	0.000142877553936277	0.000285714285714286	0.000285836787194512	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides caecigallinarum"	0	0.000428571428571429	0.000285836787194512	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Caecibacteroides|s__Caecibacteroides pullorum"	0.000714387769681383	0.000142857142857143	0.000142918393597256	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio hungatei"	0.000142877553936277	0.000714285714285714	0.000142918393597256	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia argi"	0	0	0.000142918393597256	0.000428816466552316	0.000285918513223731
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella tannerae"	0	0	0.000428755180791768	0.000142938822184105	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium transplantifaecale"	0	0	0.000428755180791768	0.000142938822184105	0.000285918513223731
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli"	0.000142877553936277	0.000285714285714286	0.000142918393597256	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Gluceribacter|s__Gluceribacter canis"	0	0.000428571428571429	0.000285836787194512	0	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena orotica"	0	0.000142857142857143	0.000142918393597256	0.00028587764436821	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella catena"	0.00042863266180883	0	0	0	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Drancourtella|s__Drancourtella massiliensis"	0	0	0	0.000142938822184105	0.000428877769835597
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella timonensis"	0	0	0.000142918393597256	0	0.000428877769835597
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella lacticifex"	0	0	0.000142918393597256	0.000142938822184105	0.000285918513223731
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella dysenteriae"	0	0	0.000285836787194512	0	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella xylanolytica"	0	0	0.000285836787194512	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium edouardi"	0.000142877553936277	0	0	0.00028587764436821	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marshii"	0	0	0.000428755180791768	0.000142938822184105	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Diplocloster|s__Diplocloster agilis"	0	0	0.000428755180791768	0.000142938822184105	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum|s__Paramuribaculum intestinale"	0	0.000142857142857143	0.000142918393597256	0.00028587764436821	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella corporis"	0.000142877553936277	0	0.000285836787194512	0.000142938822184105	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus vulneris"	0	0.000428571428571429	0	0	0.000142959256611866
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella provencensis"	0	0	0	0	0.000428877769835597
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cuneatibacter|s__Cuneatibacter caecimuris"	0	0	0.000142918393597256	0	0.000285918513223731
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__|g__|s__Bacteroides pectinophilus"	0	0	0.000142918393597256	0	0.000285918513223731
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum gordoncarteri"	0	0	0.000142918393597256	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter saccharivorans"	0	0	0.000142918393597256	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium pacaense"	0	0	0.000142918393597256	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora saccharolytica"	0	0	0.000142918393597256	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus lactaris"	0	0	0.000142918393597256	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia faecis"	0	0	0.000142918393597256	0.000142938822184105	0.000142959256611866
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella enoeca"	0	0	0.000142918393597256	0.00028587764436821	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0	0	0.000285836787194512	0.000142938822184105	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella lascolaii"	0	0	0.000285836787194512	0.000142938822184105	0
