index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
44,NR_113208.1,1,1489,1,1427,95.8361,0.958361,28.8,9.0,871327,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides chinchillae,0.9583613163196776,0.19982923087806725,0.20851136985104565,0.06
45,NR_113231.1,1,1491,1,1388,93.0919,0.930919,44.3,16.0,536633,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia glucerasea,0.9309188464118041,0.25367717314487664,0.27250192014337976,0.06
46,NR_113258.1,1,1499,2,1498,99.9333,1.99666,41.8,16.0,1583,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,1.9966644429619747,0.06827711057382992,0.03419558595060843,0.11
47,NR_113346.1,1,1460,1,1389,95.137,0.95137,15.4,3.0,28090,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter lwoffii,0.9513698630136986,0.21516727680463085,0.22616574811717857,0.06
48,NR_113357.1,1,1465,28,1463,99.8635,25.9577,26.7,7.25,308994,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister propionicifaciens,25.95767918088737,3.5422292490383085,0.1364617084737857,1.6
49,NR_113393.1,1,1528,2,1475,96.5314,1.92343,43.6,4.5,2741,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,1.9234293193717278,0.3743942764537376,0.19464935502596495,0.11
50,NR_113410.1,1,1390,5,1384,99.5683,4.75827,37.4,1.0,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,4.7582733812949645,0.6717480158296979,0.14117474176039915,0.29
51,NR_113899.1,1,1484,2,1479,99.6631,1.71092,44.8,0.0,1140002,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus avium,1.7109164420485174,0.46086432155813717,0.26936693705879305,0.11
52,NR_113905.1,1,1484,1,1481,99.7978,0.997978,40.9,0.0,71451,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus malodoratus,0.9979784366576819,0.04493147033294002,0.04502248614050168,0.06
53,NR_113938.1,1,1484,1,1480,99.7305,0.997305,40.7,34.0,154621,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus phoeniculicola,0.9973045822102425,0.05186487402550046,0.05200504936070452,0.06
54,NR_114453.1,1,1500,1,1481,98.7333,0.987333,40.7,0.0,71451,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus malodoratus,0.9873333333333333,0.11186851775961237,0.1133036979334359,0.06
55,NR_114789.1,1,1505,1,1366,90.7641,0.907641,38.0,5.0,1535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Oscillospiraceae genus,[Clostridium] leptum,0.9076411960132891,0.2896280242840742,0.31909969000551364,0.06
56,NR_114807.1,1,1456,2,1192,81.8681,1.55769,27.4,0.0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,1.5576923076923077,0.7808506446916454,0.5012868336292045,0.11
57,NR_115211.1,1,1485,3,1443,97.1717,2.79933,40.7,1.33,253257,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,2.799326599326599,0.6609024126572318,0.23609335645802004,0.17
58,NR_115702.1,1,1341,13,1341,100.0,12.8091,37.6,23.1,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,12.809097688292319,0.5162501188629357,0.04030339462043411,0.74
59,NR_115763.1,1,1481,2,1481,100.0,1.99257,38.9,0.0,1140002,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus avium,1.9925725860904795,0.08589079508540023,0.04310547865858277,0.11
60,NR_115765.1,1,1483,1,1473,99.3257,0.993257,42.0,10.0,1351,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0.9932569116655429,0.0818665890659954,0.08242237039027235,0.06
61,NR_116033.1,1,1481,1,1282,86.5631,0.865631,13.5,1.0,497725,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia oryzae,0.8656313301823092,0.34116318785514677,0.3941206561727554,0.06
62,NR_116860.1,1,1455,1,1379,94.7766,0.947766,28.8,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,0.947766323024055,0.22257440922278598,0.23484101915819697,0.06
63,NR_118106.1,1,1494,1,1449,96.988,0.96988,39.1,0.0,35703,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter amalonaticus,0.9698795180722891,0.1709760372105882,0.17628585203079283,0.06
64,NR_118574.1,1,1439,2,1430,99.3746,1.90966,31.3,8.5,1334046,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia huakuii,1.909659485753996,0.307820790696458,0.16119145480793415,0.11
65,NR_118643.1,1,1390,2,1370,98.5612,1.95683,40.8,52.0,1432052,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi,1.9568345323741008,0.26482001704411806,0.13533081753357504,0.11
66,NR_121773.2,1,1532,1,1405,91.7102,0.917102,42.2,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.9171018276762402,0.2758182791837103,0.300749895878608,0.06
67,NR_125570.1,1,1395,106,1363,97.7061,98.2487,40.2,1.18,796943,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium parvum,98.24874551971327,25.95300749006801,0.2641561208011621,6.07
68,NR_125571.1,1,1436,1,1336,93.0362,0.930362,42.2,1.0,796944,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,0.9303621169916435,0.2546244234218351,0.2736831377498168,0.06
69,NR_133027.1,1,1519,521,1519,100.0,499.877,38.0,5.78,1232428,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,499.8768926925609,76.99699692539521,0.15403191876034694,29.84
70,NR_134080.1,1,1566,14,1530,97.7011,12.5128,19.4,7.36,879612,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,12.512771392081737,3.000664949965962,0.23980818125270204,0.8
71,NR_135861.1,1,1487,1,1283,86.2811,0.862811,11.9,1.0,1591088,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter himalayensis,0.8628110289172831,0.3441624803093869,0.39888511942327226,0.06
72,NR_144587.1,1,1454,13,1451,99.7937,12.8549,39.5,60.0,1562132,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia populi,12.854883081155434,0.9496550357577135,0.07387504264039994,0.74
73,NR_144737.1,1,1480,6,1451,98.0405,5.74054,39.0,1.83,1776384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriales Family XIII. Incertae Sedis,Emergencia,Emergencia timonensis,5.7405405405405405,1.105755906208962,0.19262226238103386,0.34
74,NR_144746.1,1,1494,3,1434,95.9839,2.85341,37.1,42.0,1841864,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla,Marseilla massiliensis,2.853413654618474,0.6140232144998312,0.21518899424413507,0.17
75,NR_144747.1,1,1491,1,1408,94.4333,0.944333,26.6,1.0,1841865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Mediterranea,Mediterranea massiliensis,0.9443326626425218,0.22935510844836648,0.24287533146059262,0.06
76,NR_144750.1,1,1493,4,1436,96.1822,3.8071,39.8,33.5,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,3.8070997990622906,0.8048298998219517,0.211402364608405,0.23
77,NR_147381.1,1,1497,3,1456,97.2612,2.90047,37.1,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,2.9004676018704076,0.5041072433055643,0.17380205970254026,0.17
78,NR_147396.1,1,1453,2,1449,99.7247,1.96834,37.0,1.5,1917870,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium pacaense,1.9683413626978665,0.19022913304926828,0.09664438123097441,0.11
79,NR_149253.1,1,1396,1,1226,87.8223,0.878223,41.1,44.0,1571208,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus speluncae,0.8782234957020058,0.3271446955186331,0.3725073368221956,0.06
80,NR_158113.1,1,1471,3,1443,98.0965,2.6363,42.0,60.0,433287,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerotignum,Anaerotignum aminivorans,2.636301835486064,0.5904117564604355,0.2239545368110626,0.17
81,NR_163635.1,1,1454,1,1428,98.2118,0.982118,32.0,4.0,2025493,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia hominis,0.9821182943603851,0.13256710348320083,0.13498079024129833,0.06
82,NR_164886.1,1,1468,1,1423,96.9346,0.969346,39.7,60.0,1751295,Bacteria,unclassified Bacteria kingdom,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus petrolearius,0.9693460490463215,0.17243706498832842,0.17789009936954753,0.06
83,NR_165727.1,1,1535,3,1446,94.202,2.79479,34.7,32.3,2358141,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerotignum,Anaerotignum faecicola,2.794788273615635,0.7168844234077925,0.2565075967205038,0.17
84,NR_170509.1,1,1538,2,1425,92.6528,1.83355,39.5,8.0,2530391,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Duncaniella freteri,1.8335500650195058,0.5346721532070752,0.2916048835576176,0.11
85,NR_171389.1,1,1532,1,1347,87.9243,0.879243,14.9,1.0,1912897,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia argi,0.8792428198433421,0.32595127491576875,0.3707181538017503,0.06
86,NR_175435.1,1,1525,1,1450,95.082,0.95082,41.2,60.0,2603288,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia arenae,0.9508196721311475,0.216315294649656,0.22750401678670717,0.06
87,NR_175554.1,1,1406,1,1389,98.7909,0.987909,36.9,57.0,2785331,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Entomomonas,Entomomonas asaccharolytica,0.9879089615931721,0.10933136268359553,0.1106694715141363,0.06
88,NR_178296.1,1,1453,7,1435,98.7612,6.61734,36.2,2.14,222136,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter enhydrae,6.617343427391604,1.053409440890966,0.1591891749989156,0.4
89,NR_178628.1,1,1490,1,1458,97.8523,0.978523,40.5,60.0,1217715,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter bohemicus,0.978523489932886,0.14501511391056168,0.14819788732972353,0.06
90,NR_178978.1,1,1529,155,1491,97.5147,143.759,37.1,4.21,1676614,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella rara,143.758665794637,36.541072312645646,0.25418344077320193,8.88
91,NR_179166.1,1,1538,1,1462,95.0585,0.950585,40.5,17.0,2497436,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter quasiroggenkampii,0.9505851755526658,0.2168030466928549,0.22807324611054094,0.06
92,NR_179410.1,1,1495,3,1448,96.8562,2.8194,41.4,47.7,1650661,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium phoceensis,2.819397993311037,0.5803783203868722,0.20585185978134612,0.17
93,NR_179434.1,1,1495,1,1452,97.1237,0.971237,42.5,60.0,1720300,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter massiliensis,0.9712374581939799,0.16719436681120878,0.1721457151396399,0.06
94,NR_179442.1,1,1499,3,1475,98.3989,2.50767,18.1,1.0,1776379,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella lascolaii,2.5076717811874585,0.8107512605517251,0.32330836381139555,0.17
95,NR_179449.1,1,1526,10,1466,96.0682,8.95872,36.5,2.9,2479840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella marseillensis,8.958715596330276,2.22628103959456,0.24850448880266976,0.57
