"ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"txid46503"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides merdae"
"txid1944636"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides provencensis"
"txid1871013"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Parabacteroides"	"s__Parabacteroides timonensis"
"txid28112"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Tannerella"	"s__Tannerella forsythia"
"txid712710"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tannerellaceae"	"g__Tannerella"	"s__Tannerella serpentiformis"
"txid2715279"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Tenuifilaceae"	"g__Perlabentimonas"	"s__Perlabentimonas gracilis"
"txid1640674"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Williamwhitmaniaceae"	"g__Williamwhitmania"	"s__Williamwhitmania taraxaci"
"txid2162893"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Marinilabiliales"	"f__Marinilabiliaceae"	"g__Marinilabilia"	"s__Marinilabilia rubra"
"txid682526"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Marinilabiliales"	"f__Marinilabiliaceae"	"g__Natronoflexus"	"s__Natronoflexus pectinivorans"
"txid314319"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Marinilabiliales"	"f__Prolixibacteraceae"	"g__Prolixibacter"	"s__Prolixibacter bellariivorans"
"txid1541063"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Marinilabiliales"	"f__Prolixibacteraceae"	"g__Prolixibacter"	"s__Prolixibacter denitrificans"
"txid2716334"	"k__Bacteria"	"p__Bacteroidota"	"c__Chitinophagia"	"o__Chitinophagales"	"f__Chitinophagaceae"	"g__Paraflavitalea"	"s__Paraflavitalea devenefica"
"txid558155"	"k__Bacteria"	"p__Bacteroidota"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Arenibacter"	"s__Arenibacter nanhaiticus"
"txid1397265"	"k__Bacteria"	"p__Bacteroidota"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Citreitalea"	"s__Citreitalea marina"
"txid1264931"	"k__Bacteria"	"p__Bacteroidota"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Flavobacterium"	"s__Flavobacterium acidificum"
"txid2094025"	"k__Bacteria"	"p__Bacteroidota"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Pukyongia"	"s__Pukyongia salina"
"txid343876"	"k__Bacteria"	"p__Bacteroidota"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Weeksellaceae"	"g__Empedobacter"	"s__Empedobacter falsenii"
"txid693223"	"k__Bacteria"	"p__Cyanobacteria"	"c__"	"o__Chroococcales"	"f__Chroococcaceae"	"g__Gloeocapsopsis"	"s__Gloeocapsopsis crepidinum"
"txid2859516"	"k__Bacteria"	"p__Cyanobacteria"	"c__"	"o__Chroococcales"	"f__Chroococcaceae"	"g__Gloeocapsopsis"	"s__Gloeocapsopsis dulcis"
"txid2816234"	"k__Bacteria"	"p__Cyanobacteria"	"c__"	"o__Chroococcales"	"f__Chroococcaceae"	"g__Neochroococcus"	"s__Neochroococcus gongqingensis"
"txid2594593"	"k__Bacteria"	"p__Cyanobacteria"	"c__"	"o__Chroococcidiopsidales"	"f__Sinocapsaceae"	"g__Sinocapsa"	"s__Sinocapsa zengkensis"
"txid2886352"	"k__Bacteria"	"p__Cyanobacteria"	"c__"	"o__Oscillatoriales"	"f__Coleofasciculaceae"	"g__Allocoleopsis"	"s__Allocoleopsis franciscana"
"txid2886350"	"k__Bacteria"	"p__Cyanobacteria"	"c__"	"o__Oscillatoriales"	"f__Coleofasciculaceae"	"g__Crassifilum"	"s__Crassifilum sonorensis"
"txid1396"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Bacillaceae"	"g__Bacillus"	"s__Bacillus cereus"
"txid2817476"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Bacillaceae"	"g__Bacillus"	"s__Bacillus sanguinis"
"txid33946"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Planococcaceae"	"g__Kurthia"	"s__Kurthia gibsonii"
"txid1562132"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Planococcaceae"	"g__Kurthia"	"s__Kurthia populi"
"txid1224748"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Planococcaceae"	"g__Solibacillus"	"s__Solibacillus isronensis"
"txid1296"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Staphylococcaceae"	"g__Mammaliicoccus"	"s__Mammaliicoccus sciuri"
"txid157225"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Staphylococcaceae"	"g__Salinicoccus"	"s__Salinicoccus hispanicus"
"txid29379"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Staphylococcaceae"	"g__Staphylococcus"	"s__Staphylococcus auricularis"
"txid2282419"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Staphylococcaceae"	"g__Staphylococcus"	"s__Staphylococcus pseudoxylosus"
"txid522262"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Staphylococcaceae"	"g__Staphylococcus"	"s__Staphylococcus rostri"
"txid342451"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Staphylococcaceae"	"g__Staphylococcus"	"s__Staphylococcus saprophyticus"
"txid94138"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Staphylococcaceae"	"g__Staphylococcus"	"s__Staphylococcus ureilyticus"
"txid1288"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Staphylococcaceae"	"g__Staphylococcus"	"s__Staphylococcus xylosus"
"txid41170"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__"	"g__Exiguobacterium"	"s__Exiguobacterium acetylicum"
"txid1379"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__"	"g__Gemella"	"s__Gemella haemolysans"
"txid46125"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Abiotrophia"	"s__Abiotrophia defectiva"
"txid51665"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Aerococcus"	"s__Aerococcus urinaeequi"
"txid1377"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Aerococcus"	"s__Aerococcus viridans"
"txid2847858"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Fundicoccus"	"s__Fundicoccus fermenti"
"txid2664442"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Fundicoccus"	"s__Fundicoccus ignavus"
"txid2748684"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Ruoffia"	"s__Ruoffia halotolerans"
"txid2058294"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Aerococcaceae"	"g__Vaginisenegalia"	"s__Vaginisenegalia massiliensis"
"txid136492"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Carnobacteriaceae"	"g__Atopobacter"	"s__Atopobacter phocae"
"txid82801"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Carnobacteriaceae"	"g__Desemzia"	"s__Desemzia incerta"
"txid57732"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus asini"
"txid1140002"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus avium"
"txid317010"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus canintestini"
"txid214095"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus canis"
"txid37734"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus casseliflavus"
"txid44008"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus cecorum"
"txid1155073"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus diestrammenae"
"txid44009"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus dispar"
"txid1351"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus faecalis"
"txid1352"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus faecium"
"txid1353"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus gallinarum"
"txid160453"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus gilvus"
"txid155618"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus haemoperoxidus"
"txid768486"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus hirae"
"txid2559929"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus hulanensis"
"txid2839759"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus innesii"
"txid2794352"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus larvae"
"txid71451"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus malodoratus"
"txid1640685"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus massiliensis"
"txid2364791"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus mediterraneensis"
"txid53346"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus mundtii"
"txid2559926"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus nangangensis"
"txid160454"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus pallens"
"txid154621"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus phoeniculicola"
"txid44007"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus pseudoavium"
"txid71452"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus raffinosus"
"txid1805431"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus saigonensis"
"txid332950"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus termitis"
"txid417368"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus thailandicus"
"txid930854"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus viikkiensis"
"txid2005703"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Enterococcus"	"s__Enterococcus wangshanyuanii"
"txid2714946"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Vagococcus"	"s__Vagococcus coleopterorum"
"txid2738"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Enterococcaceae"	"g__Vagococcus"	"s__Vagococcus fluvialis"
"txid1603"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Amylolactobacillus"	"s__Amylolactobacillus amylophilus"
"txid376807"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Amylolactobacillus"	"s__Amylolactobacillus amylotrophicus"
"txid2801452"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Companilactobacillus"	"s__Companilactobacillus kimchii"
"txid194326"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Companilactobacillus"	"s__Companilactobacillus versmoldensis"
"txid2729623"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus absianus"
"txid2486013"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus baoqingensis"
"txid2486014"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus daqingensis"
"txid2486010"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus hegangensis"
"txid2493111"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus hulanensis"
"txid2486012"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus jixianensis"
"txid88233"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus manihotivorans"
"txid1291734"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus nasuensis"
"txid171523"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus pantheris"
"txid1123687"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus porcinae"
"txid1296539"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus songhuajiangensis"
"txid2486011"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus suibinensis"
"txid2799577"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus suilingensis"
"txid2668065"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lacticaseibacillus"	"s__Lacticaseibacillus zhaodongensis"
"txid1589"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactiplantibacillus"	"s__Lactiplantibacillus pentosus"
"txid1590"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactiplantibacillus"	"s__Lactiplantibacillus plantarum"
"txid33959"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactobacillus"	"s__Lactobacillus johnsonii"
"txid508451"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactobacillus"	"s__Lactobacillus taiwanensis"
"txid28038"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Latilactobacillus"	"s__Latilactobacillus curvatus"
"txid1599"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Latilactobacillus"	"s__Latilactobacillus sakei"
"txid2729622"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lentilactobacillus"	"s__Lentilactobacillus kribbianus"
"txid33964"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Leuconostoc"	"s__Leuconostoc citreum"
"txid1607837"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Leuconostoc"	"s__Leuconostoc gelidum"
"txid935294"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Leuconostoc"	"s__Leuconostoc lactis"
"txid2026657"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Leuconostoc"	"s__Leuconostoc mesenteroides"
"txid910540"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Leuconostoc"	"s__Leuconostoc miyukkimchii"
"txid649758"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Levilactobacillus"	"s__Levilactobacillus brevis"
"txid1622"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Ligilactobacillus"	"s__Ligilactobacillus murinus"
"txid1607"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Loigolactobacillus"	"s__Loigolactobacillus bifermentans"
"txid152335"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Paucilactobacillus"	"s__Paucilactobacillus suebicus"
"txid176291"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Paucilactobacillus"	"s__Paucilactobacillus vaccinostercus"
"txid1255"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Pediococcus"	"s__Pediococcus pentosaceus"
"txid2722706"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Secundilactobacillus"	"s__Secundilactobacillus angelensis"
"txid1302272"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Secundilactobacillus"	"s__Secundilactobacillus kimchicus"
"txid1435342"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Secundilactobacillus"	"s__Secundilactobacillus mixtipabuli"
"txid480930"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Secundilactobacillus"	"s__Secundilactobacillus odoratitofui"
"txid1714682"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Secundilactobacillus"	"s__Secundilactobacillus pentosiphilus"
"txid1714681"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Secundilactobacillus"	"s__Secundilactobacillus silagincola"
"txid1423804"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Secundilactobacillus"	"s__Secundilactobacillus similis"
"txid2799580"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Secundilactobacillus"	"s__Secundilactobacillus yichangensis"
"txid759620"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Weissella"	"s__Weissella ceti"
"txid137591"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Weissella"	"s__Weissella cibaria"
"txid1583"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Weissella"	"s__Weissella confusa"
"txid2508881"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Weissella"	"s__Weissella muntiaci"
"txid1249"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Weissella"	"s__Weissella paramesenteroides"
"txid155866"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Weissella"	"s__Weissella soli"
"txid1281486"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Lactococcus"	"s__Lactococcus formosensis"
"txid1363"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Lactococcus"	"s__Lactococcus garvieae"
"txid1358"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Lactococcus"	"s__Lactococcus lactis"
"txid1494461"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Lactococcus"	"s__Lactococcus laudensis"
"txid1151742"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Lactococcus"	"s__Lactococcus taiwanensis"
"txid1156431"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__Streptococcus ilei"
"txid1451356"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__Streptococcus moroccensis"
"txid1305"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__Streptococcus sanguinis"
"txid2819619"	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__Streptococcus toyakuensis"
"txid270498"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Christensenellaceae"	"g__Christensenella"	"s__Christensenella hongkongensis"
"txid1851429"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Christensenellaceae"	"g__Christensenella"	"s__Christensenella intestinihominis"
"txid1805714"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Christensenellaceae"	"g__Christensenella"	"s__Christensenella massiliensis"
"txid626937"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Christensenellaceae"	"g__Christensenella"	"s__Christensenella minuta"
"txid2763655"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Christensenellaceae"	"g__Gehongia"	"s__Gehongia tenuis"
"txid2763656"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Christensenellaceae"	"g__Guopingia"	"s__Guopingia tenuis"
"txid2763654"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Christensenellaceae"	"g__Luoshenia"	"s__Luoshenia tenuis"
"txid1561"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Clostridiaceae"	"g__Clostridium"	"s__Clostridium baratii"
"txid179628"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Clostridiaceae"	"g__Clostridium"	"s__Clostridium colicanis"
"txid84024"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Clostridiaceae"	"g__Clostridium"	"s__Clostridium disporicum"
"txid2126740"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Clostridiaceae"	"g__Clostridium"	"s__Clostridium fessum"
