"Taxa"	"goose20"	"goose22"	"goose37"	"goose42"	"goose44"
"Metabolism|Carbohydrate metabolism|Pyruvate metabolism"	0.0111483264496823	0.0109150920026642	0.0109271763184139	0.0111564638073421	0.0118937507552648
"Metabolism|Carbohydrate metabolism|Fructose and mannose metabolism"	0.00961772587090319	0.0112163668750753	0.00923895193407706	0.00893658234061528	0.010011063326685
"Metabolism|Amino acid metabolism|Cysteine and methionine metabolism"	0.00879515556676562	0.00831535434795709	0.00898362612755618	0.00901385105337537	0.00905957231464365
"Metabolism|Carbohydrate metabolism|Glyoxylate and dicarboxylate metabolism"	0.00849406876567685	0.00861668121719423	0.00848114392993698	0.00860692306756066	0.00883900074210682
"Metabolism|Energy metabolism|Carbon fixation pathways in prokaryotes"	0.00792659996375127	0.00791007555943782	0.00821498523524902	0.0082252002607534	0.00830912862884866
"Metabolism|Carbohydrate metabolism|Propanoate metabolism"	0.00782945740937895	0.00796322819815141	0.00745378404497475	0.007708845258811	0.00866557162216432
"Metabolism|Amino acid metabolism|Glycine, serine and threonine metabolism"	0.00787115409664781	0.00768037794104828	0.00807238241364372	0.00801636082888615	0.0077044041914756
"Metabolism|Energy metabolism|Methane metabolism"	0.00738384293792031	0.00756706484909652	0.00751398205513255	0.00744068443077193	0.00789795917759342
"Metabolism|Carbohydrate metabolism|Butanoate metabolism"	0.00664519110877923	0.00694589146282987	0.00682042924469257	0.0068805571699449	0.0076331920904766
"Metabolism|Energy metabolism|Oxidative phosphorylation"	0.00673549787472647	0.00663471247775125	0.00722394332606019	0.00705365713665756	0.00560387747934558
"Metabolism|Amino acid metabolism|Alanine, aspartate and glutamate metabolism"	0.00651372644203638	0.00653006371573652	0.00665232130147404	0.00661900385710518	0.00661165422980335
"Genetic Information Processing|Translation|Aminoacyl-tRNA biosynthesis"	0.00649905531404199	0.00590768814473499	0.00691707876262104	0.00692326663210686	0.00648867589554821
"Metabolism|Metabolism of cofactors and vitamins|Porphyrin and chlorophyll metabolism"	0.00681313752263062	0.00617419798511015	0.00588745628609999	0.00642202539292507	0.00734495367377549
"Metabolism|Global and overview maps|2-Oxocarboxylic acid metabolism"	0.00643532467384133	0.00595297979604955	0.00642680775288936	0.006563978283709	0.00683699902004707
"Metabolism|Global and overview maps|Fatty acid metabolism"	0.00644542627060753	0.00623583793249388	0.0065367138862068	0.00664003909209962	0.00630351997307322
"Metabolism|Carbohydrate metabolism|Galactose metabolism"	0.00626484489913517	0.0071011590265009	0.00627889910743908	0.0059397839426705	0.00624385142862321
"Metabolism|Carbohydrate metabolism|Pentose phosphate pathway"	0.00639371748991825	0.00663143218760583	0.00614089442267999	0.00611672412307706	0.00628478337419835
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Escherichia coli"	0.00608152871752077	0.0066280837715694	0.00649674324885201	0.00630454053607639	0.00545100456773725
"Metabolism|Glycan biosynthesis and metabolism|Peptidoglycan biosynthesis"	0.00602515393074257	0.00555471974015081	0.00618834655620926	0.00624912114597293	0.00617458847857083
"Metabolism|Amino acid metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis"	0.00592522706959721	0.00543553294553826	0.00592238525504243	0.00611042891371848	0.00624554423938
"Metabolism|Carbohydrate metabolism|Citrate cycle (TCA cycle)"	0.00560372395565141	0.00564483209033978	0.00590416910276789	0.00590624780960302	0.00560894722262239
"Human Diseases|Drug resistance: Antimicrobial|beta-Lactam resistance"	0.00545688372964113	0.00633129787481203	0.00570757625898475	0.00546225176231826	0.00555521533706044
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Vibrio cholerae"	0.00566479369601539	0.00577147755791814	0.00566578510710137	0.00573939393342607	0.00519661565218031
"Environmental Information Processing|Membrane transport|Bacterial secretion system"	0.00542189874418395	0.00576040898697132	0.00590967340824936	0.00584562247070879	0.00509178447592901
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine degradation"	0.00548859382332983	0.00482026930629739	0.0051294157222757	0.00553893447455459	0.00623176635243617
"Genetic Information Processing|Replication and repair|Homologous recombination"	0.0053506440473041	0.0052125284826828	0.0057289020127138	0.00567143714389899	0.00519493567301596
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Pseudomonas aeruginosa"	0.00592953910873722	0.00502672678843203	0.00563391808299988	0.00593428170391147	0.00434870565514638
"Cellular Processes|Cell growth and death|Cell cycle - Caulobacter"	0.00549133094707024	0.00467320839281614	0.00538452639023445	0.00555988199597565	0.0047349016240155
"Metabolism|Amino acid metabolism|Lysine biosynthesis"	0.00489841172219808	0.00449800077379195	0.0051242487889821	0.00506913679401094	0.00487539743365235
"Metabolism|Energy metabolism|Sulfur metabolism"	0.00477288341947991	0.00515810158176137	0.00475028448848582	0.00471423222497971	0.00482709984422511
"Genetic Information Processing|Replication and repair|Mismatch repair"	0.00463431830526572	0.00447538873041703	0.00492456992473239	0.00487465872159751	0.00445001327402672
"Metabolism|Lipid metabolism|Fatty acid biosynthesis"	0.00466754437007674	0.00464429436348872	0.00472652596924028	0.00469507994063396	0.00413207220311081
"Metabolism|Energy metabolism|Carbon fixation in photosynthetic organisms"	0.00441578988116008	0.00442085173243727	0.00431775181406591	0.00435877952813643	0.00427278151145182
"Metabolism|Metabolism of cofactors and vitamins|Folate biosynthesis"	0.00432979700628638	0.00417299735100497	0.00417686711557922	0.00440273129308215	0.00456476990253778
"Metabolism|Glycan biosynthesis and metabolism|Lipopolysaccharide biosynthesis"	0.00402865002563076	0.00421954187076865	0.00456802353633802	0.0045360607708031	0.00398694929548551
"Metabolism|Amino acid metabolism|Arginine and proline metabolism"	0.00414501428952174	0.00419996333170276	0.00426277919689251	0.00425967291343103	0.00434990830536507
"Genetic Information Processing|Folding, sorting and degradation|RNA degradation"	0.00419885992129944	0.00395270233335411	0.00451057045049807	0.00448749757381689	0.00381500103214747
"Metabolism|Lipid metabolism|Fatty acid degradation"	0.00408819734957832	0.00384833019879852	0.00395349288204349	0.004131742100627	0.00455187028431441
"Metabolism|Energy metabolism|Nitrogen metabolism"	0.00408476593789474	0.00404550594005798	0.00411815846937445	0.00405270336572214	0.00394409069966733
"Metabolism|Metabolism of cofactors and vitamins|Pantothenate and CoA biosynthesis"	0.00396276730610218	0.00384840846740038	0.00397875553369954	0.00403329979199007	0.00419353762091796
"Cellular Processes|Cell motility|Bacterial chemotaxis"	0.00431956812532951	0.00429919934580743	0.00413703990098171	0.00407963636882088	0.00316703728006789
"Metabolism|Carbohydrate metabolism|Pentose and glucuronate interconversions"	0.003896143972584	0.00450701050126408	0.00372168210874621	0.00362132993177187	0.00425063451863493
"Metabolism|Metabolism of cofactors and vitamins|Nicotinate and nicotinamide metabolism"	0.00385753302282706	0.00413264651471314	0.00408164484654388	0.0039998029892594	0.00390899167102311
"Genetic Information Processing|Replication and repair|DNA replication"	0.00383385633630185	0.00366043349209895	0.00410825296922075	0.00405950415281164	0.00357413536619674
"Metabolism|Amino acid metabolism|Arginine biosynthesis"	0.00387103194253999	0.00377975030508624	0.00378670983978801	0.00380280459518023	0.00398996039900735
"Genetic Information Processing|Folding, sorting and degradation|Protein export"	0.00376095726367783	0.00361286196603039	0.00396469915223132	0.00399030236114763	0.00376711301491936
"Metabolism|Metabolism of terpenoids and polyketides|Terpenoid backbone biosynthesis"	0.00375910879432431	0.00346884540847827	0.00396356007173886	0.00397528600678471	0.00373253751483795
"Metabolism|Metabolism of other amino acids|Selenocompound metabolism"	0.00377014922198353	0.00375993428875135	0.00378554646840842	0.00377605757649904	0.00377950403011778
"Metabolism|Metabolism of cofactors and vitamins|Biotin metabolism"	0.00363130499751119	0.00374129734187647	0.00384118033994512	0.00375756958970203	0.00314907526728273
"Human Diseases|Drug resistance: Antimicrobial|Cationic antimicrobial peptide (CAMP) resistance"	0.00328952447437473	0.00419927623400422	0.00365559952872561	0.0034762661672065	0.00324398367072038
"Metabolism|Amino acid metabolism|Histidine metabolism"	0.00354471385887305	0.00314790459252434	0.00370412133504598	0.00370675438101076	0.00355674030760931
"Metabolism|Metabolism of cofactors and vitamins|One carbon pool by folate"	0.00312033291317634	0.00303746351231854	0.00350044845247664	0.00336933422383935	0.00294578912201748
"Metabolism|Lipid metabolism|Glycerolipid metabolism"	0.00316260383865142	0.00328628132730692	0.00290418067212575	0.00297146033209247	0.0034399198666502
"Metabolism|Amino acid metabolism|Phenylalanine metabolism"	0.00307069318948027	0.00302752964743969	0.00306804433060997	0.00312285043597576	0.00341784788054706
"Metabolism|Metabolism of cofactors and vitamins|Thiamine metabolism"	0.00311670242250082	0.00294756866531075	0.00322910288347387	0.00323894785425213	0.00306619520779189
"Metabolism|Lipid metabolism|Glycerophospholipid metabolism"	0.0029276463385826	0.00335055601636808	0.00318557907730901	0.0030751123079348	0.00271750913839736
"Metabolism|Xenobiotics biodegradation and metabolism|Benzoate degradation"	0.00289451015120323	0.00253967020889601	0.00292534603422018	0.00308571439130491	0.00349081309088315
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine biosynthesis"	0.00282342647194838	0.00260510965756185	0.00286458182775107	0.00290798282192415	0.00293113412501707
"Cellular Processes|Cell motility|Flagellar assembly"	0.00282954970817106	0.00342765604041185	0.00292707080175497	0.00282836669770077	0.00198930103502738
"Metabolism|Amino acid metabolism|Tyrosine metabolism"	0.00258292447774519	0.00270486478303204	0.00242347274827076	0.00250425455168663	0.0030297119335752
"Metabolism|Metabolism of other amino acids|beta-Alanine metabolism"	0.00258632385348448	0.00252950284931978	0.0023608811483784	0.0025476300485305	0.00309454513105856
"Metabolism|Global and overview maps|Degradation of aromatic compounds"	0.0025692980218918	0.00275082670007187	0.00237377229616108	0.00242528334189225	0.00291772077732185
"Genetic Information Processing|Replication and repair|Base excision repair"	0.00238179416840413	0.00232173819707614	0.00250311277047622	0.00250940733870273	0.0023629574753519
"Metabolism|Metabolism of cofactors and vitamins|Riboflavin metabolism"	0.00218022048887353	0.00236796292113401	0.00245984124738813	0.00233533806163241	0.00218887868226308
"Metabolism|Biosynthesis of other secondary metabolites|Streptomycin biosynthesis"	0.002349274669799	0.00215461767238559	0.00234709499488188	0.00230257228679221	0.00205754118900119
"Genetic Information Processing|Replication and repair|Nucleotide excision repair"	0.00219592757448112	0.0021292848228765	0.00234477670306581	0.00232617020764239	0.00220499027382809
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - other enzymes"	0.00221162982619664	0.00231565463308996	0.00225031089885099	0.00221723625562509	0.00218084084764296
"Genetic Information Processing|Folding, sorting and degradation|Sulfur relay system"	0.00222734401737125	0.00218159180319603	0.00215277021971816	0.00223532356857614	0.00202124928170466
"Metabolism|Amino acid metabolism|Lysine degradation"	0.00195175962014854	0.00222262887750193	0.00197599113995852	0.00202774303126263	0.00236791030032414
"Human Diseases|Drug resistance: Antimicrobial|Vancomycin resistance"	0.00204083113456817	0.0019319780738044	0.0020054469425797	0.00202984858900192	0.00206856279684167
"Metabolism|Carbohydrate metabolism|C5-Branched dibasic acid metabolism"	0.00199936799626807	0.00187714431308585	0.00204340387525725	0.002060043394229	0.0020834730227926
"Metabolism|Metabolism of other amino acids|Glutathione metabolism"	0.00181808346744377	0.00200028922365407	0.0019164628828786	0.00194236791100007	0.00170207047741712
"Metabolism|Energy metabolism|Photosynthesis"	0.00185550439571195	0.00172945112153627	0.00192348450128023	0.00192042038224243	0.00179179266585472
"Metabolism|Biosynthesis of other secondary metabolites|Prodigiosin biosynthesis"	0.00172786216227333	0.00172510895423594	0.00164371967691311	0.00166261225681265	0.00147233092601004
"Metabolism|Biosynthesis of other secondary metabolites|Monobactam biosynthesis"	0.00165624914422581	0.00168655981177742	0.00164977909537141	0.00165096800101414	0.00158135487985021
"Metabolism|Carbohydrate metabolism|Ascorbate and aldarate metabolism"	0.00152197904911592	0.00201818643989694	0.00152649862378708	0.00139300044219451	0.00147127580221674
"Metabolism|Metabolism of cofactors and vitamins|Ubiquinone and other terpenoid-quinone biosynthesis"	0.00145894818664205	0.00190436512146691	0.001560052655364	0.00153342939870572	0.00127287130962126
"Metabolism|Amino acid metabolism|Tryptophan metabolism"	0.00141140769142582	0.00145115222539681	0.00140296206442935	0.00146865927652492	0.00175629612465361
"Metabolism|Biosynthesis of other secondary metabolites|Novobiocin biosynthesis"	0.00149593907703433	0.00130492055140101	0.00142999431465906	0.00151407284277824	0.00160858076169585
"Metabolism|Lipid metabolism|Biosynthesis of unsaturated fatty acids"	0.00150493522648311	0.00158280951855489	0.00145133634751572	0.00146186171545469	0.00132517025522853
"Metabolism|Xenobiotics biodegradation and metabolism|Chloroalkane and chloroalkene degradation"	0.00154315183517933	0.00147566666860444	0.00127254366736751	0.00135275049343	0.00161397467740881
"Metabolism|Metabolism of cofactors and vitamins|Vitamin B6 metabolism"	0.00138351863561884	0.00142068267076857	0.00146059164668969	0.00146611232308918	0.00136635451902928
"Metabolism|Biosynthesis of other secondary metabolites|Tropane, piperidine and pyridine alkaloid biosynthesis"	0.00123437818783252	0.00115277224256104	0.00123311650518873	0.00128270816043713	0.00135634073996725
"Metabolism|Metabolism of other amino acids|Taurine and hypotaurine metabolism"	0.00124272397673614	0.00122963386221302	0.00124399388601081	0.00124225123438441	0.00129470338883832
"Cellular Processes|Cell growth and death|Necroptosis"	0.00124589436126301	0.00123137565319348	0.00134192715929171	0.00129926519605948	0.00113347622942875
"Human Diseases|Drug resistance: Antineoplastic|Antifolate resistance"	0.00119525036707098	0.00112902293405456	0.00130919330356348	0.0012780925870265	0.00114498249968478
"Human Diseases|Infectious diseases: Bacterial|Pertussis"	0.00100190780555504	0.00145608681747616	0.00130802786001395	0.00114569110018817	0.00101780860851121
"Genetic Information Processing|Transcription|RNA polymerase"	0.0011534548286999	0.00108999662695322	0.00122557673981311	0.0012287382547439	0.00120254701600247
"Metabolism|Glycan biosynthesis and metabolism|Other glycan degradation"	0.00121887345615473	0.00143642224576007	0.00133444894165358	0.00112532083658692	0.000771173926797396
"Metabolism|Metabolism of other amino acids|Cyanoamino acid metabolism"	0.00116626418410397	0.00114805130953352	0.00118074065768506	0.00114361264634647	0.00108977243036512
"Metabolism|Carbohydrate metabolism|Inositol phosphate metabolism"	0.00117020547285392	0.00123003622848476	0.00114281110096639	0.00108700561655127	0.00103450306597074
"Metabolism|Lipid metabolism|Sphingolipid metabolism"	0.00113841230095763	0.00138244999475192	0.00123645492337604	0.00107960733926778	0.000822374060562131
"Metabolism|Metabolism of terpenoids and polyketides|Polyketide sugar unit biosynthesis"	0.00116097059211889	0.00104361368822128	0.00121773072022704	0.00117438979326753	0.000952896140061953
"Organismal Systems|Endocrine system|Glucagon signaling pathway"	0.00107830743682778	0.00104938242726428	0.00107541797278724	0.00110524152097228	0.0011124519857862
"Metabolism|Xenobiotics biodegradation and metabolism|Aminobenzoate degradation"	0.00102635389668836	0.00102372606678576	0.000992589960048875	0.00104678361851	0.00128378283239934
"Human Diseases|Infectious diseases: Bacterial|Legionellosis"	0.00105688727326514	0.000999927822995858	0.00110962970521933	0.00112132372773931	0.00105740794454334
"Organismal Systems|Endocrine system|PPAR signaling pathway"	0.00105009183241959	0.000933803443198992	0.00102959470087967	0.00105784990203501	0.00108601044398631
"Metabolism|Metabolism of other amino acids|D-Glutamine and D-glutamate metabolism"	0.0009935321585683	0.000957458372749207	0.00109972926525579	0.00107650151881279	0.00101006114494148
"Human Diseases|Cardiovascular diseases|Fluid shear stress and atherosclerosis"	0.0010233606097157	0.00104346988432427	0.00106513180914297	0.00104257322987866	0.000860182427144763
"Cellular Processes|Transport and catabolism|Peroxisome"	0.000951464464962193	0.00107820310361681	0.00108069023271258	0.000997064424668133	0.000858358757611773
"Human Diseases|Drug resistance: Antineoplastic|Platinum drug resistance"	0.000985138192941318	0.000883248679896111	0.00103519574748985	0.00106051935589275	0.000846189729264905
"Human Diseases|Cancers: Overview|Central carbon metabolism in cancer"	0.000949150743920777	0.000960076783305042	0.000928330998418613	0.000953662726896325	0.000972122254568872
"Organismal Systems|Aging|Longevity regulating pathway - worm"	0.000931693438732599	0.000940594377459493	0.000982253071003671	0.000989213785202679	0.000883859024345599
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - plant"	0.000966507787573206	0.000841713426669337	0.00099963939180506	0.00102973330473328	0.00087194155179311
"Metabolism|Xenobiotics biodegradation and metabolism|Nitrotoluene degradation"	0.000862871349609756	0.00088805881502823	0.000841948123031996	0.000899719920112859	0.00095315079311225
"Human Diseases|Infectious diseases: Bacterial|Tuberculosis"	0.0008673252144131	0.000828172587941381	0.000914811372974044	0.000929170155438851	0.000807424345495012
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of siderophore group nonribosomal peptides"	0.0008512129252052	0.00138708395005154	0.000752852158075323	0.000695154670581862	0.000648569685410882
"Metabolism|Xenobiotics biodegradation and metabolism|Naphthalene degradation"	0.000868316498473833	0.000923007477618761	0.000734125152504182	0.000745975600444833	0.000995579353697254
"Genetic Information Processing|Folding, sorting and degradation|Protein processing in endoplasmic reticulum"	0.000854116800836654	0.000715392339335383	0.000796616434009355	0.000851329042948391	0.000902872555281934
"Metabolism|Biosynthesis of other secondary metabolites|Isoquinoline alkaloid biosynthesis"	0.000818547046704632	0.000698014610923048	0.000777883595499951	0.000830220133555167	0.000903197679733182
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of ansamycins"	0.000861754946102388	0.000821928374117443	0.000670795232055919	0.000738065835821244	0.000919023429058698
"Organismal Systems|Immune system|NOD-like receptor signaling pathway"	0.00082888283079273	0.00080457847287623	0.000847250805862229	0.000828531874119052	0.000668093041273086
"Human Diseases|Infectious diseases: Bacterial|Salmonella infection"	0.000740895313677024	0.00082161469554672	0.000885531641692124	0.000826913047326536	0.000641336065190016
"Metabolism|Xenobiotics biodegradation and metabolism|Caprolactam degradation"	0.000652539335962702	0.000652887345810962	0.000691249981850423	0.000721994523458781	0.000878231083751269
"Metabolism|Metabolism of other amino acids|D-Alanine metabolism"	0.000706738710877998	0.00072157866741934	0.000709005166667484	0.000708472862149658	0.00074353153459716
"Organismal Systems|Environmental adaptation|Plant-pathogen interaction"	0.000702500761890463	0.000693211366206891	0.000653894714443011	0.000680331277083362	0.000663918729695193
"Metabolism|Metabolism of terpenoids and polyketides|Geraniol degradation"	0.000601878262499468	0.000682025994798801	0.000620278923026564	0.000661474048377809	0.000810021767066295
"Metabolism|Lipid metabolism|Synthesis and degradation of ketone bodies"	0.000648672685684604	0.000662523783247202	0.000611774446030302	0.000640829631911152	0.000696724285502858
"Metabolism|Xenobiotics biodegradation and metabolism|Styrene degradation"	0.000660727347369691	0.000571096282392413	0.000551904142580654	0.000616056923969584	0.00084236318358917
"Environmental Information Processing|Signal transduction|HIF-1 signaling pathway"	0.000632268810556331	0.000627405541411005	0.000618995914272648	0.000633081819084506	0.000675525824189829
"Human Diseases|Cancers: Overview|Pathways in cancer"	0.000632801196210493	0.000668958452375184	0.000639397393258028	0.00065175147649992	0.00058793482547621
"Metabolism|Metabolism of terpenoids and polyketides|Limonene and pinene degradation"	0.000575063474082328	0.000678551942831022	0.000550360961299042	0.000579433322734405	0.000785905368493439
"Genetic Information Processing|Translation|RNA transport"	0.000604391814277472	0.000639423640517043	0.000622486980196485	0.000609032650599537	0.000632786859240381
"Organismal Systems|Aging|Longevity regulating pathway - multiple species"	0.000581281581787159	0.000701009446320603	0.000647759589759581	0.000607465543188766	0.000518585692984028
"Human Diseases|Endocrine and metabolic diseases|Insulin resistance"	0.00061021871386444	0.000584350032054047	0.000650870633911181	0.000646273614720084	0.000554666519118551
"Metabolism|Biosynthesis of other secondary metabolites|Neomycin, kanamycin and gentamicin biosynthesis"	0.000635108948518429	0.000594298882011366	0.000574717325283138	0.000588196767758445	0.000617682396199892
"Organismal Systems|Endocrine system|Insulin signaling pathway"	0.000586135545869517	0.000567953831408209	0.000569317710397158	0.000587384290467943	0.000549660525580915
"Metabolism|Biosynthesis of other secondary metabolites|Phenylpropanoid biosynthesis"	0.000583287626725874	0.000640672761766966	0.000525411326532352	0.000494725763499885	0.000501167449224258
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - globo and isoglobo series"	0.000553435198236288	0.000618679544387358	0.000581162553649174	0.000529097160287517	0.000441761989426757
"Human Diseases|Infectious diseases: Bacterial|Epithelial cell signaling in Helicobacter pylori infection"	0.000537239214602178	0.000520847830848325	0.000558136240461858	0.000563993647850823	0.000518980109587024
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - cytochrome P450"	0.00050655860156465	0.000629190726552592	0.000507144766034553	0.000504059732486025	0.000528267384466785
"Metabolism|Metabolism of terpenoids and polyketides|Nonribosomal peptide structures"	0.000716573425481843	0.000745716717291811	0.000381553663502242	0.000428437109318203	0.000399356696296886
"Metabolism|Biosynthesis of other secondary metabolites|Acarbose and validamycin biosynthesis"	0.000532636269190108	0.000488886310948121	0.000553106603005736	0.000537687331552693	0.000457016673237281
"Metabolism|Glycan biosynthesis and metabolism|Glycosaminoglycan degradation"	0.000528592982610557	0.000563417429651439	0.000575880829319739	0.000518676510716387	0.000365080114645355
"Organismal Systems|Environmental adaptation|Thermogenesis"	0.000541642745912636	0.000518304532769369	0.00058865974786094	0.000561331633420628	0.00033285995016422
"Metabolism|Xenobiotics biodegradation and metabolism|Metabolism of xenobiotics by cytochrome P450"	0.000470411882141793	0.000611991963591893	0.000474703041259985	0.00046472298092697	0.000514239918367643
"Metabolism|Biosynthesis of other secondary metabolites|Phenazine biosynthesis"	0.000488615322864347	0.000482522987054094	0.000478596594776053	0.000486559909530533	0.000503783125372003
"Cellular Processes|Cell growth and death|Ferroptosis"	0.000487903389080422	0.000541414971524564	0.000560418545823933	0.000491110244369278	0.000346569396485254
"Metabolism|Metabolism of other amino acids|Phosphonate and phosphinate metabolism"	0.000376599871300599	0.000591961804606133	0.000479304488912608	0.000439075776897172	0.00049213685162911
"Metabolism|Metabolism of cofactors and vitamins|Retinol metabolism"	0.000429944980610221	0.000513958981914069	0.000450207429207607	0.000427588581781379	0.000469736203057292
"Cellular Processes|Transport and catabolism|Lysosome"	0.000477903377572165	0.000551090886545613	0.000552228443139658	0.000453325692871543	0.000235181864550874
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of vancomycin group antibiotics"	0.000458546663948853	0.000380527706549639	0.000444943567017537	0.000456925166497518	0.000445757039712484
"Metabolism|Biosynthesis of other secondary metabolites|Carbapenem biosynthesis"	0.000422019888639738	0.000370962398930194	0.000403320351231593	0.000422581207897988	0.00043804975613365
"Organismal Systems|Endocrine system|Adipocytokine signaling pathway"	0.000396874792972682	0.000419422950226223	0.000453640030938424	0.000404734333004692	0.000274978787580807
"Organismal Systems|Nervous system|GABAergic synapse"	0.000335609118407169	0.00045239002069407	0.000425019247568503	0.000372463420982428	0.000323526650677058
"Environmental Information Processing|Signal transduction|Phosphatidylinositol signaling system"	0.000377117316072853	0.00038076967408217	0.000391720160613622	0.000393943079156148	0.000310581856976013
"Human Diseases|Endocrine and metabolic diseases|Type II diabetes mellitus"	0.000371488969982814	0.000338642712956681	0.000329164902226729	0.000359057990697521	0.000425600699426489
"Organismal Systems|Nervous system|Glutamatergic synapse"	0.000327712119803656	0.000385396388573239	0.00040240157678775	0.000361507198524505	0.000311674286086568
"Metabolism|Xenobiotics biodegradation and metabolism|Atrazine degradation"	0.000396405710020606	0.000324789670900441	0.000338970668892946	0.000375510173289233	0.000331573062775798
"Human Diseases|Neurodegenerative diseases|Alzheimer's disease"	0.000360506426822803	0.000332800885083716	0.000377899587412651	0.000393258384874696	0.000277129919142087
"Environmental Information Processing|Signal transduction|AMPK signaling pathway"	0.00034015317339485	0.000344214392908602	0.000370546586180959	0.000363761960024328	0.000289706587206174
"Cellular Processes|Cell growth and death|Apoptosis - fly"	0.000369016269712071	0.0003029445664904	0.000326245338884726	0.000345676463171191	0.000226302366734295
"Metabolism|Lipid metabolism|Steroid hormone biosynthesis"	0.000268239754158925	0.000382208414392093	0.000323657027794769	0.000293429402860831	0.000254444663353869
"Human Diseases|Cancers: Specific types|Renal cell carcinoma"	0.000291603285164652	0.000267020962946915	0.000297993121752436	0.000307516254763326	0.000310411525341663
"Human Diseases|Endocrine and metabolic diseases|Cushing's syndrome"	0.000291603285164652	0.000267020962946915	0.000297993121752436	0.000307516254763326	0.000310411525341663
"Metabolism|Lipid metabolism|alpha-Linolenic acid metabolism"	0.000273452491231284	0.000301324976197821	0.000263002894291748	0.000277257401446215	0.000291041631266369
"Human Diseases|Cancers: Overview|MicroRNAs in cancer"	0.000252386284551143	0.000359790870444282	0.000294327720945779	0.000250909320642934	0.000218332301471511
"Metabolism|Xenobiotics biodegradation and metabolism|Ethylbenzene degradation"	0.000271760928500086	0.000277261224502138	0.000254978173485449	0.000273163324047195	0.000286948331509015
"Organismal Systems|Endocrine system|Thyroid hormone synthesis"	0.00027611527215645	0.000281623621889553	0.000286240384438795	0.000278184717762745	0.000205704214261747
"Metabolism|Biosynthesis of other secondary metabolites|Glucosinolate biosynthesis"	0.000268074024166732	0.000218495067085669	0.000285715240302571	0.00028776719406512	0.000248401392444737
"Metabolism|Xenobiotics biodegradation and metabolism|Xylene degradation"	0.000254565189663707	0.000292278026707452	0.000202519231472361	0.000228382293730297	0.000310252245023331
