"Taxa"	"goose20"	"goose22"	"goose37"	"goose42"	"goose44"
"Human Diseases|Cancers: Overview"	0.00245815499170692	0.00273688896435884	0.0025475201391463	0.00252094913227796	0.00238169778405216
"Human Diseases|Drug resistance: Antineoplastic"	0.0021803885600123	0.00201227161395067	0.00234438905105333	0.00233861194291926	0.00199117222894968
"Organismal Systems|Aging"	0.00161167224281317	0.00179474341468717	0.00173543155134476	0.00169055164092779	0.00146869256830636
"Human Diseases|Endocrine and metabolic diseases"	0.00164155236197737	0.00153134666791936	0.00166120927569436	0.00171054198721841	0.00156828067229701
"Organismal Systems|Immune system"	0.00162463728151094	0.00155411960683459	0.00154201572569556	0.00156374908446233	0.00145383461968552
"Cellular Processes|Transport and catabolism"	0.00144488127550829	0.00164517566073516	0.00164776423412333	0.00146319554534949	0.00111507721660384
"Genetic Information Processing|Transcription"	0.00118850679328758	0.00112355272982389	0.00125501523618941	0.00125680963533952	0.00123632512272192
"Organismal Systems|Environmental adaptation"	0.0012441435078031	0.00121151589897626	0.00124255446230395	0.00124166291050399	0.000996778679859413
"Human Diseases|Cardiovascular diseases"	0.00106015801978292	0.00106186232949698	0.00109934653719587	0.00108344898740194	0.000875033501534048
"Organismal Systems|Nervous system"	0.000766430081486326	0.000897402369469357	0.000916719014611558	0.000834660472192797	0.000685495385472117
"Human Diseases|Neurodegenerative diseases"	0.000844646308851996	0.000791898053901605	0.000844763586574191	0.000891456410063434	0.00053806454971952
"Human Diseases|Cancers: Specific types"	0.00072456724312463	0.000749864198177043	0.000714682751704729	0.000741307634575477	0.000684446277664986
"Organismal Systems|Digestive system"	0.000574260030888365	0.00056748017733266	0.000558363560318668	0.000543621464808541	0.00043156040519928
"Human Diseases|Infectious diseases: Viral"	0.00049687871505258	0.000383370026084375	0.000470703685845486	0.000509777720957102	0.000359213891142465
"Human Diseases|Immune diseases"	0.000167746549771942	0.000210612238320673	0.000184388190172165	0.000170565816986942	0.000137927522582509
"Organismal Systems|Excretory system"	0.000137294395821191	0.000185092681731545	0.000214323429077424	0.000165837497214101	0.000118174468427668
"Human Diseases|Infectious diseases: Parasitic"	0.000161526492164036	0.000177730038482326	0.000186549183708536	0.000179977481693526	8.66093574927047e-05
"Human Diseases|Substance dependence"	0.000154663264913253	8.94239403030726e-05	0.000133947285382958	0.000151034779028796	7.54416730627362e-05
"Organismal Systems|Circulatory system"	0.000109169273441669	5.38586556342493e-05	9.68941574427247e-05	0.000116681036293396	4.08287932921805e-05
"Environmental Information Processing|Signaling molecules and interaction"	6.5111565210761e-05	4.1883916956498e-05	4.99580251087571e-05	5.63076876841992e-05	2.8999405672212e-05
"Metabolism|Chemical structure transformation maps"	3.61995200956691e-05	1.7701721694173e-05	3.19030621871624e-05	3.8636259711271e-05	1.35666406405581e-05
"Organismal Systems|Development"	6.22349106749868e-06	5.4404443559044e-06	3.71073848487145e-06	3.21383787624544e-06	9.58167007984151e-07
"Cellular Processes|Cellular community - eukaryotes"	2.13532132696461e-08	0	0	0	0
