"Taxa"	"wolverine14"	"wolverine17"	"wolverine37"	"wolverine44"	"wolverine49"	"wolverine57"	"wolverine58"	"wolverine60"	"wolverine70"
"Human Diseases|Drug resistance: Antimicrobial"	0.0114532889537755	0.0113385531810318	0.0109982068282886	0.0115360966607705	0.0114618318921248	0.0140463387125779	0.0125329810428948	0.0112111656797506	0.0112012092637605
"Genetic Information Processing|Folding, sorting and degradation"	0.0102328062954123	0.0109949071741167	0.0107459053504279	0.0119075372691316	0.0114983776445043	0.00998490492613219	0.0104123872065346	0.0120633982843844	0.011896219863266
"Metabolism|Metabolism of terpenoids and polyketides"	0.00889805235987725	0.00902375841745119	0.0093673014893857	0.00913455120336872	0.0093592215584823	0.00949935175889633	0.00927228597161339	0.00922695554283234	0.00894800836175059
"Cellular Processes|Cell growth and death"	0.00742091215384241	0.00696249304440487	0.00692603687942074	0.00843361946124285	0.00814690616424639	0.00575344606110366	0.00598251755477927	0.00807686750935607	0.00927705893137916
"Cellular Processes|Cell motility"	0.00488570727386458	0.00306440546517554	0.00431002224878399	0.00796092010085756	0.00775126095998767	0.00871017644408137	0.00579060038426915	0.0071801501197521	0.00745633743644059
"Human Diseases|Infectious diseases: Bacterial"	0.00448259553149184	0.00422210352467506	0.0044307001644159	0.00520745854208815	0.00509686316429727	0.0058651896855075	0.00491942774248055	0.00488516024597099	0.00509183334869119
"Organismal Systems|Endocrine system"	0.00382714869839894	0.00405134153581285	0.00388390827661604	0.00425599706144012	0.0040236359218973	0.0035590835656484	0.00369772873863723	0.00406357517943238	0.00443481502200981
"Human Diseases|Cancers: Overview"	0.00235536745179191	0.00252389891864211	0.00240711115635108	0.00288680196011875	0.00272101486104269	0.00314886310563074	0.00271299508114795	0.00273508534084472	0.00280652000614704
"Human Diseases|Drug resistance: Antineoplastic"	0.00190207552015504	0.00203785850519128	0.00208298857815858	0.00236678281366619	0.00228171251910227	0.00189066233277278	0.00199221258112111	0.00241145250315933	0.00233067084180878
"Organismal Systems|Aging"	0.00152084985876429	0.00144703825042925	0.00146286830145925	0.00192468776015102	0.00179339250999433	0.0019894773309882	0.00165139153515734	0.00178774296415061	0.00189680329459867
"Cellular Processes|Transport and catabolism"	0.00207790823357003	0.00179755058747716	0.00155674177574771	0.00183623637423449	0.00171106043535698	0.00152947168299177	0.00132778502350668	0.00139328151930662	0.00223499937738107
"Human Diseases|Endocrine and metabolic diseases"	0.00139682936522464	0.00150997698202895	0.0014908027222672	0.00177259656697856	0.00167940570378837	0.00151069437461128	0.00148432112307221	0.0017547590699774	0.0017556471938019
"Organismal Systems|Immune system"	0.00169473278090047	0.00169103132021342	0.00154876917231506	0.00159216279729521	0.0016121092865777	0.00132705805315758	0.00140297531696352	0.00157703357626719	0.00174509043099492
"Genetic Information Processing|Transcription"	0.00123811872146851	0.00134109376111907	0.00132989069993568	0.00116899974898515	0.0011700032282127	0.00102402121412832	0.00124743311749133	0.00124521083372802	0.00115159375886466
"Organismal Systems|Environmental adaptation"	0.00107312343046921	0.00100613772249878	0.00101963571002958	0.0013717395927506	0.00130789095308676	0.00107306542682126	0.000932883267695956	0.0012324782131875	0.00147195549239236
"Human Diseases|Cardiovascular diseases"	0.00105839686257384	0.00109784045329281	0.000990475019281714	0.00125576748722451	0.00119898390110782	0.00106466191033886	0.000954484846142342	0.00116302250455259	0.00134931423210162
"Organismal Systems|Nervous system"	0.000905054242662244	0.000881895849165273	0.000822314159564149	0.00104395975115449	0.0009482874246772	0.00105790690032744	0.000853913713646107	0.000869878295675672	0.00111939268004905
"Human Diseases|Neurodegenerative diseases"	0.000469388716973929	0.000437221393987957	0.000497959691304861	0.00116777868147167	0.00102566436540468	0.000926935675883322	0.000655373351717581	0.00109881782960683	0.00110849184741605
"Human Diseases|Cancers: Specific types"	0.000478875838245083	0.000463127530966609	0.00050343139966888	0.000753871576864902	0.000714115550078674	0.000852662466807748	0.000629376342569304	0.000731268824357067	0.000692046553420239
"Organismal Systems|Digestive system"	0.000437524247598404	0.000527838013867156	0.000417243008594648	0.000628975210270727	0.000552086455579344	0.000433006405437025	0.000387900441102254	0.000497474344307018	0.00071346956589105
"Human Diseases|Infectious diseases: Viral"	0.000271772153483658	0.000320743092279519	0.000326068801216079	0.000587716856480724	0.000531736110848609	0.000326932113083886	0.000307181081873172	0.000586891369959579	0.000584322016196471
"Human Diseases|Immune diseases"	0.00021647046015768	0.000228405152800422	0.000191469221411103	0.000250004655116206	0.000207618245076491	0.000241010063804712	0.000219774011349865	0.000218123793482101	0.000262098981210723
"Human Diseases|Infectious diseases: Parasitic"	0.000109027865082027	7.21282772388507e-05	9.03299068298644e-05	0.000269727286865569	0.000210346942045033	0.000183199225435903	0.00011525379287718	0.00020728581512417	0.00027497287413546
"Organismal Systems|Excretory system"	0.00016700588724053	0.000129577707361332	0.000164407331116146	0.000142941183048186	0.000162891624836724	0.000195954076250086	0.000147621203884249	0.000108484432976227	0.000155807600076282
"Human Diseases|Substance dependence"	4.31893286342473e-05	3.68599398427243e-05	5.50650509782246e-05	0.000201907596228794	0.000155037615667545	4.38406676069559e-05	3.8748263737242e-05	0.000170929431957228	0.000217115074586694
"Organismal Systems|Circulatory system"	1.65035471380647e-05	2.52826839105984e-05	3.17003872894775e-05	0.000170728850324925	0.000132277469326278	2.87065270505258e-05	2.3194107312889e-05	0.000158843315607647	0.000180903330907055
"Environmental Information Processing|Signaling molecules and interaction"	2.37653962763166e-05	4.21783431280707e-05	3.11560135033074e-05	7.24283462945021e-05	6.80834619183566e-05	2.49243199335802e-05	2.19127597499472e-05	6.88859219392569e-05	7.66007018759282e-05
"Metabolism|Chemical structure transformation maps"	5.48099455410955e-06	8.2402821634543e-06	1.0610595952851e-05	5.27835520740312e-05	4.35600886914198e-05	9.40027207043126e-06	7.58509995907992e-06	5.27221879355064e-05	5.31186135824761e-05
"Organismal Systems|Development"	7.8775778082348e-06	2.67420018852362e-05	9.7048706017231e-06	1.7346792354e-05	1.60155926088787e-05	8.52590227906995e-06	6.39517061189841e-06	1.19173451588633e-05	2.40141813217921e-05
"Cellular Processes|Cellular community - eukaryotes"	0	0	0	0	1.90143244287944e-08	0	0	3.87624698386991e-08	0
