"Taxa"	"ophelia19"	"ophelia37"	"ophelia43"	"ophelia45"	"ophelia48"	"ophelia49"	"ophelia55"	"ophelia57"	"ophelia59"
"Environmental Information Processing|Membrane transport|Phosphotransferase system (PTS)"	0.0113342254256468	0.0199918750736024	0.0145227352494706	0.0144859241128198	0.00889696070000493	0.0091039157455803	0.0170520645249147	0.00991438698464303	0.015131933275886
"Metabolism|Carbohydrate metabolism|Glycolysis / Gluconeogenesis"	0.010844384733929	0.0122023338189325	0.0119089191665734	0.0118068791286399	0.0110810752101833	0.010994170776622	0.0124462439533678	0.0111130711884626	0.0123510343302953
"Metabolism|Carbohydrate metabolism|Starch and sucrose metabolism"	0.0114246430386182	0.00961967074348241	0.0124252834823525	0.0127865908162646	0.0115361130420867	0.0113006083033004	0.0120738847062125	0.0119174101532806	0.010849599193747
"Genetic Information Processing|Translation|Ribosome"	0.0122843030816169	0.00901018162985135	0.0109217753313387	0.0112302923383997	0.0112682228614015	0.0109351295987119	0.010368462409502	0.0114291633128255	0.0102059868867749
"Metabolism|Carbohydrate metabolism|Pyruvate metabolism"	0.0109073336053738	0.0108621160453797	0.0107090727699212	0.0105519680007898	0.0110162439296583	0.0108559096801943	0.0105689563496224	0.0108684869047162	0.010738521133493
"Metabolism|Nucleotide metabolism|Pyrimidine metabolism"	0.0112985546907664	0.0107249308181814	0.0107559922542411	0.0108559498989828	0.0107355292099664	0.0105694608585635	0.0107424638047079	0.0106943956417292	0.0105637226308184
"Metabolism|Carbohydrate metabolism|Fructose and mannose metabolism"	0.00868285121901321	0.0131705355239054	0.00965921380182027	0.00961866861267972	0.00827101519560732	0.00858597034121032	0.0107125802870332	0.00884144605716735	0.00986968547823049
"Metabolism|Carbohydrate metabolism|Glyoxylate and dicarboxylate metabolism"	0.00884304356033766	0.00895438711881687	0.00842410895914578	0.00858559532378836	0.00865863961909282	0.00867406098282672	0.00837211929735174	0.00892818248559933	0.00829601662038168
"Metabolism|Amino acid metabolism|Cysteine and methionine metabolism"	0.00881410831779477	0.00676896325880418	0.00851368484884006	0.00859927446989006	0.00818091725594185	0.00799534713713779	0.00811100507581112	0.00812575490042701	0.00783683201022935
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Escherichia coli"	0.00726258771105699	0.00921517907279022	0.00726137031644664	0.00747611236525186	0.00791892803722556	0.00816115065832411	0.00814371276279164	0.00766789344594893	0.00869405996838034
"Metabolism|Energy metabolism|Carbon fixation pathways in prokaryotes"	0.00828963810570891	0.00735448864912848	0.00798017001606859	0.0080980062722709	0.00807818585946595	0.00787859894127986	0.00767104818544646	0.00818351290625057	0.00734565064229162
"Metabolism|Carbohydrate metabolism|Propanoate metabolism"	0.00765897557287192	0.00860884385076478	0.00763953866247748	0.00753610261253337	0.00793244670897039	0.00784358385262754	0.00765660587919727	0.00791228551564315	0.00754607275038965
"Metabolism|Carbohydrate metabolism|Galactose metabolism"	0.00708249668862557	0.00786705420793214	0.00717090910563491	0.00712890306369677	0.00836349105897675	0.00846828899660262	0.00733543279304725	0.00821502646714167	0.00663780480264239
"Metabolism|Amino acid metabolism|Glycine, serine and threonine metabolism"	0.00794023037426527	0.00683023559595427	0.00762943913656144	0.0077885891722552	0.00760996242369125	0.00760097502775003	0.0074651970200642	0.00763936881271913	0.00735602387322696
"Metabolism|Energy metabolism|Methane metabolism"	0.00728115218449841	0.00749038940029007	0.00734733128117007	0.00716900400918387	0.0071528837106433	0.00716178307511631	0.00725363935025262	0.00705691634293298	0.00698795843183337
"Metabolism|Energy metabolism|Oxidative phosphorylation"	0.00678687693295302	0.00667713019112939	0.00656740864929935	0.00664647923525956	0.0070432001452235	0.00716451751378816	0.00665356566320337	0.00702225350602778	0.00698868026615823
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Pseudomonas aeruginosa"	0.00651962281930842	0.00539407490760919	0.00605950432484578	0.00658644197728017	0.00768495323408975	0.00805818401075223	0.00609217923470374	0.0078658801022697	0.00699417550916893
"Metabolism|Carbohydrate metabolism|Butanoate metabolism"	0.00638654188251193	0.00840635920224883	0.00645697293126257	0.00620603734900082	0.00639956924478775	0.00632918577149493	0.006972062945902	0.00588571059799667	0.00741959362235256
"Metabolism|Amino acid metabolism|Alanine, aspartate and glutamate metabolism"	0.00675608634283047	0.00664780253673294	0.00641564947780108	0.00644216055455546	0.00684202972269314	0.00678796933248064	0.00649139132827008	0.00688090607748676	0.00668443368586925
"Metabolism|Global and overview maps|Fatty acid metabolism"	0.00673059716337744	0.00605237252812563	0.0064119990153186	0.00643319048241109	0.0069560568826386	0.00691524552871943	0.00643310896258757	0.00681281428757254	0.00681526572936111
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Vibrio cholerae"	0.00609983805188671	0.0068659625236139	0.00595748626795691	0.00621303175038916	0.00658416163748331	0.00676217865537973	0.00632323322195976	0.00674735357106631	0.00680141129658727
"Metabolism|Carbohydrate metabolism|Pentose phosphate pathway"	0.00610066620837607	0.00669159221639924	0.00649551618613792	0.00627369640378921	0.00605021202237772	0.00622319266397973	0.0065512654434526	0.00621822081692876	0.00630114961873661
"Human Diseases|Drug resistance: Antimicrobial|beta-Lactam resistance"	0.00512747243722781	0.00789375124493573	0.00596649682747708	0.00599860227126866	0.00586144910345374	0.00588119160840519	0.006599636802751	0.00553121239358042	0.00721715625058829
"Metabolism|Global and overview maps|2-Oxocarboxylic acid metabolism"	0.00688724796992891	0.00566377518723904	0.00638530280319851	0.00638601301385083	0.00619484781133617	0.00612912240159225	0.00613995865535336	0.00612597472733094	0.00602347548506861
"Metabolism|Metabolism of cofactors and vitamins|Porphyrin and chlorophyll metabolism"	0.00630404442700822	0.00439317002772972	0.00665994752074944	0.00700158777810912	0.00557435732074155	0.00518232881267885	0.0058347161546571	0.00649509791132445	0.00502831786149984
"Metabolism|Carbohydrate metabolism|Citrate cycle (TCA cycle)"	0.00601191383825505	0.0055498058937429	0.00569199313599127	0.00594890020642842	0.00595086563593318	0.00585591314153545	0.00559322773241705	0.00612548274145426	0.00546313481164945
"Genetic Information Processing|Translation|Aminoacyl-tRNA biosynthesis"	0.00673044173892036	0.00436623968030025	0.00595446909410635	0.00604438707875733	0.00592474251112087	0.00570858981524408	0.00549941292925322	0.00594132173877992	0.0053441084013845
"Environmental Information Processing|Membrane transport|Bacterial secretion system"	0.00542689887870424	0.00684769170058894	0.00546360991115126	0.00555232268252329	0.00485510283957573	0.00493670744234066	0.00613475893728267	0.00503526894443388	0.00627102673603786
"Cellular Processes|Cell growth and death|Cell cycle - Caulobacter"	0.00573653350387836	0.00357747542953064	0.00526665658554967	0.00550506824681613	0.00609998941672549	0.00622397695640985	0.00484302469108736	0.00638317639344023	0.00503624608617213
"Metabolism|Glycan biosynthesis and metabolism|Peptidoglycan biosynthesis"	0.00584014903163628	0.00419968177334464	0.00545926892405741	0.00543800762031349	0.00543119984265884	0.00529830155458998	0.00504633314419056	0.00543172964099457	0.00487981359837016
"Metabolism|Amino acid metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis"	0.00593418687972405	0.00439418288020367	0.00545183917505297	0.00562237454367781	0.00519944308914859	0.0050600680721141	0.0050735940763364	0.00538797239567815	0.00486521369978957
"Metabolism|Lipid metabolism|Fatty acid biosynthesis"	0.00506039301408277	0.00416438457873258	0.00493224843636339	0.00504305665618257	0.00552939362189113	0.00549059030568283	0.00489184717949686	0.00562967758621917	0.0049894394750336
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine degradation"	0.00559595860746245	0.00409499983754404	0.00499049823044766	0.00505372498129194	0.00542357398896566	0.00524094909608407	0.00468838724819393	0.00532021422471492	0.00489573798431432
"Metabolism|Energy metabolism|Sulfur metabolism"	0.00446058737373748	0.00653590634282058	0.00484319811434221	0.00471757405180976	0.00441379933893509	0.00455506450033897	0.00533998079588288	0.00435474207834772	0.0058076211880793
"Genetic Information Processing|Replication and repair|Homologous recombination"	0.0053709905053379	0.00447861383154989	0.00489397145947565	0.00496902273858028	0.00504749375169939	0.00497954012680533	0.00481890900960266	0.00513089711331038	0.00481782775527491
"Cellular Processes|Cell motility|Bacterial chemotaxis"	0.00359641849705099	0.00527274105037869	0.0047975467400995	0.00482844966152596	0.00441946341647692	0.00464983222132936	0.0051568366777738	0.00426666028406474	0.006261183337416
"Metabolism|Carbohydrate metabolism|Pentose and glucuronate interconversions"	0.00389430894834314	0.00579066784690907	0.00426225626245122	0.00401375225136551	0.00453208511188683	0.00478200818019737	0.00475216740226319	0.00430245680564901	0.00469429111546495
"Human Diseases|Drug resistance: Antimicrobial|Cationic antimicrobial peptide (CAMP) resistance"	0.00368625524934124	0.0061226547153001	0.00416318214127517	0.0042644125685269	0.00426899844182748	0.00427255097552396	0.00462547947696096	0.00429368495056077	0.00531585240273209
"Metabolism|Amino acid metabolism|Lysine biosynthesis"	0.00517719525867393	0.00357526131383598	0.0046570897938909	0.00458260142136166	0.00478472950834202	0.00477025838937575	0.0043324580956853	0.00467053854329406	0.00418839585066774
"Genetic Information Processing|Replication and repair|Mismatch repair"	0.00464743055344903	0.00388962475706724	0.00428069918458612	0.00433721685131123	0.00438374414494136	0.00436734613458096	0.00430146656172357	0.00445558153401046	0.00420952176484718
"Metabolism|Metabolism of cofactors and vitamins|Biotin metabolism"	0.00404296868640249	0.00411635907353123	0.00377679897633039	0.00392248029064818	0.00432675126765236	0.00436457840868014	0.00410922063511376	0.00433876788207616	0.00436992560317656
"Metabolism|Energy metabolism|Carbon fixation in photosynthetic organisms"	0.00425426386241055	0.00431661228663057	0.00421177943174163	0.00406951892857236	0.00401222118621402	0.00413320947668598	0.00415296244506888	0.0041277629511659	0.0040706303945147
"Metabolism|Amino acid metabolism|Arginine and proline metabolism"	0.00421728933978795	0.00445918684619762	0.00423029535891807	0.00426223129137143	0.00379658814891754	0.00376439574015167	0.00422736403102117	0.00386518412551497	0.00432276048608198
"Genetic Information Processing|Folding, sorting and degradation|RNA degradation"	0.00438255206132199	0.00353414557818381	0.00377037032418404	0.00389695266757083	0.0043852233799358	0.00436476086753726	0.00373408464719111	0.00438040685342132	0.00401375808757779
"Metabolism|Glycan biosynthesis and metabolism|Lipopolysaccharide biosynthesis"	0.00437051687121604	0.00498345304078563	0.00360668740272293	0.00384159159205394	0.00362158599937219	0.00371421387840973	0.00396770440703616	0.0037785782399311	0.00419609066995536
"Metabolism|Metabolism of cofactors and vitamins|Nicotinate and nicotinamide metabolism"	0.0037970375123995	0.00463770746986376	0.00381106822061423	0.00380763768079	0.00362918988093919	0.00367120949543162	0.00407353805244711	0.00360732764316946	0.00427558455965251
"Metabolism|Metabolism of cofactors and vitamins|Folate biosynthesis"	0.00410799622471077	0.00408081139098374	0.00371997648461843	0.00392657156878685	0.00351776269695524	0.00354499119673249	0.00392960222850561	0.00390301583735651	0.00387500553559459
"Metabolism|Energy metabolism|Nitrogen metabolism"	0.00386765109237896	0.00393325818213087	0.00383736088175554	0.00383004463557888	0.00365781170948371	0.00374139950260347	0.00389297828952888	0.00372385281342791	0.00385413820884072
"Metabolism|Amino acid metabolism|Arginine biosynthesis"	0.00395436035496247	0.00363338863524568	0.00386859926304746	0.00384816149079912	0.0037443930413724	0.00372304479402686	0.00380286664909875	0.00382675953370607	0.0037637441371581
"Metabolism|Lipid metabolism|Fatty acid degradation"	0.00373836129229418	0.00421398594194576	0.00366812678909913	0.00345001388687114	0.00378648615975387	0.0037688308334906	0.00381097167962065	0.00336274805119131	0.00414140425162606
"Metabolism|Metabolism of cofactors and vitamins|Pantothenate and CoA biosynthesis"	0.0040757945061601	0.00372715034028963	0.00382607575865489	0.00383073876476031	0.00364521918252307	0.00360579345034048	0.00378462927220472	0.00368208042463435	0.00366482338606969
"Metabolism|Metabolism of other amino acids|Selenocompound metabolism"	0.00362595339014494	0.0038463173828442	0.00360924489995638	0.00358697033341387	0.00344762164087998	0.00344569159585952	0.003733221127252	0.00347030162747685	0.00377129988491284
"Genetic Information Processing|Folding, sorting and degradation|Protein export"	0.00399235802962375	0.00318459894082318	0.0036920447696778	0.00378491447847588	0.00360601096501422	0.00352661765652392	0.00351970195982414	0.00375139735663418	0.00344751872689795
"Genetic Information Processing|Replication and repair|DNA replication"	0.00386355009064327	0.00315358727142264	0.00344939920931138	0.00348303459376581	0.00365667056908755	0.00366422371631128	0.00346991782161604	0.00372690661897628	0.00340485597390753
"Metabolism|Amino acid metabolism|Histidine metabolism"	0.00409304619611505	0.00254044249936219	0.00368694331435099	0.0037564844201642	0.00373330080091286	0.00359921245956278	0.00339409402306494	0.00371311845316002	0.00325651089366951
"Metabolism|Lipid metabolism|Glycerophospholipid metabolism"	0.00299996706744199	0.00431553028372236	0.00322740161229118	0.00323068873100334	0.00334639159463056	0.00337657180545473	0.0034496756053591	0.00330808678066024	0.00354936765449973
"Metabolism|Metabolism of terpenoids and polyketides|Terpenoid backbone biosynthesis"	0.00385122043004185	0.00274432331927164	0.00349215036659892	0.00355817170785453	0.00336344940317006	0.00327637461985488	0.00325104596030581	0.00335296823186213	0.00311786606554516
"Metabolism|Metabolism of cofactors and vitamins|One carbon pool by folate"	0.00355650181885901	0.00258544084125956	0.00308405615715374	0.00313238405338856	0.003465670195227	0.00340730253323225	0.00302619666958728	0.00340871659988019	0.00291659631150434
"Cellular Processes|Cell motility|Flagellar assembly"	0.00207988501213883	0.00587903819827586	0.00276335467705048	0.00271428582585668	0.00219547192177151	0.00257173300260011	0.00349965483184119	0.00230971933887292	0.004125350900947
"Metabolism|Amino acid metabolism|Phenylalanine metabolism"	0.00304983046463301	0.00325161576733025	0.00303593291411393	0.00295753624110848	0.00291356682438791	0.00288469903137312	0.0031045284721615	0.00275348120232593	0.00314091274244497
"Metabolism|Lipid metabolism|Glycerolipid metabolism"	0.00283961003833602	0.00309601713259717	0.00321202113705627	0.00323355359877231	0.00273286754372826	0.00269055244155802	0.00308487532590152	0.00293458644547191	0.00284101418978768
"Metabolism|Metabolism of cofactors and vitamins|Thiamine metabolism"	0.00326939354677958	0.00253391285300073	0.00300322310623783	0.00303220717337335	0.00303307112327241	0.00299118822424042	0.002806425993845	0.00306662747750971	0.00272247218324414
"Metabolism|Glycan biosynthesis and metabolism|Other glycan degradation"	0.00260572544269066	0.00166353181438276	0.00205506055944549	0.00218470543810826	0.0047436586957451	0.00469666120727187	0.00208497233101025	0.00413210995732211	0.00212432305381945
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine biosynthesis"	0.00310564504063017	0.00267148724290182	0.00285806107197156	0.0028283721723625	0.00280180043680945	0.00278688655463232	0.00280078996992153	0.00272878412639574	0.00281415612030898
"Metabolism|Global and overview maps|Degradation of aromatic compounds"	0.00232926842268245	0.00349408322124726	0.00274054736829929	0.00260649903966644	0.00246967574114994	0.00243405891549238	0.00299605233467544	0.00233635563649255	0.00290559520558406
"Metabolism|Amino acid metabolism|Tyrosine metabolism"	0.00219485047675428	0.00322967751979588	0.00270959632415489	0.00263664825119044	0.00256392242838743	0.0024561162082206	0.00302988360766206	0.00229196817762974	0.00316412440074257
"Metabolism|Xenobiotics biodegradation and metabolism|Benzoate degradation"	0.0029675166898877	0.00270505092322131	0.00262861976233107	0.00244145016221488	0.00262402156621772	0.00255147413594202	0.00257358629439579	0.00214605670770554	0.00273671507934572
"Metabolism|Lipid metabolism|Sphingolipid metabolism"	0.00229999129740672	0.00165653326577312	0.00193907782301898	0.0020620866012058	0.00400262534627045	0.00397603832498143	0.00192024551237359	0.00357786875483247	0.00186167330854061
"Metabolism|Biosynthesis of other secondary metabolites|Streptomycin biosynthesis"	0.0026142103646932	0.00180402291181596	0.00230855166351198	0.00228750052530599	0.00281451232210103	0.00285740662008953	0.00214910293210549	0.0028902425832352	0.00218855000292422
"Metabolism|Metabolism of cofactors and vitamins|Riboflavin metabolism"	0.00238966183253184	0.00250442520238075	0.0022012341864886	0.00227503376075394	0.00234492878551798	0.00229792640858209	0.00232229051990567	0.0022962033182436	0.00238677107430958
"Genetic Information Processing|Replication and repair|Base excision repair"	0.00246723051638107	0.00222337438347961	0.00230863721963495	0.0023409989027939	0.00222675398463032	0.0022116914968526	0.00227445969857247	0.00228783387183897	0.00224907557405853
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - other enzymes"	0.00219016223083729	0.00232826249750296	0.00219365336861576	0.00222627068782396	0.00225440198721838	0.00222886559535308	0.00220542857187871	0.00227766996118957	0.00229480474059559
"Metabolism|Metabolism of other amino acids|beta-Alanine metabolism"	0.00227194792757975	0.00273436375371495	0.00221200825098205	0.00228048928984669	0.00183494136815282	0.00185223943771338	0.00230421098626874	0.00195965352994524	0.00246231040126984
"Metabolism|Amino acid metabolism|Lysine degradation"	0.00179264604847677	0.00332727724483696	0.00204205398568913	0.00195192606697943	0.00190314139419747	0.00185749042915606	0.00242839221975372	0.00164069305324495	0.0027363623184822
"Genetic Information Processing|Replication and repair|Nucleotide excision repair"	0.00229392928780081	0.00185979853413875	0.00215339575053245	0.00213631272599548	0.00215056989421602	0.00211627854872528	0.0021141610003862	0.00218053230159868	0.00199351250401565
"Human Diseases|Infectious diseases: Bacterial|Pertussis"	0.00171075213490074	0.0028176900289048	0.00159404843937428	0.00158835768518374	0.00233051082651461	0.0024275932233322	0.00204680502127112	0.0020475836803511	0.0024325425455456
"Genetic Information Processing|Folding, sorting and degradation|Sulfur relay system"	0.00191052828061381	0.00234838941952185	0.00205548243257224	0.00211037356172336	0.00172200869684712	0.00177363687118718	0.002097617962116	0.00194761718660756	0.00221396076925598
"Metabolism|Metabolism of other amino acids|Glutathione metabolism"	0.00177503851172765	0.00272343168094118	0.00186414745670162	0.00198057825094137	0.00164321759869328	0.00167840454014971	0.00209738502451811	0.00172504863980738	0.00246939458118643
"Human Diseases|Drug resistance: Antimicrobial|Vancomycin resistance"	0.00202318729428057	0.00140464423726089	0.00226716284049488	0.00219551778646662	0.00211283205540588	0.00198314417157269	0.00192730044804568	0.00211056662712464	0.00167030736360458
"Metabolism|Carbohydrate metabolism|C5-Branched dibasic acid metabolism"	0.00213145438174638	0.00193114141878211	0.00195444189800909	0.00194387064569942	0.00191014651165733	0.00191710767605735	0.00193147171732621	0.00182096289313028	0.00195032168193247
"Metabolism|Biosynthesis of other secondary metabolites|Prodigiosin biosynthesis"	0.00170512429592568	0.00180314450843619	0.00179370082298406	0.0018267926883655	0.00191609680553716	0.00196895823574224	0.00194190115076649	0.00195905201722202	0.00212419301173226
"Metabolism|Metabolism of cofactors and vitamins|Ubiquinone and other terpenoid-quinone biosynthesis"	0.00142617810985645	0.00289084171601294	0.00162901697623057	0.00183521433829894	0.00135298950646175	0.00141017468086022	0.00202887069746808	0.00164822231942825	0.00236400421290212
"Metabolism|Carbohydrate metabolism|Ascorbate and aldarate metabolism"	0.00136597994155582	0.00305846703348014	0.001677036836647	0.00154563835802855	0.00139907376764696	0.00155124873890695	0.00219680827221858	0.00137555004550851	0.00222512173329789
"Metabolism|Lipid metabolism|Biosynthesis of unsaturated fatty acids"	0.0014872789174796	0.00195136113297684	0.00163732809395678	0.00165295828598254	0.00168661653463071	0.0017495527017913	0.00184160461988455	0.00169212099236775	0.00206121374466733
"Metabolism|Biosynthesis of other secondary metabolites|Monobactam biosynthesis"	0.00167008191861867	0.00191272881003927	0.00155353088387024	0.00157865788698831	0.00175994331263647	0.00178372316746974	0.00164670642438974	0.00174771292891396	0.00188680250252244
"Metabolism|Metabolism of other amino acids|Cyanoamino acid metabolism"	0.00157054271214016	0.00121218005723384	0.0014610004198547	0.0015014002327334	0.00220754543413187	0.00220541720380752	0.00144482379145125	0.00189807160164504	0.0014404863186375
"Metabolism|Energy metabolism|Photosynthesis"	0.00179865612308264	0.00130764037868568	0.00168652340507367	0.00171940077931343	0.00169588094319858	0.00165718542946647	0.00156244490346177	0.00174235176012175	0.00153860955300018
"Metabolism|Amino acid metabolism|Tryptophan metabolism"	0.00132167224936825	0.00196840322000897	0.00136234969530703	0.00130979683559811	0.00131097624808264	0.00131758689377835	0.00153909300482063	0.00112684805411523	0.00181265556268809
"Metabolism|Metabolism of cofactors and vitamins|Vitamin B6 metabolism"	0.00145782561380992	0.0015414390974164	0.00135490539034166	0.00143237552306308	0.0014261916154315	0.00142771679911585	0.00143340285371631	0.001457692740164	0.00151498118165952
"Metabolism|Xenobiotics biodegradation and metabolism|Chloroalkane and chloroalkene degradation"	0.00110097197336654	0.00157320386576471	0.00143699245131525	0.00134984937551338	0.00140086073074006	0.00136789983341942	0.00152730880360326	0.00129233372876147	0.0015713726116156
"Metabolism|Carbohydrate metabolism|Inositol phosphate metabolism"	0.0011824441351133	0.00117997796365118	0.00140046869963461	0.00131869511403628	0.0013473956699251	0.00138074193801768	0.00127154047753324	0.00132960642040011	0.00141292399600591
"Human Diseases|Cardiovascular diseases|Fluid shear stress and atherosclerosis"	0.00123483085843829	0.00114446163976309	0.00110545399712871	0.00115817922223697	0.00150288731458248	0.00150107566774097	0.00115456725871951	0.00148531102208259	0.00135026145695436
"Cellular Processes|Transport and catabolism|Lysosome"	0.00117545934291432	0.000663237835211905	0.000815474238549688	0.000910703336549481	0.00214826302456205	0.00210317319027392	0.00089745206576918	0.00190343936781183	0.000963233185253048
"Cellular Processes|Transport and catabolism|Peroxisome"	0.00117394093014717	0.00131603348601339	0.00108650133239832	0.00106731764928203	0.00136038407195142	0.00139272993837804	0.00114534042007929	0.00127844379509717	0.00124481948166819
"Metabolism|Metabolism of terpenoids and polyketides|Polyketide sugar unit biosynthesis"	0.00131566208736288	0.000973061759574883	0.000984355999072596	0.000963788442052844	0.00149643901280665	0.0015447494132177	0.000986261612182582	0.00146177579315587	0.00117264231558167
"Metabolism|Biosynthesis of other secondary metabolites|Novobiocin biosynthesis"	0.00139907938562895	0.000893287197237425	0.0012947445599046	0.0013494272613309	0.00121500543955437	0.00116178750140783	0.00115795648389647	0.00128218456154398	0.00108486891769723
"Cellular Processes|Cell growth and death|Necroptosis"	0.00126517056132259	0.00100692405856618	0.00122072979658128	0.00124129737558528	0.00123662797808964	0.00123374038964621	0.00113874557860437	0.00128993476749136	0.0011470384639991
"Metabolism|Metabolism of other amino acids|Taurine and hypotaurine metabolism"	0.00114412297326882	0.00133805005652869	0.00109783896108367	0.00106932876440266	0.00118665479016961	0.00118919908442469	0.00115246371363728	0.00112856312968262	0.00123812121120707
"Human Diseases|Drug resistance: Antineoplastic|Antifolate resistance"	0.00126901727103851	0.000872351167465585	0.00111724584177643	0.00112776428105065	0.00119449296340674	0.00117417408495627	0.00108032777606705	0.00118909679971847	0.00102268328852498
"Human Diseases|Cancers: Overview|Central carbon metabolism in cancer"	0.00111714737050336	0.00103966398436577	0.0010539546467658	0.00111321348747174	0.00121315085556656	0.0011634306141858	0.00104477966358541	0.00125240321491849	0.00104667428938184
"Metabolism|Biosynthesis of other secondary metabolites|Phenylpropanoid biosynthesis"	0.000894723664680855	0.00078854416702442	0.000912273775224299	0.000944897812799554	0.0015575861467751	0.00156774443229742	0.000945515925904478	0.00130378590505118	0.000933417591186837
"Metabolism|Biosynthesis of other secondary metabolites|Tropane, piperidine and pyridine alkaloid biosynthesis"	0.00119201795548202	0.00102222820268863	0.00114265242712731	0.00116076571365971	0.00106327699414497	0.00102938971136645	0.00107918721265218	0.00108004221717247	0.00103612122967864
"Organismal Systems|Endocrine system|Glucagon signaling pathway"	0.00114849825971366	0.000909773188606688	0.00114417401968806	0.00121806960159172	0.00111308964862351	0.0010356152726237	0.0010671940785451	0.00118621696461885	0.000977308975512902
"Genetic Information Processing|Transcription|RNA polymerase"	0.00119720322846923	0.000829060386236134	0.00112525065636684	0.00114256911567707	0.00099208139439007	0.00094731767870838	0.00102570001751154	0.00101052956364703	0.000922038252367826
"Metabolism|Glycan biosynthesis and metabolism|Glycosaminoglycan degradation"	0.000990472371161618	0.000608392942569717	0.000709239317664042	0.000797368815598928	0.00153836362001303	0.00151528229622166	0.000748984710514828	0.00140772574417738	0.000788087940047616
"Organismal Systems|Immune system|NOD-like receptor signaling pathway"	0.00099949959360579	0.000721364183857971	0.00085199155114189	0.00087739258367237	0.00127704106329761	0.00127457637899707	0.00084994133779882	0.0012556793069647	0.00092319455828642
"Human Diseases|Infectious diseases: Bacterial|Salmonella infection"	0.000892863513034849	0.00124769055015265	0.000824862731677999	0.000800778973293966	0.00108650740877306	0.0010992707764295	0.000959050319099636	0.000942402427972151	0.00105346972084681
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of siderophore group nonribosomal peptides"	0.00063820525610316	0.00230159674166044	0.000838625943418073	0.000645758086479883	0.000617297340073419	0.000896406294696926	0.00112393383082764	0.000669661489929596	0.00115059114056042
"Human Diseases|Infectious diseases: Bacterial|Legionellosis"	0.00106402608231417	0.000918176099109528	0.00100966903736343	0.00102098158099813	0.000935129602920415	0.000912387048224253	0.00097716560127698	0.000950844849174805	0.000917136725894487
"Organismal Systems|Aging|Longevity regulating pathway - worm"	0.000926137437400691	0.00107356677766588	0.000898125855092193	0.000938043284506809	0.000938877278118523	0.000939380889236101	0.000961175403328106	0.000959951076081221	0.00106968490958321
