"Taxa"	"ophelia19"	"ophelia37"	"ophelia43"	"ophelia45"	"ophelia48"	"ophelia49"	"ophelia55"	"ophelia57"	"ophelia59"
"Human Diseases|Endocrine and metabolic diseases"	0.0016234433265487	0.00145056840889205	0.00145467514896355	0.00149725933067068	0.00153859820060119	0.0015286943063999	0.00143686932131278	0.00160151236165389	0.00148716432401546
"Organismal Systems|Environmental adaptation"	0.00130053152444456	0.00123738843002884	0.00118717097950011	0.00119056331898352	0.00141760060199507	0.00148659974248189	0.00120195844536772	0.00148377692827943	0.00133930230692883
"Human Diseases|Cardiovascular diseases"	0.00126508171644823	0.00114916729414328	0.00112446964580025	0.00118387847944829	0.00152031405504962	0.00152357733672253	0.001169406563781	0.00151357897917946	0.00136861539964617
"Organismal Systems|Nervous system"	0.00104240647599559	0.00118788406737487	0.00094900221781072	0.000937210736711437	0.00125561391882857	0.00125196386455814	0.000986089043412823	0.00122898687225341	0.0011112798548934
"Genetic Information Processing|Transcription"	0.00122002373362168	0.000840646407267674	0.00116701013277971	0.00117502916928977	0.00101458626781391	0.0009730376569622	0.001052572088949	0.00103681735168511	0.000938398768196892
"Human Diseases|Neurodegenerative diseases"	0.000771466682392336	0.00106930475961665	0.000785645640243288	0.000844338437289575	0.000720596476351086	0.00078792605995099	0.000838724093619018	0.000829198670948692	0.00102154912142369
"Human Diseases|Cancers: Specific types"	0.000628478792615753	0.000976193410164028	0.000664434580708876	0.0006707425983076	0.00062809907633629	0.000651683954940935	0.00073472104918731	0.000635480614872839	0.000926286749264144
"Organismal Systems|Digestive system"	0.000511916289695987	0.000442932852588011	0.000417527428833666	0.000445563827114603	0.000594217205207384	0.000622607258987428	0.000448284589986086	0.000696355589831406	0.000565867648319696
"Human Diseases|Infectious diseases: Viral"	0.000440507473615707	0.000297706099975341	0.000361890638440363	0.000395062257173479	0.000354053025398725	0.000373821198777338	0.000336355455037125	0.000425036449609208	0.000382286863200214
"Human Diseases|Immune diseases"	0.000192858047351196	0.000257403937116524	0.000212160916409937	0.000225138280684691	0.000226464219749785	0.000226217910723588	0.000225875757784348	0.000255626255844776	0.000241678810369326
"Organismal Systems|Excretory system"	0.000223834408985333	0.00026405913855897	0.000183075271985223	0.000156348783439098	0.000241150389962732	0.000251188712917979	0.000202725029076749	0.000195509889297633	0.000207161770341495
"Human Diseases|Infectious diseases: Parasitic"	0.000161041921185645	0.000257685268714244	0.000157633203341109	0.000173060381064687	0.00020446138541231	0.000217393289160456	0.000199642010982036	0.000213419819486871	0.000232011869864367
"Human Diseases|Substance dependence"	0.000101508114693036	1.9287306861867e-05	7.43256979651559e-05	9.00482462187488e-05	6.85832968944544e-05	8.55434654935079e-05	6.10128443196293e-05	0.000101578412730215	9.23526834867762e-05
"Organismal Systems|Circulatory system"	9.1198921768183e-05	1.2575359018151e-05	5.4371861705317e-05	7.16554709210293e-05	4.61838298350002e-05	6.05313609490163e-05	4.01577630522659e-05	8.38138582050616e-05	5.44369323642131e-05
"Environmental Information Processing|Signaling molecules and interaction"	5.60258972240915e-05	1.26084863412589e-05	3.88978180844704e-05	4.14160028959089e-05	4.47449441408758e-05	5.04335493916189e-05	3.11297361875024e-05	6.23743158465571e-05	3.9539869031807e-05
"Metabolism|Chemical structure transformation maps"	2.97310788694539e-05	3.98768554294767e-06	1.82154416576235e-05	2.37254388326631e-05	1.52849031019412e-05	2.00746761377903e-05	1.33788115594911e-05	2.7253372648843e-05	1.79425629108368e-05
"Organismal Systems|Development"	1.72138016259996e-05	7.22830828956644e-06	9.35376288839788e-06	1.02475012075627e-05	3.15849955361113e-05	3.01497658841806e-05	9.45612570806954e-06	3.13834987441278e-05	1.64647356045827e-05
"Cellular Processes|Cellular community - eukaryotes"	0	0	0	0	4.10257714758138e-08	0	0	2.18819557177433e-08	0
