"Taxa"	"W1"	"W2"	"W4"	"W6"	"W7"	"W9"	"W10"	"W33"	"W42"	"W43"	"W52"	"W54"	"W57"	"W60"	"W63"	"W68"	"W73"	"W83"	"W84"	"W85"	"W87"	"W93"	"W94"	"W95"	"W96"	"W97"	"W100"	"W101"	"W104"	"W107"	"W108"	"W109"	"W111"	"W112"	"W114"	"W120"	"W121"	"W122"	"W123"	"W126"	"W127"	"W139"	"W140"	"W144"	"W150"	"W152"	"W153"	"W154"	"W164"	"W170"	"W181"	"W185"	"W187"	"W188"	"W189"	"W197"	"W221"	"W227"	"W228"	"W247"	"W251"	"W262"	"W265"	"W269"	"W280"	"W282"	"W318"
"Metabolism|Carbohydrate metabolism|Amino sugar and nucleotide sugar metabolism"	0.0146273439429126	0.016323543441547	0.0153357556213177	0.0158648464601241	0.0155923012300107	0.0155670368110639	0.0157157235871511	0.015441370967469	0.0153004938856355	0.0152210870176251	0.0154028392397695	0.0150288572763312	0.015248154073528	0.0150023926092787	0.0148244952796151	0.0150783363201947	0.0151325096714477	0.0153443847461683	0.0149411970480101	0.0151182352941391	0.0162905077164418	0.0158426987452618	0.015748872225954	0.01594269158656	0.0148074797337731	0.0140178241140716	0.0151703092236422	0.0156027881677333	0.0145314884892506	0.0155602463181383	0.0153638745236805	0.0151683613676991	0.0152494611007853	0.0153634431520447	0.0148895957588267	0.0156149335504122	0.0145430731523466	0.0152376473488775	0.0152609283631451	0.00986752772325683	0.0145168777808158	0.0152175444384453	0.0136238276965762	0.0144647284935338	0.0153354117556976	0.0163811031439836	0.0173514285355446	0.0148274770157504	0.0146672888204886	0.0198110371742065	0.0157732220868559	0.0155904802773481	0.0151570214806351	0.0126437995467708	0.0148927035579482	0.014543412773629	0.0150112295982641	0.0148307151292002	0.0143068878286967	0.0163186431543849	0.0154845775173867	0.0144053526787034	0.0148153859869757	0.0154560881813435	0.0146463056964606	0.0148503254492886	0.016946135456129
"Genetic Information Processing|Translation|Ribosome"	0.0145724890532411	0.0129765548775688	0.0151895899226131	0.0151975088437759	0.0144780297222595	0.0144014884508215	0.0132838013510113	0.016129396326552	0.0163697241292667	0.0146792373639958	0.0160948432789028	0.0150869547800887	0.014973259073455	0.0148926413260829	0.015334386854725	0.0168208902244581	0.0156612143720613	0.0157821355916955	0.015953434502181	0.0135303977779933	0.0140434426780809	0.0109329469953298	0.0133359319972242	0.0146267061354398	0.0146937304203704	0.0135639525914632	0.0142166904120508	0.0155186806047369	0.0143720034363209	0.0173729929824878	0.0158653866871899	0.0161391012731089	0.0153762398373926	0.0162847678920602	0.0161578508307797	0.0167993146869613	0.0112821136130033	0.015268860840447	0.0170918939949426	0.0120946262896097	0.00964135113997992	0.0134711455785953	0.0125864256167893	0.013649685434815	0.0146397956730484	0.0131383920363062	0.0112583070053814	0.0134305702290398	0.0146271565611246	0.0109239543779242	0.0129646767863647	0.013666172059868	0.0112205899820143	0.0125082070690499	0.0126875925492287	0.0137032088048446	0.0154540092681037	0.0133709936970006	0.0133716064160998	0.00761219030210628	0.00767023123409046	0.0140103535497327	0.010028539488807	0.0147033201754677	0.0133840704321188	0.0120361789849398	0.0122375498328259
"Metabolism|Carbohydrate metabolism|Pyruvate metabolism"	0.01269970646582	0.0125268176634568	0.0125798283369372	0.0123382841774756	0.0127057351282328	0.0125880708187164	0.0124925347887411	0.0124071645325539	0.0125386949586438	0.0132120264252836	0.0128902935875165	0.0128549832141648	0.0133845121769779	0.012574029971001	0.0131286019580734	0.0127194523900792	0.013175156119209	0.0123363476021738	0.0127778728724758	0.0117752035115522	0.0126793893227226	0.0123208086195261	0.0122882042327941	0.0123092885190484	0.0131595032100936	0.012442183377997	0.0130607208547295	0.0128339023775259	0.0130212249070605	0.0125385856319828	0.0129731670394754	0.0126973162216856	0.012354519920003	0.0126710622138959	0.0121941323051154	0.0126347520484815	0.0117573550699627	0.0126784110339496	0.0125524590305987	0.0129897501383498	0.0115492020557161	0.0121568237419536	0.0125043589695652	0.0129747985881265	0.0126198451095287	0.0123822858089091	0.0113879977154541	0.0118697567565465	0.0121241755705292	0.0101516188794166	0.0120192591872243	0.0125175296112152	0.0121104677278257	0.0112895725454396	0.0126038234230685	0.0125227423548274	0.0129841310760695	0.0126493951094854	0.0129787018058766	0.0109189203742336	0.0106666850265963	0.0129593484986148	0.0119415287699905	0.0132318158103165	0.0126280763290414	0.0124794663124045	0.0125724774394187
"Metabolism|Nucleotide metabolism|Pyrimidine metabolism"	0.011608894489446	0.0111716849251654	0.0117114453271036	0.0119864897241354	0.0115543145365518	0.0117010223544659	0.0112256524546582	0.012023835463429	0.0121991825592345	0.0116251447109678	0.012123864527488	0.0118574410994751	0.0116812760073922	0.0117546427411816	0.0118369045428832	0.012373444409386	0.0118187025747044	0.011890965287763	0.0121438605716252	0.0114792879111632	0.0115893561873956	0.0105362668869501	0.0113934368561059	0.012200207428209	0.0116444460157479	0.0107905662272644	0.0116096749470009	0.0118620569069776	0.0116636396209971	0.0124085808505123	0.0119227059616495	0.0121233633216443	0.0118636980509136	0.0120834275636226	0.0120988861201145	0.0122954424166561	0.0109856316829642	0.0119222703536943	0.0123265695078134	0.00996674772480888	0.0101349111778821	0.011467830334644	0.011146936538102	0.0113384252523204	0.0116484457556244	0.0112711890894665	0.0104887148140992	0.0115143658385175	0.0114109854828442	0.0102504021234746	0.0111757020332143	0.0112619995547203	0.0105293082087343	0.0110250851710009	0.0110711411675265	0.0114329596678651	0.0116815463784787	0.0111697453138844	0.011364125050353	0.00909419142466654	0.00967726212235119	0.011379238559386	0.0104582270139749	0.0112791965516914	0.0112334808526504	0.0108300773684987	0.0106778588587207
"Metabolism|Carbohydrate metabolism|Glycolysis / Gluconeogenesis"	0.00978885560085769	0.0111475590927447	0.00926663950372389	0.00988906090604209	0.0101853936842985	0.0103437392585674	0.0110997308993636	0.00890917140062167	0.00887554377572498	0.0102379806663058	0.00926208009009449	0.00975563318763042	0.0101393522056183	0.00951684819283471	0.00964805309940553	0.00852216879781121	0.00940398061034046	0.0091358411150853	0.00905006116958431	0.010417442604742	0.0110213870762299	0.012186426188691	0.0109487918107425	0.0106786565771643	0.0101737821761083	0.00921355168199081	0.0105890151037895	0.00957717243513449	0.010269510105816	0.0081687428278713	0.00918859272975931	0.00898814046610294	0.00928038598538223	0.00885429203761183	0.0087328348834492	0.00860556730185291	0.011032280533872	0.00954821745791402	0.00825215929186662	0.00898361781589828	0.0121790610478677	0.0106355354783144	0.0108178118140207	0.0107508309300823	0.0101595405573553	0.0113986704977525	0.0114597358592099	0.00985373593545043	0.00897096614457217	0.0102012318549529	0.0106420429228398	0.0104165019324114	0.0114838708358553	0.00965043479529919	0.0114999631225247	0.0104940034025273	0.00928921865483025	0.0107912213514051	0.0111089086394987	0.0137826654892947	0.0140328364871869	0.0103251351355926	0.0122659484301411	0.010250088872109	0.0104506895346835	0.011506348306566	0.0122654521925488
"Metabolism|Energy metabolism|Carbon fixation pathways in prokaryotes"	0.0102684361837895	0.00937778185380892	0.0105721871513079	0.0107016757943745	0.0102465817478869	0.00995557940212186	0.00951760692512382	0.0109856990566885	0.0110162658954356	0.0105532316856574	0.0109925366230894	0.0105003173903394	0.0106924668930486	0.0104612972020489	0.0105347473022706	0.0112094922736562	0.0110584079572703	0.0108953617247089	0.0108979876577275	0.00957177088938351	0.00977393751734643	0.00853008365658682	0.00931989306746255	0.010105476524436	0.0104242489753359	0.00982456687017856	0.0101159620358048	0.0107415623531987	0.0103264951664865	0.0114817434657418	0.0110697253940591	0.0110390202428346	0.0105600283783904	0.0110741762884639	0.0108284044178143	0.0113116032911818	0.00874144155689207	0.0105660697737662	0.0113392840848059	0.00910116214456543	0.0076834759414435	0.0097658681047402	0.00906601865745853	0.00976515204169754	0.0100824563453605	0.00905880392730859	0.00821803148189564	0.00942704251496801	0.0103080797864399	0.00775299828270016	0.00906061787340118	0.00973960617625161	0.00875925628850652	0.0080499784568717	0.00930004045362343	0.00959490447922681	0.0110012200162026	0.00970277275088302	0.00970395420417242	0.00687574745300303	0.00672335396927017	0.0102137028996454	0.00811970842316701	0.0105676722861538	0.00969974411643398	0.00919726734791743	0.00916520776541919
"Environmental Information Processing|Membrane transport|Phosphotransferase system (PTS)"	0.00752773963338953	0.0136962394298322	0.00590993289135685	0.0111229561559081	0.00855546061574984	0.0092667378444195	0.0099548637549287	0.00703990229438537	0.00591449488709664	0.00957006357254923	0.00770238002340833	0.00881361318136836	0.0105750642803027	0.00672785711151024	0.00793454917394543	0.00407627646348291	0.00734103350043526	0.00722848058661884	0.00637608807114707	0.0115567036960433	0.0144238842752126	0.0129644943035519	0.0134844057452877	0.0142785729404498	0.00917793985956987	0.00835139935112475	0.0111466403638608	0.00879021759104771	0.00849908248811367	0.00495375077363878	0.00750938897903872	0.00557818156397172	0.00858078385372878	0.00568071830691915	0.00569242926016093	0.00632803994446688	0.0139947514044271	0.00778775617992563	0.00433021863549408	0.00449961838759468	0.0170914041974412	0.0110419488031147	0.00940282838769231	0.00931812919236882	0.00922719584568664	0.0109745663078445	0.00823546975073724	0.0103161667961797	0.00740861622522496	0.0033728552158155	0.00731802392571084	0.00754785714330593	0.00952858226423612	0.00590490956529179	0.0139667523095614	0.0089999669564779	0.0072282643691524	0.0105123253676837	0.0100142339595323	0.0226872865720087	0.0211755443126685	0.00727405377917856	0.0166642560292173	0.0103488227893965	0.0094241830167654	0.0106210787186322	0.0166327267314378
"Metabolism|Energy metabolism|Oxidative phosphorylation"	0.00964458644704198	0.0083553079967417	0.00979829532733237	0.00812487961797737	0.00889098394216876	0.00921056673822785	0.00868252994799065	0.0103079024888786	0.0109280505237331	0.00918515553959686	0.010007670089787	0.00926083687545834	0.00864015067276901	0.0101514715469431	0.00976463211032139	0.0115721721171409	0.00932169963192764	0.0102037249274765	0.0101350483590723	0.00879873048421043	0.0082582424684031	0.00781428237864167	0.00866280232801095	0.00740483983570274	0.00903497263521618	0.00899921832334996	0.00841742972892994	0.00988397521765962	0.00897203739007214	0.011481746159105	0.00936291254623064	0.0106628603786084	0.0101060184867191	0.0107512294865363	0.0109227412488714	0.0107939863121746	0.00833100146744077	0.00922309448440495	0.0118091213236185	0.00918264905842263	0.0080040254308247	0.00745557785702306	0.00838740113623977	0.00848185192858445	0.00917109139199291	0.00855660930547129	0.00759473105071612	0.00901459436233749	0.00932642319728925	0.00773825010972621	0.00843561124738034	0.00884384619054458	0.00739217857411048	0.00905287116821166	0.00744499300634639	0.00896483747012194	0.00909246563955715	0.00864512138797715	0.00889771147587827	0.00758753642371785	0.00729917099946864	0.00905433794904338	0.00702203429926279	0.00843265646659116	0.00768685428844858	0.0076080432246334	0.00776634364650771
"Metabolism|Amino acid metabolism|Cysteine and methionine metabolism"	0.00846233055525951	0.00874184088089271	0.00876790173500516	0.00963881455032702	0.00880369596159935	0.00837891782052401	0.00844146636720965	0.00885098505050766	0.00843958137575391	0.0086094001787595	0.00885564072990364	0.00882993652340432	0.00906713621768225	0.0082104080401146	0.00869378821883426	0.00787904600246714	0.0090600004652738	0.00890639954724571	0.00875944492753491	0.00884654123910899	0.00905591066710617	0.00838228912277074	0.00874002281733771	0.00937203472759472	0.00898895717291325	0.00891083642506593	0.00879788424696509	0.00911095585406821	0.00854838704579463	0.00893752073651975	0.00930411731913566	0.00855452474337489	0.00848430289788921	0.0086353753323706	0.00866004174743184	0.00887284241584776	0.00784805436764967	0.00896913447794634	0.008491411078185	0.00743754792294899	0.00767348600379718	0.0089602958645885	0.00864885080258806	0.00881260403004685	0.00897278547050613	0.00896651338705678	0.00764965975139476	0.0093233162301533	0.00891535770690126	0.00687911843899117	0.00809029064958007	0.00846552206067478	0.00810185589948112	0.00774564179759093	0.00879016608952007	0.00862456227364865	0.00955888265704333	0.00861333007475609	0.00875739920165939	0.00659709120829985	0.0081373717387533	0.00887117597656018	0.00805209639878987	0.00998491925484524	0.00882728328986232	0.00851310186616338	0.00932905959539799
"Metabolism|Carbohydrate metabolism|Propanoate metabolism"	0.0085062639803526	0.00840109546593081	0.00830532270250182	0.00842662043490422	0.00847567299376485	0.00837178727081881	0.0084781311754782	0.00786969559572851	0.00783607975389565	0.00899506725209978	0.00833359765672262	0.00859445119703167	0.00907527282270663	0.00834586997850459	0.00862212905945714	0.00795120498450494	0.00873430118878203	0.00778313775267827	0.00829999625882426	0.00777932971187668	0.00844053639370549	0.00903208754379963	0.00812761110690296	0.00864051626921962	0.00886653459243032	0.00881398311632301	0.00898848839657305	0.00826236667788198	0.00900482976083731	0.00754451274374337	0.00850873493292867	0.00813147677558011	0.00798964986906104	0.00801841838261667	0.00751168353510606	0.00791811516191295	0.00861509375730802	0.00838605248926436	0.00755525048094758	0.0109017928236705	0.00905635959532367	0.00858760981775447	0.00871306613753443	0.00882300094817647	0.00824262104822424	0.0079769839319807	0.00817917567621695	0.00800926360953808	0.00821552254732901	0.00762109608547213	0.00836381863269821	0.00846434278371328	0.00901000406729119	0.00891563665135484	0.00898136537149104	0.00852577169867839	0.00863691536563902	0.00895235489233065	0.00898010400651283	0.00968022882308987	0.00835049794445241	0.00880925277228762	0.00886534496187185	0.00868467392184098	0.0088124868050703	0.0089738803313529	0.00892668661122247
"Metabolism|Carbohydrate metabolism|Glyoxylate and dicarboxylate metabolism"	0.00819727814938289	0.00788910131657356	0.00817140428683968	0.0085546463379267	0.0081668128060974	0.00806930676911063	0.0079614029863087	0.00794634721558681	0.00792728352894106	0.00832257090772031	0.0082201056628434	0.00832560800289908	0.00852256205315586	0.00806747950501088	0.00820919040965619	0.00788109696886689	0.00835180789709557	0.00791150185155896	0.00807356159680706	0.00810595261002018	0.00824187363370064	0.00798941345040373	0.00795857532096162	0.00905535244691379	0.00836927585764051	0.00845933646500831	0.00862646789175083	0.00795514674837116	0.00845212943817668	0.00760793067890759	0.00827286015444335	0.00793630653286781	0.00802312833807463	0.00785156688102555	0.00776558569236689	0.0079381425430024	0.00850144255176378	0.0081441249496841	0.00757753434087498	0.0089633952894943	0.0082826795780661	0.00854003260210136	0.00844110977839614	0.00822272623842484	0.00785401289786331	0.00717301177823393	0.00782276435512577	0.00839524684591634	0.00840558863100505	0.00789544515155403	0.00827434708598954	0.00806338033089195	0.00852648179286789	0.00844353310190588	0.00873933393093582	0.00820856182605772	0.00826197155326308	0.00823489598101323	0.00821080235593905	0.00813649781715274	0.00816758904382302	0.00808181757686673	0.00827367204954384	0.00792707818714272	0.00833490982557795	0.00818785572595948	0.0078416034546586
