"Taxa"	"franc19"	"franc22"	"franc44"	"franc45"	"franc47"	"franc48"	"franc49"	"franc56"	"franc68"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola vulgatus"	0.0101428571428571	0.0117243351444095	0.0947990203140758	0.0160068600828927	0.0148592656093728	0.0194480194480194	0.0125732247463923	0.0687929061784897	0.00529100529100529
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera massiliensis"	0.0351428571428571	0.0165856448384329	0.00475435816164818	0.0238673717307417	0.0752964709244178	0.0224510224510224	0.0255750821545935	0.0140160183066362	0.0237380237380237
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella seckii"	0.00714285714285714	0.0187303402916786	0.0727560870191615	0.0322995569529798	0.0124303471924561	0.0203060203060203	0.0235747963994856	0.0184496567505721	0.0175890175890176
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum thomasii"	0.000714285714285714	0.00142979696883043	0	0.0140060025725311	0.0124303471924561	0.0213070213070213	0.033576225175025	0	0.0862290862290862
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides distasonis"	0.0125714285714286	0.00915070060051473	0.00648321567497479	0.0227240245819637	0.0202886126589513	0.0469040469040469	0.0314330618659809	0.0137299771167048	0.00386100386100386
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella rara"	0.0251428571428571	0.0190162996854447	0	0.0294411890810347	0.021717388198314	0.0321750321750322	0.0298614087726818	0	0.00900900900900901
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia|s__Wansuia hejianensis"	0.0204285714285714	0.0161567057477838	0.0135427171877251	0.0130055738173503	0.0248606943849121	0.0181610181610182	0.0225746535219317	0.0148741418764302	0.012012012012012
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides mediterraneensis"	0.003	0.0097226193880469	0.0256447197810114	0.0177218808060597	0.00514359194170596	0.0165880165880166	0.0128589798542649	0.0307494279176201	0.00328900328900329
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii"	0.00871428571428571	0.0114383757506434	0.0027373577294338	0.0131484922109475	0.031004429204172	0.0143000143000143	0.0147163880554365	0.00901029748283753	0.0128700128700129
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium varium"	0.00471428571428571	0.00271661424077781	0.101426307448494	0.000285836787194512	0.00042863266180883	0	0.000142877553936277	0.000143020594965675	0.000858000858000858
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia fergusonii"	0.0545714285714286	0.00743494423791822	0.000144071459443884	0.0197227383164213	0.000285755107872553	0	0	0	0.0201630201630202
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus mirabilis"	0	0	0.0989770926379484	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella flexneri"	0.0285714285714286	0.00600514726908779	0.000144071459443884	0.0121480634557668	0.00042863266180883	0	0	0	0.0364650364650365
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas hippei"	0.00214285714285714	0.00543322848155562	0.0247802910243481	0.00543089895669573	0.0042863266180883	0.00271700271700272	0.00357193884840692	0.011870709382151	0.00729300729300729
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia glucerasea"	0.00842857142857143	0.0110094366599943	0.00922057340440859	0.00300128626554238	0.00271467352478926	0.00529100529100529	0.00385769395627947	0.0187356979405034	0.00486200486200486
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0.00171428571428571	0.00900772090363168	0.00316957210776545	0.00886094040302987	0.00414344906415202	0.00786500786500786	0.0115730818688384	0.00829519450800915	0.00514800514800515
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella histaminiformans"	0.00528571428571429	0.00500428939090649	0.000576285837775537	0.00728883807346005	0.0115730818688384	0.00429000429000429	0.00800114302043149	0.00185926773455378	0.0128700128700129
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola dorei"	0.000285714285714286	0.00142979696883043	0.0361619363204149	0.00185793911676433	0.000571510215745106	0.003003003003003	0.00228604086298043	0.0085812356979405	0.000429000429000429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae"	0.00528571428571429	0.00557620817843866	0.00288142918887768	0.00257253108475061	0.00457208172596085	0.00772200772200772	0.00771538791255894	0.0111556064073227	0.00314600314600315
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides merdae"	0.00242857142857143	0.00157277666571347	0.000720357297219421	0.00728883807346005	0.00514359194170596	0.0115830115830116	0.00842977568224032	0.0074370709382151	0.00529100529100529
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis Bordigoni et al. 2020"	0.000428571428571429	0.00586216757220475	0.00187292897277049	0.00743175646705731	0.00328618374053436	0.00858000858000858	0.00842977568224032	0.00586384439359268	0.00629200629200629
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium porci"	0.0102857142857143	0.006720045753503	0.00144071459443884	0.00257253108475061	0.00642948992713245	0.00715000715000715	0.00757251035862266	0.00257437070938215	0.00271700271700272
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas rupellensis"	0.000714285714285714	0.00614812696597083	0.0106612879988474	0.00514506216950121	0.00114302043149021	0.00386100386100386	0.0018574082011716	0.00643592677345538	0.005005005005005
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis"	0.003	0.00500428939090649	0.00432214378331653	0.00271544947834786	0.00328618374053436	0.00486200486200486	0.00400057151021575	0.00772311212814645	0.00514800514800515
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella faecalis"	0.00257142857142857	0.00400343151272519	0.0126782884310618	0.00514506216950121	0.00271467352478926	0.00314600314600315	0.00328618374053436	0.00328947368421053	0.00271700271700272
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides humanifaecis"	0	0	0.00878835902607693	0	0.000285755107872553	0.000286000286000286	0.00042863266180883	0.0291762013729977	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0.000285714285714286	0.0020017157563626	0.0063391442155309	0.00457338859511219	0.00142877553936277	0.00371800371800372	0.00328618374053436	0.0080091533180778	0.000715000715000715
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora celerecrescens"	0.00142857142857143	0.00142979696883043	0.00922057340440859	0.00171502072316707	0.00128589798542649	0.00114400114400114	0.00114302043149021	0.011441647597254	0.001001001001001
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola massiliensis"	0.002	0.00185873605947955	0.00806800172885751	0.00114334714877805	0.00200028575510787	0.001001001001001	0.00157165309329904	0.0097254004576659	0.00128700128700129
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera micronuciformis"	0.00128571428571429	0.00228767515012868	0.000432214378331653	0.00271544947834786	0.00642948992713245	0.005005005005005	0.00457208172596085	0.00200228832951945	0.00328900328900329
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bilifractor|s__Bilifractor porci"	0.00142857142857143	0.00400343151272519	0.00158478605388273	0.0022866942975561	0.00328618374053436	0.00328900328900329	0.00628661237319617	0.00143020594965675	0.00185900185900186
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium fessum"	0.000285714285714286	0.00114383757506434	0.00864428756663305	0.00114334714877805	0.00085726532361766	0.001001001001001	0.000571510215745106	0.00886727688787185	0.000286000286000286
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus xylosus"	0	0	0.0206022187004754	0	0	0	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella herbatica"	0.001	0.00228767515012868	0	0.00328712305273689	0.00042863266180883	0.00600600600600601	0.00485783683383341	0	0.00171600171600172
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis"	0.000714285714285714	0.00114383757506434	0.00936464486385247	0.00171502072316707	0.00157165309329904	0.001001001001001	0.000285755107872553	0.00328947368421053	0.000286000286000286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor plautii"	0.001	0.000857878181298256	0.000864428756663305	0.000285836787194512	0.000571510215745106	0.000429000429000429	0.00228604086298043	0.0107265446224256	0.000429000429000429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena contorta"	0.00657142857142857	0.00300257363454389	0.000144071459443884	0.000857510361583536	0.00042863266180883	0.000715000715000715	0.000285755107872553	0.00157322654462243	0.00171600171600172
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Porcincola|s__Porcincola intestinalis"	0.000285714285714286	0.00214469545324564	0.000720357297219421	0.00257253108475061	0.00042863266180883	0.00185900185900186	0.00357193884840692	0.00200228832951945	0.00143000143000143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora indolis"	0.000142857142857143	0.000714898484415213	0.00504250108053595	0.00071459196798628	0.00042863266180883	0.001001001001001	0.000714387769681383	0.00586384439359268	0.000286000286000286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus pullicaecorum"	0.00357142857142857	0.00328853302830998	0.00187292897277049	0.000285836787194512	0.000571510215745106	0.000286000286000286	0.000142877553936277	0.00371853546910755	0.00114400114400114
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena absiana"	0.00428571428571429	0.00371747211895911	0	0.00114334714877805	0.00042863266180883	0.00128700128700129	0.000285755107872553	0.0011441647597254	0.00214500214500214
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus gnavus"	0.00414285714285714	0.00157277666571347	0.000864428756663305	0.00071459196798628	0.000285755107872553	0.000429000429000429	0.000142877553936277	0.00443363844393593	0.000715000715000715
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oris"	0.001	0.0020017157563626	0	0.00214377590395884	0.00085726532361766	0.003003003003003	0.00285755107872553	0	0.000858000858000858
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0.000857142857142857	0.00057191878753217	0.00403400086442876	0.00142918393597256	0.000714387769681383	0.00257400257400257	0.00128589798542649	0.000143020594965675	0.000715000715000715
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sonnei"	0.000285714285714286	0.000428939090649128	0	0.00071459196798628	0	0	0	0	0.0102960102960103
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0.000285714285714286	0.000714898484415213	0.00158478605388273	0.00100042875518079	0.000285755107872553	0.00143000143000143	0.00114302043149021	0.0028604118993135	0.000429000429000429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides thetaiotaomicron"	0.00242857142857143	0.000428939090649128	0.0036017864860971	0.000142918393597256	0.00128589798542649	0.000858000858000858	0.000571510215745106	0	0.000143000143000143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0.001	0.00157277666571347	0.00115257167555107	0.00185793911676433	0.000714387769681383	0.000572000572000572	0.00085726532361766	0.00085812356979405	0.000858000858000858
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum|s__Paramuribaculum intestinale"	0.00157142857142857	0.00114383757506434	0	0.00200085751036158	0.00100014287755394	0.002002002002002	0.00157165309329904	0.000143020594965675	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0.000142857142857143	0.000142979696883043	0.00216107189165826	0.000571673574389024	0.00042863266180883	0.000286000286000286	0.000571510215745106	0.00386155606407323	0.000429000429000429
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia marmotae"	0	0	0	0.000428755180791768	0	0	0	0	0.00800800800800801
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella maculosa"	0.000142857142857143	0.00157277666571347	0	0.00157210232956982	0.00085726532361766	0.00128700128700129	0.0018574082011716	0	0.001001001001001
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0.000285714285714286	0.00128681727194738	0.000288142918887768	0.000428755180791768	0.000714387769681383	0.001001001001001	0.00171453064723532	0.0017162471395881	0.000715000715000715
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora amygdalina"	0.000285714285714286	0.00142979696883043	0.00201700043221438	0.000428755180791768	0.00042863266180883	0.000143000143000143	0.00085726532361766	0.00214530892448513	0.000286000286000286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena orotica"	0.00142857142857143	0.00214469545324564	0	0.00071459196798628	0.000142877553936277	0.00114400114400114	0.000285755107872553	0.00085812356979405	0.00128700128700129
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oryzae"	0.000285714285714286	0.0010008578781813	0	0.00114334714877805	0.00042863266180883	0.002002002002002	0.00200028575510787	0	0.000572000572000572
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Colibacter|s__Colibacter massiliensis"	0.000142857142857143	0.00128681727194738	0.000144071459443884	0.00100042875518079	0.00042863266180883	0.00143000143000143	0.00128589798542649	0.000143020594965675	0.00128700128700129
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium mortiferum"	0	0	0.00648321567497479	0.000142918393597256	0	0	0	0.000143020594965675	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus faecalis"	0	0	0.00662728713441867	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Curtobacterium plantarum"	0	0	0.00662728713441867	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus niger"	0.000857142857142857	0.00243065484701172	0.00144071459443884	0.000142918393597256	0.000142877553936277	0	0.000142877553936277	0.00085812356979405	0.000429000429000429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia hominis"	0	0.000714898484415213	0.00115257167555107	0.000285836787194512	0.000142877553936277	0.000858000858000858	0.000571510215745106	0.0017162471395881	0.001001001001001
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio crossotus"	0.000285714285714286	0.00128681727194738	0.000288142918887768	0.00071459196798628	0.000571510215745106	0.000858000858000858	0.000571510215745106	0.00143020594965675	0.000429000429000429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium edouardi"	0	0.000285959393766085	0.00115257167555107	0.000285836787194512	0.00042863266180883	0.000143000143000143	0.00042863266180883	0.0034324942791762	0.000143000143000143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius"	0	0.000285959393766085	0.000864428756663305	0.00071459196798628	0	0.00143000143000143	0.00042863266180883	0.0022883295194508	0.000143000143000143
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella vaginalis"	0.001	0.00057191878753217	0.00115257167555107	0.000857510361583536	0.000571510215745106	0.001001001001001	0.000714387769681383	0	0.000286000286000286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella shahii"	0	0.0010008578781813	0	0.00157210232956982	0.000142877553936277	0.00143000143000143	0.00157165309329904	0	0.000429000429000429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marseillensis"	0.000714285714285714	0.00057191878753217	0	0.000857510361583536	0.00042863266180883	0.001001001001001	0.0018574082011716	0	0.000572000572000572
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella intestinihominis"	0.000571428571428571	0.000142979696883043	0.000288142918887768	0.000285836787194512	0.000142877553936277	0.000286000286000286	0.000571510215745106	0.00357551487414188	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0.000571428571428571	0.000714898484415213	0.000144071459443884	0.000571673574389024	0.00085726532361766	0.00143000143000143	0.00085726532361766	0.000429061784897025	0.000286000286000286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix alysoides"	0.000571428571428571	0.00114383757506434	0.000432214378331653	0.00071459196798628	0.00042863266180883	0.000715000715000715	0.000571510215745106	0.000715102974828375	0.000286000286000286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella loescheii"	0.000285714285714286	0.000285959393766085	0	0.00114334714877805	0.000142877553936277	0.00171600171600172	0.00171453064723532	0	0.000286000286000286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella clara"	0	0	0.000288142918887768	0	0	0	0	0.00443363844393593	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster clostridioformis"	0.000142857142857143	0.000714898484415213	0.000288142918887768	0.000428755180791768	0.000285755107872553	0.000429000429000429	0.00157165309329904	0.000143020594965675	0.000429000429000429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia formatexigens"	0	0.00057191878753217	0.000144071459443884	0.000571673574389024	0.000142877553936277	0.000572000572000572	0.00085726532361766	0.00100114416475973	0.000429000429000429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__|s__Clostridium leptum"	0.000285714285714286	0.000142979696883043	0.000720357297219421	0	0.000142877553936277	0	0.000142877553936277	0.0022883295194508	0.000143000143000143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio fibrisolvens"	0	0.000142979696883043	0.000720357297219421	0.00071459196798628	0.000285755107872553	0.000572000572000572	0.000571510215745106	0.000715102974828375	0.000143000143000143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella xylanolytica"	0	0.000285959393766085	0.000864428756663305	0.000142918393597256	0.00042863266180883	0.000572000572000572	0.000142877553936277	0.00128718535469108	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio hungatei"	0.000857142857142857	0	0.000144071459443884	0.000142918393597256	0.00042863266180883	0.000143000143000143	0.00042863266180883	0.00143020594965675	0.000143000143000143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Sodaliphilus|s__Sodaliphilus pleomorphus"	0.000142857142857143	0.000285959393766085	0	0.00071459196798628	0.000285755107872553	0.00128700128700129	0.00085726532361766	0	0.000143000143000143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella dubosii"	0.000428571428571429	0.000285959393766085	0.000144071459443884	0.000285836787194512	0.00085726532361766	0.000429000429000429	0.000571510215745106	0.000429061784897025	0.000143000143000143
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella dysenteriae"	0	0.000285959393766085	0	0.000285836787194512	0	0	0	0	0.00271700271700272
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea agglomerans"	0	0	0.00316957210776545	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna jejuensis"	0	0.000285959393766085	0.000144071459443884	0.000428755180791768	0.000142877553936277	0.000858000858000858	0.000714387769681383	0.000143020594965675	0.000429000429000429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella tayi"	0.000857142857142857	0.000142979696883043	0	0.000571673574389024	0.00042863266180883	0.000572000572000572	0.00042863266180883	0	0.000143000143000143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprophilus"	0	0.000142979696883043	0.000576285837775537	0.000571673574389024	0.000142877553936277	0.000429000429000429	0.000285755107872553	0.000715102974828375	0.000143000143000143
