"ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"txid1841868"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Provencibacterium"	"s__Provencibacterium massiliense"
"txid411467"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Pseudoflavonifractor"	"s__Pseudoflavonifractor capillosus"
"txid2779352"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Pseudoflavonifractor"	"s__Pseudoflavonifractor gallinarum"
"txid1870988"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Pseudoflavonifractor"	"s__Pseudoflavonifractor phocaeensis"
"txid2086583"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Pseudoruminococcus"	"s__Pseudoruminococcus massiliensis"
"txid1917873"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Pygmaiobacter"	"s__Pygmaiobacter massiliensis"
"txid1265"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Ruminococcus"	"s__Ruminococcus flavefaciens"
"txid438033"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Ruminococcus"	"s__Ruminococcus gauvreauii"
"txid1550024"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Ruthenibacterium"	"s__Ruthenibacterium lactatiformans"
"txid2780922"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Solibaculum"	"s__Solibaculum mannosilyticum"
"txid44749"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Sporobacter"	"s__Sporobacter termitidis"
"txid2714355"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Vescimonas"	"s__Vescimonas coprocola"
"txid2714353"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Vescimonas"	"s__Vescimonas fastidiosa"
"txid1535"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__"	"s__Clostridium leptum"
"txid47246"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__"	"s__Clostridium viride"
"txid51515"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Dehalobacterium"	"s__Dehalobacterium formicoaceticum"
"txid2741"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Peptococcus"	"s__Peptococcus niger"
"txid1643805"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Peptococcus"	"s__Peptococcus simiae"
"txid2837202"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Phosphitispora"	"s__Phosphitispora fastidiosa"
"txid1712410"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Thermanaerosceptrum"	"s__Thermanaerosceptrum fracticalcis"
"txid1121308"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Clostridioides"	"s__Clostridioides difficile"
"txid1737"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Paeniclostridium"	"s__Eubacterium tenue"
"txid1505"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Paeniclostridium"	"s__Paeniclostridium sordellii"
"txid89152"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Peptacetobacter"	"s__Peptacetobacter hiranonis"
"txid226526"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Peptostreptococcus"	"s__Candidatus Peptostreptococcus massiliensis"
"txid215200"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Peptostreptococcus"	"s__Peptostreptococcus russellii"
"txid1301100"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Romboutsia"	"s__Clostridium dakarense"
"txid1115758"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Romboutsia"	"s__Romboutsia ilealis"
"txid2020948"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Romboutsia"	"s__Romboutsia maritimum"
"txid1368474"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Romboutsia"	"s__Romboutsia sedimentorum"
"txid1776391"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Romboutsia"	"s__Romboutsia timonensis"
"txid278994"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Thermincolaceae"	"g__Thermincola"	"s__Thermincola carboxydiphila"
"txid2211183"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Evtepia"	"s__Evtepia gabavorous"
"txid1417852"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Flintibacter"	"s__Flintibacter butyricus"
"txid2779354"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Gemmiger"	"s__Gemmiger gallinarum"
"txid1297617"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Intestinimonas"	"s__Intestinimonas butyriciproducens"
"txid1702285"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Intestinimonas"	"s__Intestinimonas gabonensis"
"txid1673721"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Intestinimonas"	"s__Intestinimonas massiliensis"
"txid1689270"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Intestinimonas"	"s__Intestinimonas timonensis"
"txid2086584"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Massilistercora"	"s__Massilistercora timonensis"
"txid384638"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__"	"s__Bacteroides pectinophilus"
"txid2044573"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Anaerolactibacter"	"s__Anaerolactibacter massiliensis"
"txid1547"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Erysipelatoclostridium"	"s__Erysipelatoclostridium ramosum"
"txid2683713"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Erysipelothrix"	"s__Erysipelothrix anatis"
"txid915173"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Faecalicoccus"	"s__Faecalicoccus acidiformans"
"txid39483"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Faecalitalea"	"s__Faecalitalea cylindroides"
"txid2606629"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Floccifex"	"s__Floccifex porci"
"txid2652276"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Holdemanella"	"s__Holdemanella porci"
"txid61171"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Holdemania"	"s__Holdemania filiformis"
"txid102148"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Solobacterium"	"s__Solobacterium moorei"
"txid2606630"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Stecheria"	"s__Stecheria intestinalis"
"txid154288"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Turicibacteraceae"	"g__Turicibacter"	"s__Turicibacter sanguinis"
"txid33025"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Acidaminococcales"	"f__Acidaminococcaceae"	"g__Phascolarctobacterium"	"s__Phascolarctobacterium faecium"
"txid626940"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Acidaminococcales"	"f__Acidaminococcaceae"	"g__Phascolarctobacterium"	"s__Phascolarctobacterium succinatutens"
"txid2654621"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Acidaminococcales"	"f__Acidaminococcaceae"	"g__Phascolarctobacterium"	"s__Phascolarctobacterium wakonense"
"txid742816"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas funiformis"
"txid158847"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas hypermegale"
"txid491921"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas rupellensis"
"txid865"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Pectinatus"	"s__Pectinatus frisingensis"
"txid349096"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Pectinatus"	"s__Pectinatus haikarae"
"txid82376"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Sporomusaceae"	"g__Anaeroarcus"	"s__Anaeroarcus burkinensis"
"txid81464"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Sporomusaceae"	"g__Anaeromusa"	"s__Anaeromusa acidaminophila"
"txid244830"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Sporomusaceae"	"g__Anaerospora"	"s__Anaerospora hongkongensis"
"txid204936"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Sporomusaceae"	"g__Sporomusa"	"s__Sporomusa aerivorans"
"txid209880"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Allisonella"	"s__Allisonella histaminiformans"
"txid156456"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Anaeroglobus"	"s__Anaeroglobus geminatus"
"txid1852378"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Caecibacter"	"s__Caecibacter massiliensis"
"txid1852379"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Colibacter"	"s__Colibacter massiliensis"
"txid218538"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister invisus"
"txid2161821"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister massiliensis"
"txid309120"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister micraerophilus"
"txid39950"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister pneumosintes"
"txid308994"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister propionicifaciens"
"txid742743"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister succinatiphilus"
"txid1122219"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera cerevisiae"
"txid1064535"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera elsdenii"
"txid1675036"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera hexanoica"
"txid879612"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera indica"
"txid1000568"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera lornae"
"txid1232428"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera massiliensis"
"txid187326"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera micronuciformis"
"txid349095"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera paucivorans"
"txid2144175"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera stantonii"
"txid349094"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera sueciensis"
"txid1111454"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera vaginalis"
"txid2045301"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera vaginalis Bordigoni et al. 2020"
"txid29466"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Veillonella"	"s__Veillonella parvula"
"txid423477"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Veillonella"	"s__Veillonella rogosae"
"txid1110546"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Veillonella"	"s__Veillonella tobetsuensis"
"txid1556"	"k__Bacteria"	"p__Firmicutes"	"c__Tissierellia"	"o__Tissierellales"	"f__Gottschalkiaceae"	"g__Gottschalkia"	"s__Gottschalkia acidurici"
"txid116087"	"k__Bacteria"	"p__Firmicutes"	"c__Tissierellia"	"o__Tissierellales"	"f__Peptoniphilaceae"	"g__Gallicola"	"s__Gallicola barnesae"
"txid43143"	"k__Bacteria"	"p__Firmicutes"	"c__Tissierellia"	"o__Tissierellales"	"f__Tissierellaceae"	"g__Tissierella"	"s__Tissierella creatinini"
"txid178338"	"k__Bacteria"	"p__Firmicutes"	"c__Tissierellia"	"o__"	"f__"	"g__Sedimentibacter"	"s__Sedimentibacter hongkongensis"
"txid285729"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium canifelinum"
"txid1216362"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium hwasookii"
"txid1852365"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium massiliense"
"txid393480"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium nucleatum"
"txid856"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium varium"
"txid157692"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Leptotrichiaceae"	"g__Pseudoleptotrichia"	"s__Pseudoleptotrichia goodfellowii"
"txid1639882"	"k__Bacteria"	"p__Gemmatimonadetes"	"c__Longimicrobia"	"o__Longimicrobiales"	"f__Longimicrobiaceae"	"g__Longimicrobium"	"s__Longimicrobium terrae"
"txid2606640"	"k__Bacteria"	"p__Lentisphaerae"	"c__Lentisphaeria"	"o__Victivallales"	"f__Victivallaceae"	"g__Victivallis"	"s__Victivallis lenta"
"txid74316"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Brevundimonas"	"s__Brevundimonas aurantiaca"
"txid293"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Brevundimonas"	"s__Brevundimonas diminuta"
"txid2725493"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Brevundimonas"	"s__Brevundimonas huaxiensis"
"txid424796"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Brevundimonas"	"s__Brevundimonas lenta"
"txid588932"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Brevundimonas"	"s__Brevundimonas naejangsanensis"
"txid363631"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Brevundimonas"	"s__Brevundimonas terrae"
"txid41276"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Brevundimonas"	"s__Brevundimonas vesicularis"
"txid439375"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Brucellaceae"	"g__Brucella"	"s__Brucella anthropi"
"txid419475"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Brucellaceae"	"g__Brucella"	"s__Brucella pseudogrignonensis"
"txid354351"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Brucellaceae"	"g__Pseudochrobactrum"	"s__Pseudochrobactrum asaccharolyticum"
"txid2082392"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Devosiaceae"	"g__Devosia"	"s__Devosia naphthalenivorans"
"txid1173082"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Devosiaceae"	"g__Devosia"	"s__Devosia submarina"
"txid169176"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Hyphomicrobiaceae"	"g__Caenibius"	"s__Caenibius tardaugens"
"txid243690"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Methylobacteriaceae"	"g__Methylobacterium"	"s__Methylobacterium goesingense"
"txid426355"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Methylobacteriaceae"	"g__Methylobacterium"	"s__Methylobacterium radiotolerans"
"txid269069"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Methylobacteriaceae"	"g__Methylorubrum"	"s__Methylorubrum aminovorans"
"txid2249811"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Methylobacteriaceae"	"g__Microvirga"	"s__Microvirga flavescens"
"txid1033741"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Methylobacteriaceae"	"g__Microvirga"	"s__Microvirga massiliensis"
"txid1854496"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Methylobacteriaceae"	"g__Microvirga"	"s__Microvirga soli"
"txid1868589"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Phreatobacteraceae"	"g__Phreatobacter"	"s__Phreatobacter cathodiphilus"
"txid1631247"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Phyllobacteriaceae"	"g__Mesorhizobium"	"s__Mesorhizobium delmotii"
"txid39844"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Phyllobacteriaceae"	"g__Mesorhizobium"	"s__Mesorhizobium tianshanense"
"txid1502156"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Phyllobacteriaceae"	"g__Tianweitania"	"s__Tianweitania sediminis"
"txid2528239"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Rhizobiaceae"	"g__Agrobacterium"	"s__Agrobacterium cavarae"
"txid1183401"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Rhizobiaceae"	"g__Agrobacterium"	"s__Agrobacterium fabacearum"
"txid358"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Rhizobiaceae"	"g__Agrobacterium"	"s__Agrobacterium tumefaciens"
"txid1534408"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Rhizobiaceae"	"g__Endobacterium"	"s__Endobacterium yantingense"
"txid67774"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Rhizobiaceae"	"g__Neorhizobium"	"s__Neorhizobium huautlense"
"txid648995"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Rhizobiaceae"	"g__Rhizobium"	"s__Rhizobium pusense"
"txid1737357"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Rhizobiaceae"	"g__Rhizobium"	"s__Rhizobium wenxiniae"
"txid1905846"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Rhizobiaceae"	"g__Rhizobium"	"s__Rhizobium zeae"
"txid2871820"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Rhizobiaceae"	"g__Shinella"	"s__Shinella oryzae"
"txid331696"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Xanthobacteraceae"	"g__Pseudolabrys"	"s__Pseudolabrys taiwanensis"
"txid2488730"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Falsigemmobacter"	"s__Falsigemmobacter faecalis"
"txid1365611"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Falsirhodobacter"	"s__Falsirhodobacter deserti"
"txid1553448"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Gemmobacter"	"s__Gemmobacter intermedius"
"txid1795310"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus acridae"
"txid2049468"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus alimentarius"
"txid1671480"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus angustae"
"txid525640"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus chinensis"
"txid1945662"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus contaminans"
"txid2491866"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus haematequi"
"txid376733"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus halophilus"
"txid2508543"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus luteus"
"txid59779"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus marcusii"
