"Taxa"	"joans14"	"joans21"	"joans29"	"joans41"	"joans44"	"joans49"	"joans51"	"joans56"	"joans57"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas hippei"	0	0.00514285714285714	0.00557620817843866	0.00228898426323319	0.00928704100585798	0.0464352050292899	0.0314555333142694	0.0541738136077759	0.0148571428571429
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium parvum"	0	0.00285714285714286	0.0221618530168716	0.0650929899856938	0.0171453064723532	0.0141448778396914	0.00943665999428081	0.0224413950829045	0.0128571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola sartorii"	0	0.00914285714285714	0.00314555333142694	0.00772532188841202	0.021717388198314	0.0161451635947993	0.0554761223906205	0.0155803316180675	0.0111428571428571
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera indica"	0	0	0.0124392336288247	0.0147353361945637	0.0152878982711816	0.0352907558222603	0.0148698884758364	0.024442538593482	0.0198571428571429
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella seckii"	0.00186969653387027	0.0231428571428571	0.0097226193880469	0.0349070100143061	0.0164309187026718	0.0125732247463923	0.00800686302545039	0.0157232704402516	0.00614285714285714
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium sinus"	0	0.00285714285714286	0.0151558478696025	0.0439198855507868	0.0174310615802257	0.0110015716530933	0.010151558478696	0.0194396798170383	0.00757142857142857
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera paucivorans"	0	0	0.00285959393766085	0.0706723891273248	0.00900128589798543	0.0100014287755394	0.010151558478696	0.00242995997712979	0.00342857142857143
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera massiliensis"	0	0	0.0112953960537604	0.0141630901287554	0.00685812258894128	0.0248606943849121	0.00657706605661996	0.0210120068610635	0.0167142857142857
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellamassilia|s__Prevotellamassilia timonensis"	0	0	0.00214469545324564	0.00457796852646638	0.0142877553936277	0.0131447349621374	0.0367457820989419	0.0191538021726701	0.00914285714285714
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrio|s__Succinivibrio dextrinosolvens"	0	0.00128571428571429	0.000857878181298256	0.000572246065808298	0.00828689812830404	0.0241463066152307	0.0340291678581641	0.0182961692395655	0.00542857142857143
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella boydii"	0.0707608226664749	0	0	0.00472103004291845	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas rupellensis"	0.00129440529267942	0.0441428571428571	0.00328853302830998	0.00314735336194564	0.00642948992713245	0.00214316330904415	0.00400343151272519	0.00371640937678674	0.00142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia glucerasea"	0	0.0212857142857143	0.010008578781813	0.00457796852646638	0.00171453064723532	0.00285755107872553	0.00228767515012868	0.00657518582046884	0.0102857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia|s__Wansuia hejianensis"	0	0.00514285714285714	0.00271661424077781	0.0257510729613734	0.00414344906415202	0.00200028575510787	0.00157277666571347	0.00385934819897084	0.00528571428571429
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia marmotae"	0.0476053502085431	0	0	0.00157367668097282	0	0	0	0	0.000285714285714286
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium varium"	0.0126564073061988	0.009	0.0087217615098656	0.0140200286123033	0	0	0	0	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides mediterraneensis"	0	0.00271428571428571	0.000428939090649128	0.00286123032904149	0.00685812258894128	0.00257179597085298	0.0195882184729768	0.00257289879931389	0.00242857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella herbatica"	0	0.00628571428571429	0.000285959393766085	0.000858369098712446	0.00971567366766681	0.00414344906415202	0.0125822133257077	0.00171526586620926	0.000571428571428571
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola vulgatus"	0.000287645620595426	0.00185714285714286	0.013440091507006	0.00257510729613734	0.00300042863266181	0.00171453064723532	0.00786388332856734	0.00185820468839337	0.00285714285714286
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii"	0	0	0.00328853302830998	0.00143061516452074	0.00485783683383341	0.0115730818688384	0.00400343151272519	0.00586049170954831	0.00414285714285714
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides distasonis"	0	0	0.00114383757506434	0	0.00385769395627947	0.0104300614373482	0.0104375178724621	0.00314465408805031	0.00357142857142857
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sonnei"	0.00273263339565655	0	0	0.0067238912732475	0	0	0	0	0.0198571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oris"	0	0.00357142857142857	0.000714898484415213	0.000429184549356223	0.00457208172596085	0.006715245035005	0.0087217615098656	0.0028587764436821	0.000571428571428571
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella histaminiformans"	0	0	0.00400343151272519	0.0107296137339056	0.00514359194170596	0.00157165309329904	0.000857878181298256	0.00371640937678674	0.00171428571428571
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis"	0	0.002	0.0010008578781813	0.00529327610872675	0.00371481640234319	0.00342906129447064	0.00243065484701172	0.00428816466552316	0.00157142857142857
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides merdae"	0	0	0.00214469545324564	0.000429184549356223	0.00357193884840692	0.00471495927989713	0.006720045753503	0.00242995997712979	0.00214285714285714
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0	0.000714285714285714	0.00171575636259651	0.0103004291845494	0.00357193884840692	0.00142877553936277	0.0020017157563626	0.00114351057747284	0.000714285714285714
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae"	0	0.00385714285714286	0.0020017157563626	0.00257510729613734	0.00257179597085298	0.00228604086298043	0.00228767515012868	0.00242995997712979	0.00185714285714286
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium mortiferum"	0.0151013950812599	0.000571428571428571	0.00314555333142694	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella faecalis"	0.000287645620595426	0.00285714285714286	0.00214469545324564	0.00515021459227468	0.00171453064723532	0.00214316330904415	0.00057191878753217	0.00242995997712979	0.00128571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oryzae"	0	0.00471428571428571	0.000142979696883043	0.000429184549356223	0.00371481640234319	0.00128589798542649	0.00686302545038605	0.00028587764436821	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella baroniae"	0	0.000428571428571429	0.000428939090649128	0.000858369098712446	0.0042863266180883	0.00257179597085298	0.00600514726908779	0.00114351057747284	0.001
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium fessum"	0	0.000571428571428571	0.000285959393766085	0.00729613733905579	0.00042863266180883	0.000571510215745106	0.00057191878753217	0.00200114351057747	0.000285714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0	0.00114285714285714	0.000428939090649128	0.000858369098712446	0.00171453064723532	0.000714387769681383	0.0057191878753217	0.000571755288736421	0.000285714285714286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium porci"	0	0.000285714285714286	0.00142979696883043	0.00257510729613734	0.00100014287755394	0.00142877553936277	0.00157277666571347	0.000857632933104631	0.00214285714285714
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bilifractor|s__Bilifractor porci"	0	0	0.00114383757506434	0.00457796852646638	0.00114302043149021	0.000571510215745106	0.000714898484415213	0.00242995997712979	0.000571428571428571
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera micronuciformis"	0	0	0.000285959393766085	0.00643776824034335	0.00085726532361766	0.00142877553936277	0.000714898484415213	0.00028587764436821	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella maculosa"	0	0.00114285714285714	0.000142979696883043	0.000286123032904149	0.00214316330904415	0.00214316330904415	0.00285959393766085	0.000857632933104631	0.000571428571428571
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus pasteurianus"	0.00920465985905365	0.000571428571428571	0.000142979696883043	0	0.000142877553936277	0	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marseillensis"	0	0.00157142857142857	0.000142979696883043	0.000143061516452074	0.00142877553936277	0.00285755107872553	0.00271661424077781	0.000714694110920526	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus pullicaecorum"	0.00201351934416798	0.00228571428571429	0.00357449242207607	0.000572246065808298	0	0	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides gallinaceum"	0	0	0.00142979696883043	0.00171673819742489	0.000714387769681383	0.000714387769681383	0.00142979696883043	0.00171526586620926	0.000285714285714286
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Colibacter|s__Colibacter massiliensis"	0	0	0	0.00701001430615165	0.000142877553936277	0.000142877553936277	0.000428939090649128	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis Bordigoni et al. 2020"	0	0	0.000142979696883043	0.00185979971387697	0.00228604086298043	0.000571510215745106	0.0020017157563626	0.00028587764436821	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella loescheii"	0	0.00128571428571429	0	0.000286123032904149	0.0018574082011716	0.000714387769681383	0.00257363454389477	0.000428816466552316	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola dorei"	0	0.000857142857142857	0	0.000715307582260372	0.00142877553936277	0.000571510215745106	0.00300257363454389	0.00028587764436821	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella buccae"	0	0	0.000142979696883043	0.000429184549356223	0.00171453064723532	0.00085726532361766	0.00257363454389477	0.000857632933104631	0.000285714285714286
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum succiniciproducens"	0.000143822810297713	0.00214285714285714	0.00057191878753217	0.000429184549356223	0.00142877553936277	0.00042863266180883	0.000714898484415213	0	0.000428571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Caecibacteroides|s__Caecibacteroides pullorum"	0	0	0.00057191878753217	0.00143061516452074	0.00085726532361766	0.000714387769681383	0.00157277666571347	0.000857632933104631	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora celerecrescens"	0	0	0.000142979696883043	0.00228898426323319	0.000571510215745106	0.00042863266180883	0.000142979696883043	0.00157232704402516	0.000714285714285714
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius"	0	0.000142857142857143	0.000714898484415213	0.0011444921316166	0.00114302043149021	0.00042863266180883	0.00157277666571347	0.000428816466552316	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Porcincola|s__Porcincola intestinalis"	0	0	0.000142979696883043	0.00271816881258941	0.00128589798542649	0.00042863266180883	0.000714898484415213	0.000142938822184105	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0	0.000857142857142857	0.000428939090649128	0.00100143061516452	0.000714387769681383	0.000714387769681383	0.00057191878753217	0.000571755288736421	0.000571428571428571
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0	0.000285714285714286	0	0.00457796852646638	0.000142877553936277	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella koreensis"	0	0.00142857142857143	0.000142979696883043	0.000143061516452074	0.000571510215745106	0.00114302043149021	0.00142979696883043	0.00028587764436821	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter actinomycetemcomitans"	0.00445850711922911	0.000285714285714286	0	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus gnavus"	0.000575291241190853	0.00114285714285714	0.00157277666571347	0.000858369098712446	0.000142877553936277	0	0	0.000142938822184105	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella shahii"	0	0.001	0	0.000286123032904149	0.00100014287755394	0.00042863266180883	0.00157277666571347	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprocola"	0	0	0.000714898484415213	0.000715307582260372	0.00100014287755394	0.00042863266180883	0.000857878181298256	0.000428816466552316	0.000142857142857143
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Canicola|s__Canicola haemoglobinophilus"	0.00388321587803826	0	0.000142979696883043	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium perfringens"	0.000862936861786279	0.00214285714285714	0	0.000715307582260372	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus hirae"	0	0	0	0	0	0.00128589798542649	0.000285959393766085	0.00171526586620926	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella illustrans"	0	0.000571428571428571	0.000142979696883043	0.000143061516452074	0.000571510215745106	0.00042863266180883	0.00114383757506434	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia formatexigens"	0	0	0.000285959393766085	0.00185979971387697	0.000142877553936277	0.000142877553936277	0.000285959393766085	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora indolis"	0	0.000285714285714286	0	0.0011444921316166	0.000571510215745106	0	0.000714898484415213	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix alysoides"	0	0.000142857142857143	0	0.00157367668097282	0.00042863266180883	0.000142877553936277	0	0.000142938822184105	0.000285714285714286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0	0.000571428571428571	0.000142979696883043	0.0011444921316166	0.000285755107872553	0.000142877553936277	0.000142979696883043	0.00028587764436821	0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium perfoetens"	0.0021573421544657	0.000142857142857143	0.000285959393766085	0	0	0	0	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter aphrophilus"	0.00201351934416798	0.000428571428571429	0	0	0.000142877553936277	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0	0.000142857142857143	0	0.00157367668097282	0.00042863266180883	0	0.000285959393766085	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora amygdalina"	0	0.000142857142857143	0.000142979696883043	0.0011444921316166	0	0.000142877553936277	0.000714898484415213	0.000142938822184105	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio fibrisolvens"	0	0.000428571428571429	0	0.00143061516452074	0.000142877553936277	0.000142877553936277	0.000142979696883043	0.000142938822184105	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris"	0	0	0.00243065484701172	0	0	0	0	0	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0	0.000285714285714286	0.000142979696883043	0.000429184549356223	0.00100014287755394	0	0	0.00028587764436821	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella parvula"	0.00172587372357256	0.000285714285714286	0	0	0	0	0	0.000142938822184105	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella dubosii"	0	0	0.000285959393766085	0	0.000285755107872553	0.00085726532361766	0.000285959393766085	0.00028587764436821	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium polysaccharolyticum"	0	0	0	0.00143061516452074	0.000285755107872553	0.000142877553936277	0.000142979696883043	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena absiana"	0	0	0.00128681727194738	0	0	0.000142877553936277	0.000142979696883043	0.000142938822184105	0.000285714285714286
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio crossotus"	0	0.000428571428571429	0	0.00128755364806867	0.000142877553936277	0	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marshii"	0	0.000285714285714286	0	0	0.000571510215745106	0.000142877553936277	0.000857878181298256	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena contorta"	0	0	0.00142979696883043	0.000143061516452074	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella lascolaii"	0	0.000571428571428571	0	0.000143061516452074	0.000285755107872553	0.000142877553936277	0.00057191878753217	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella lacticifex"	0	0.000571428571428571	0	0	0.000571510215745106	0.000142877553936277	0.000428939090649128	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia producta"	0	0.000142857142857143	0	0.0011444921316166	0.000142877553936277	0	0.000142979696883043	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella xylanolytica"	0	0.000428571428571429	0	0.000715307582260372	0.000285755107872553	0	0	0.000142938822184105	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella enoeca"	0	0.000571428571428571	0	0.000143061516452074	0.000142877553936277	0	0.000714898484415213	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0	0	0.000285959393766085	0	0	0.00042863266180883	0.000428939090649128	0.000142938822184105	0.000285714285714286
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella catena"	0	0	0.000142979696883043	0	0.000142877553936277	0.000571510215745106	0.000285959393766085	0.00028587764436821	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia hominis"	0	0.000285714285714286	0	0.0011444921316166	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Qiania|s__Qiania dongpingensis"	0	0	0	0.000572246065808298	0.000571510215745106	0.000142877553936277	0.000142979696883043	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella hominis"	0	0.000285714285714286	0	0	0.00042863266180883	0	0.00057191878753217	0.000142938822184105	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria perflava"	0.00115058248238171	0.000142857142857143	0	0	0	0	0	0	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis"	0	0.000142857142857143	0.000428939090649128	0.000143061516452074	0	0	0.000428939090649128	0.000142938822184105	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus niger"	0	0	0.000714898484415213	0	0	0	0	0.000428816466552316	0.000142857142857143
