"Taxa"	"kubo14"	"kubo15"	"kubo21"	"kubo30"	"kubo48"	"kubo58"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides uniformis"	0.0028587764436821	0.00385714285714286	0.000428755180791768	0.000572000572000572	0.00300214438884918	0.00600686498855835
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pullorum"	0	0	0	0	0	0.016304347826087
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides humanifaecis"	0.00157232704402516	0.00142857142857143	0.00257253108475061	0.000858000858000858	0.00385989992852037	0.0045766590389016
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella faecalis"	0.000571755288736421	0.000571428571428571	0.000285836787194512	0.000143000143000143	0.00142959256611866	0.00958237986270023
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides salyersiae"	0.00214408233276158	0.00171428571428571	0	0.000143000143000143	0.0050035739814153	0.00314645308924485
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus niger"	0.00171526586620926	0.00442857142857143	0.00371587823352866	0.000143000143000143	0.000714796283059328	0.00100114416475973
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis Bordigoni et al. 2020"	0.000857632933104631	0.000285714285714286	0.00157210232956982	0.00185900185900186	0.00385989992852037	0.00243135011441648
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris"	0.00328759291023442	0.00357142857142857	0.000142918393597256	0.000429000429000429	0.00128663330950679	0.00214530892448513
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor plautii"	0.000571755288736421	0.00314285714285714	0.00257253108475061	0.001001001001001	0.00243030736240172	0.00100114416475973
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__|s__Clostridium leptum"	0.000857632933104631	0.00242857142857143	0.00343004144633414	0.00214500214500214	0.00114367405289492	0.000429061784897025
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0.00100057175528874	0.000714285714285714	0.00142918393597256	0.00243100243100243	0.00328806290207291	0.00143020594965675
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bilifractor|s__Bilifractor porci"	0.000714694110920526	0.00228571428571429	0.0022866942975561	0.00185900185900186	0.00214438884917798	0.00085812356979405
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium phoceensis"	0.000428816466552316	0.00328571428571429	0.00371587823352866	0.00271700271700272	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0.00142938822184105	0.000142857142857143	0.00142918393597256	0.000143000143000143	0.00428877769835597	0.00200228832951945
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella baroniae"	0.002715837621498	0.00228571428571429	0.00285836787194512	0.00143000143000143	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella intestinihominis"	0.000571755288736421	0.000571428571428571	0.0035729598399314	0.001001001001001	0.00171551107934239	0.0017162471395881
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium fessum"	0.00157232704402516	0.002	0.00157210232956982	0.000429000429000429	0.00200142959256612	0.00100114416475973
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoris"	0	0.000285714285714286	0.00300128626554238	0.00386100386100386	0.000142959256611866	0.000715102974828375
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus gnavus"	0.00100057175528874	0.00428571428571429	0.00100042875518079	0.000143000143000143	0.00128663330950679	0.00028604118993135
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora indolis"	0.000857632933104631	0.00128571428571429	0.000571673574389024	0.001001001001001	0.00271622587562545	0.00085812356979405
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0.000571755288736421	0.001	0.00142918393597256	0.000429000429000429	0.00171551107934239	0.00143020594965675
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0.000428816466552316	0.000142857142857143	0.0012862655423753	0.00185900185900186	0.00185847033595425	0.00085812356979405
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides faecis"	0.00028587764436821	0.000714285714285714	0	0	0.00371694067190851	0.00128718535469108
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum|s__Paramuribaculum intestinale"	0.000714694110920526	0.000285714285714286	0.0012862655423753	0.000143000143000143	0.00142959256611866	0.00200228832951945
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium callitrichos"	0	0	0	0	0	0.00557780320366133
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus senegalensis"	0.000857632933104631	0.000428571428571429	0.00214377590395884	0.000429000429000429	0.00128663330950679	0.00028604118993135
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena absiana"	0.00028587764436821	0.00242857142857143	0.000857510361583536	0.000143000143000143	0.00128663330950679	0.00028604118993135
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0.000142938822184105	0.000285714285714286	0.000142918393597256	0.00228800228800229	0.000285918513223731	0.00200228832951945
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster clostridioformis"	0.000142938822184105	0.000428571428571429	0.000857510361583536	0.000572000572000572	0.00142959256611866	0.0017162471395881
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter fastidiosus"	0.000142938822184105	0.000571428571428571	0.000142918393597256	0.000143000143000143	0.00314510364546104	0.00085812356979405
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus pullicaecorum"	0.000428816466552316	0.00342857142857143	0.000142918393597256	0	0.000857755539671194	0.000143020594965675
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0.000142938822184105	0.000142857142857143	0.00114334714877805	0.000143000143000143	0.000428877769835597	0.0022883295194508
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0.000428816466552316	0.00128571428571429	0.000428755180791768	0	0.00171551107934239	0.000429061784897025
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena contorta"	0.00028587764436821	0.00285714285714286	0.000285836787194512	0.000143000143000143	0.000571837026447462	0.000143020594965675
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium aesculapii"	0	0	0	0	0	0.00414759725400458
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides thetaiotaomicron"	0	0	0.000142918393597256	0	0.00257326661901358	0.00143020594965675
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrio|s__Succinivibrio dextrinosolvens"	0.000142938822184105	0	0.000285836787194512	0.00343200343200343	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella tayi"	0.00028587764436821	0.000714285714285714	0.00071459196798628	0.000429000429000429	0.00142959256611866	0.00028604118993135
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0.00028587764436821	0.000571428571428571	0.00100042875518079	0.000572000572000572	0.000714796283059328	0.000429061784897025
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia argi"	0.000857632933104631	0.00128571428571429	0.000857510361583536	0.000572000572000572	0	0
"k__Bacteria|p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales|f__Anaeroplasmataceae|g__Asteroleplasma|s__Asteroleplasma anaerobium"	0.000428816466552316	0.000571428571428571	0	0	0.000714796283059328	0.0017162471395881
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera micronuciformis"	0.000142938822184105	0.000285714285714286	0.000857510361583536	0.000286000286000286	0.000714796283059328	0.0011441647597254
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia producta"	0.000428816466552316	0.00142857142857143	0.000428755180791768	0.000143000143000143	0.000714796283059328	0.000143020594965675
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora amygdalina"	0.000142938822184105	0.000285714285714286	0.000428755180791768	0.000429000429000429	0.00100071479628306	0.00085812356979405
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium perfoetens"	0.000857632933104631	0.000285714285714286	0	0.000715000715000715	0.00100071479628306	0.00028604118993135
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum succiniciproducens"	0.000142938822184105	0	0.000142918393597256	0.00271700271700272	0	0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella vaginalis"	0	0.000571428571428571	0.000142918393597256	0.001001001001001	0.000285918513223731	0.00085812356979405
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium samirii"	0	0	0	0	0	0.00257437070938215
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella buccae"	0.000857632933104631	0.000714285714285714	0.000142918393597256	0.000858000858000858	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio hungatei"	0	0.000857142857142857	0.00071459196798628	0.000572000572000572	0.000142959256611866	0.00028604118993135
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella boydii"	0.000142938822184105	0	0	0.00214500214500214	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Sodaliphilus|s__Sodaliphilus pleomorphus"	0.000142938822184105	0.000285714285714286	0.000428755180791768	0	0.000428877769835597	0.00085812356979405
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides xylanisolvens"	0.000571755288736421	0.000142857142857143	0.000142918393597256	0.000143000143000143	0.000714796283059328	0.000429061784897025
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium merdae"	0.000428816466552316	0.000142857142857143	0.000285836787194512	0.000572000572000572	0.000571837026447462	0.000143020594965675
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium edouardi"	0.000428816466552316	0.000428571428571429	0.000285836787194512	0.000143000143000143	0.000571837026447462	0.00028604118993135
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Porcincola|s__Porcincola intestinalis"	0.00028587764436821	0	0.000285836787194512	0.000429000429000429	0.000428877769835597	0.0005720823798627
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium rousetti"	0	0	0	0	0	0.00185926773455378
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium massiliamazoniense"	0.00100057175528874	0	0	0	0	0.00085812356979405
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio fibrisolvens"	0.000142938822184105	0.000142857142857143	0.000142918393597256	0.000429000429000429	0.000571837026447462	0.000429061784897025
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Thermophilibacter|s__Thermophilibacter mediterraneus"	0	0.000428571428571429	0.000428755180791768	0.000429000429000429	0.000142959256611866	0.000429061784897025
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia pseudococcoides"	0.000142938822184105	0.000285714285714286	0.000285836787194512	0.000429000429000429	0.000714796283059328	0
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium cebidarum"	0	0	0	0	0	0.0017162471395881
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium myosotis"	0	0	0	0	0	0.0017162471395881
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides caccae"	0	0	0	0.000143000143000143	0.00142959256611866	0.000143020594965675
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia formatexigens"	0.000142938822184105	0.000285714285714286	0.000285836787194512	0.000143000143000143	0.000285918513223731	0.0005720823798627
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix alysoides"	0.000142938822184105	0.000428571428571429	0.000285836787194512	0.000143000143000143	0.000428877769835597	0.00028604118993135
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter wuhouensis"	0.000142938822184105	0.000571428571428571	0.000428755180791768	0.000572000572000572	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio crossotus"	0	0	0.000142918393597256	0.000858000858000858	0.000285918513223731	0.00028604118993135
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella viscericola"	0.000142938822184105	0.000142857142857143	0.000285836787194512	0.000286000286000286	0.000285918513223731	0.000429061784897025
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella clara"	0.000142938822184105	0.000142857142857143	0.000571673574389024	0	0.000285918513223731	0.000429061784897025
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia schinkii"	0.00028587764436821	0.000428571428571429	0.000142918393597256	0.000286000286000286	0	0.000143020594965675
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia caecimuris"	0.000142938822184105	0.000285714285714286	0.00071459196798628	0	0	0.000143020594965675
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium reuteri"	0	0	0	0	0	0.0011441647597254
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius"	0.000428816466552316	0	0	0	0.000428877769835597	0.00028604118993135
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Murimonas|s__Murimonas intestini"	0	0.000142857142857143	0.000428755180791768	0.000143000143000143	0.000285918513223731	0.000143020594965675
