"Taxa"	"henry29"	"henry36"	"henry42"	"henry48"	"henry59"	"henry66"
"Metabolism|Xenobiotics biodegradation and metabolism"	0.0123169326118554	0.0127888767200771	0.0126010441710782	0.0136471255680588	0.0134727642551657	0.0115124240622242
"Genetic Information Processing|Folding, sorting and degradation"	0.0114884866812339	0.0108710586747849	0.0121077347261784	0.0107939546831202	0.0123094399404414	0.0116269858974686
"Human Diseases|Drug resistance: Antimicrobial"	0.0118570211323353	0.0110002819783622	0.0110919368390482	0.0110931514302387	0.0107701361526991	0.0116104654051152
"Metabolism|Metabolism of terpenoids and polyketides"	0.00947134366876744	0.00928114356132519	0.00922933028702888	0.00892301879515378	0.00952112888405003	0.00913250734296377
"Cellular Processes|Cell growth and death"	0.00791959826692388	0.00768039105906933	0.00874743387616938	0.00728768353715182	0.00791178405731927	0.00948743389271871
"Cellular Processes|Cell motility"	0.00712142800627903	0.00597818502073192	0.00698782878196893	0.00390344742519432	0.00523299983210745	0.00701648695723121
"Human Diseases|Infectious diseases: Bacterial"	0.0052928691056676	0.00503387728507548	0.00493682897516214	0.00446514106049449	0.00491492559895575	0.00536830267261231
"Organismal Systems|Endocrine system"	0.00398683890863543	0.00388311697109041	0.00419257737217864	0.0037555327410242	0.00425907389069201	0.00447287328230418
"Human Diseases|Cancers: Overview"	0.00275565846326555	0.002455565911373	0.00265407830144496	0.00251897690746587	0.00262981700145607	0.00279769801285663
"Human Diseases|Drug resistance: Antineoplastic"	0.00226140318957197	0.00213402429597292	0.0023978856484763	0.00204510268675029	0.00244095690424139	0.00225614079369881
"Cellular Processes|Transport and catabolism"	0.00188037601802932	0.00210820672914932	0.00167305098210228	0.00160198053747162	0.00163082873204138	0.00301338250674901
"Organismal Systems|Aging"	0.00184492208656591	0.00159789709296858	0.00178265848295773	0.00145786095546228	0.00169918664994218	0.00201218252308723
"Human Diseases|Endocrine and metabolic diseases"	0.00165800497122972	0.0015345597894604	0.00178525286677595	0.00157137954329861	0.001834807478032	0.00170539714383747
"Organismal Systems|Immune system"	0.00158991421321719	0.00157902548899685	0.00167148871461017	0.00141743707116523	0.0016280276943092	0.00202239031867152
"Organismal Systems|Environmental adaptation"	0.00125593981633641	0.00120056507465948	0.00133095399816817	0.00102469532934051	0.00120479776251056	0.00154233115123415
"Genetic Information Processing|Transcription"	0.00119079892491647	0.00120354625224533	0.00121342317757826	0.00125926895332044	0.00129410327518893	0.00107536269510652
"Human Diseases|Cardiovascular diseases"	0.00118201855136518	0.00112622573322146	0.00119661971233097	0.000956812777937143	0.00117765481444825	0.00151785642541938
"Organismal Systems|Nervous system"	0.000993654856129038	0.000964274363749342	0.000921748373563015	0.000940728039491374	0.000879276694289278	0.00123957013028319
"Human Diseases|Neurodegenerative diseases"	0.000957061785891978	0.00067034201716028	0.00105062695314284	0.000513400208304331	0.000874849543037885	0.000938902928898918
"Human Diseases|Cancers: Specific types"	0.000717455186927838	0.000619312181053819	0.000738275240281364	0.000636621464743279	0.00074104098847845	0.000721786558346733
"Organismal Systems|Digestive system"	0.000545293336466291	0.000501573608588557	0.000594513520513695	0.000407872130951043	0.000533934831050191	0.000771552577303695
"Human Diseases|Infectious diseases: Viral"	0.000481414784001357	0.00038761874774432	0.000581785966176626	0.000330878371656084	0.000537193353543184	0.000501372919612987
"Human Diseases|Immune diseases"	0.000228382716590778	0.000184471043513544	0.000207520746756506	0.000177025699588283	0.000179010640963172	0.000258578817815296
"Human Diseases|Infectious diseases: Parasitic"	0.000208747001986486	0.000142043224519154	0.000216919692316768	7.17531638246035e-05	0.000175582093287304	0.000250310188226394
"Organismal Systems|Excretory system"	0.000172102508476775	0.000213649462276818	0.000132695266703336	0.000188865392147654	0.000142563677343558	0.000205437068819563
"Human Diseases|Substance dependence"	0.000129223031750717	0.000103028107633122	0.000173119471683311	5.08849920669767e-05	0.000136771352478877	0.000141692119633633
"Organismal Systems|Circulatory system"	0.000109524398861888	6.46070333697194e-05	0.000158062134010211	3.31984706077996e-05	0.000125177999245423	0.000118322649160238
"Environmental Information Processing|Signaling molecules and interaction"	5.2951050841337e-05	4.53844419373705e-05	6.78069453162859e-05	2.42178396539763e-05	5.38964548722678e-05	6.66058977777501e-05
"Metabolism|Chemical structure transformation maps"	3.59303063892238e-05	2.12637863419712e-05	5.19968893236782e-05	1.06119128755062e-05	4.16449226118567e-05	3.57460882970056e-05
"Organismal Systems|Development"	8.15410837981007e-06	9.70853374139661e-06	9.12787755906822e-06	6.38578691653708e-06	1.00981690335429e-05	1.97959152747539e-05
"Cellular Processes|Cellular community - eukaryotes"	2.06366630263921e-08	0	0	0	0	2.20757368230223e-08
