"Taxa"	"kubo14"	"kubo15"	"kubo21"	"kubo30"	"kubo48"	"kubo58"
"Metabolism|Global and overview maps|Fatty acid metabolism"	0.00607253946800406	0.00600047251798492	0.00637221089973718	0.00634150751472358	0.00685058054992734	0.00701902861204594
"Metabolism|Carbohydrate metabolism|Pentose phosphate pathway"	0.00674756420309563	0.00661398841343705	0.00644885253145837	0.00627604058485807	0.00615785963683881	0.00599520639524758
"Metabolism|Metabolism of cofactors and vitamins|Porphyrin and chlorophyll metabolism"	0.00482127771699314	0.00768434423270639	0.00677396898114926	0.00679812901316477	0.00629742486493714	0.00566557554751301
"Genetic Information Processing|Translation|Aminoacyl-tRNA biosynthesis"	0.00474339553197485	0.00611583400898183	0.00654024698132096	0.00679297616093347	0.00713626962955491	0.00670446187833175
"Metabolism|Global and overview maps|2-Oxocarboxylic acid metabolism"	0.00578488134391035	0.00635952628904751	0.00674459463746299	0.00687553343866049	0.00630316451501769	0.00585853625386858
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Vibrio cholerae"	0.0068598278260989	0.00585692651899006	0.00552115982274538	0.00533997013105243	0.00587374495061736	0.00710241829614063
"Human Diseases|Drug resistance: Antimicrobial|beta-Lactam resistance"	0.00760150176731409	0.00577876755630706	0.00560974567756774	0.00556435718495625	0.0055377330214199	0.00573598184132464
"Metabolism|Carbohydrate metabolism|Citrate cycle (TCA cycle)"	0.00563663316248338	0.00601521150084045	0.00588343752413953	0.0058269140970863	0.00618518824264234	0.00613849451110917
"Environmental Information Processing|Membrane transport|Bacterial secretion system"	0.00683661855954308	0.00530672614769546	0.00524647604124597	0.00536418393812185	0.00551598007960126	0.00677058627804307
"Metabolism|Amino acid metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis"	0.00461447421112228	0.00579595083291329	0.00589715396394488	0.00602242319822856	0.00593318110745069	0.00564057459488233
"Metabolism|Glycan biosynthesis and metabolism|Peptidoglycan biosynthesis"	0.00437044262276613	0.00549817822563536	0.00585885677522815	0.00600683296399897	0.00619847864215074	0.00584778340955211
"Genetic Information Processing|Replication and repair|Homologous recombination"	0.00462040460434078	0.004957760885087	0.00518610496018905	0.00525449169567119	0.00597051089614042	0.00615033045709268
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Pseudomonas aeruginosa"	0.00496536626965592	0.00439884986225288	0.0042996754071445	0.00407165672457181	0.00530330995069424	0.00901060948771216
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine degradation"	0.00416554587695402	0.00503633856905166	0.00555888056262838	0.00563325157413613	0.00539139359186491	0.00464460904920755
"Cellular Processes|Cell growth and death|Cell cycle - Caulobacter"	0.00354395141462153	0.00459447334160242	0.00474588487079949	0.00460008822466999	0.00538663504713683	0.00682811838503563
"Metabolism|Energy metabolism|Sulfur metabolism"	0.00644122965917155	0.00473118272337473	0.00466006223781606	0.00463230123455855	0.00430562218180356	0.00482773319493465
"Metabolism|Lipid metabolism|Fatty acid biosynthesis"	0.00415951998337426	0.00463813004004427	0.00465453362439352	0.00444853492860315	0.00529414829479705	0.00555505266143255
"Metabolism|Amino acid metabolism|Lysine biosynthesis"	0.00375075166605119	0.00454418798370649	0.00493217994458911	0.00501225589118632	0.00523003938471403	0.00476819756964144
"Genetic Information Processing|Replication and repair|Mismatch repair"	0.00398293327546829	0.00429365561442784	0.00447821687051459	0.0045011267881768	0.00493975306102653	0.00506701439453613
"Metabolism|Glycan biosynthesis and metabolism|Lipopolysaccharide biosynthesis"	0.00515207303703415	0.00405515777040192	0.00410433423234454	0.00416499175494971	0.00456589957503887	0.00469216889192157
"Metabolism|Energy metabolism|Carbon fixation in photosynthetic organisms"	0.00438463541843886	0.00424342869039558	0.00428505865429918	0.00424535533129312	0.00425700498889883	0.0044009330382091
"Metabolism|Amino acid metabolism|Arginine and proline metabolism"	0.00440222469008636	0.00430605967223971	0.00433305990162696	0.0044284961693188	0.00413093478332183	0.00392758538344854
"Human Diseases|Drug resistance: Antimicrobial|Cationic antimicrobial peptide (CAMP) resistance"	0.00579302244818942	0.00406559383823511	0.00381628154605134	0.00350450817685222	0.0037980751412902	0.00423321424695906
"Metabolism|Carbohydrate metabolism|Pentose and glucuronate interconversions"	0.00556596354479931	0.00433846137085116	0.00426513601102417	0.00406529888648877	0.00367766586065414	0.00320656701955351
"Metabolism|Metabolism of cofactors and vitamins|Folate biosynthesis"	0.00423468905256284	0.00417487276157372	0.00401134125928247	0.00405135256208516	0.00412866252332972	0.00447870431478109
"Genetic Information Processing|Folding, sorting and degradation|RNA degradation"	0.00356171413066403	0.00355504331552582	0.0039014598386304	0.00392785278504215	0.00467440279131216	0.00514210670015721
"Metabolism|Metabolism of cofactors and vitamins|Nicotinate and nicotinamide metabolism"	0.00462107716355446	0.00386583801271376	0.0038968191973998	0.00391775485982712	0.0039622423528981	0.0041248673217891
"Metabolism|Metabolism of cofactors and vitamins|Pantothenate and CoA biosynthesis"	0.0038057634185718	0.004005099776017	0.00416156452982811	0.00421873937645274	0.00398220448101228	0.0036330236721877
"Metabolism|Energy metabolism|Nitrogen metabolism"	0.00391554628941974	0.00378705145434125	0.00380496310929718	0.00389568089919434	0.00383863477185463	0.00410446947812963
"Metabolism|Metabolism of cofactors and vitamins|Biotin metabolism"	0.00406045997062039	0.00353167227595546	0.00360270313841567	0.00344203782032708	0.00411728903776331	0.00457664622161413
"Genetic Information Processing|Folding, sorting and degradation|Protein export"	0.00331293027283326	0.00384051185646915	0.00390160378828415	0.00392159851102082	0.00412019301859745	0.00403356845054258
"Metabolism|Amino acid metabolism|Arginine biosynthesis"	0.00364499122245491	0.00385187866252975	0.00395290043609446	0.00401155132627608	0.00380764085284522	0.00372698377689836
"Metabolism|Lipid metabolism|Fatty acid degradation"	0.00417054264668801	0.00341947891276607	0.00386334715787106	0.00406645699466322	0.00366436971837816	0.00351725937892663
"Cellular Processes|Cell motility|Bacterial chemotaxis"	0.00487203764842774	0.00315916757712771	0.00298481637057871	0.003033106240829	0.0030749913955952	0.005381236727489
"Metabolism|Metabolism of other amino acids|Selenocompound metabolism"	0.00392925788459557	0.00362432831041464	0.00361886461278928	0.00373401347606633	0.00364783773440268	0.00381440382382531
"Genetic Information Processing|Replication and repair|DNA replication"	0.00320121301714432	0.00336075744401348	0.00359076624429339	0.00360774575277162	0.00411294364961236	0.00445749942157015
"Metabolism|Metabolism of terpenoids and polyketides|Terpenoid backbone biosynthesis"	0.00292465173412669	0.00360060919182568	0.00377800566320092	0.00395990459048586	0.00400536426415618	0.00377955615438101
"Metabolism|Amino acid metabolism|Histidine metabolism"	0.00264292578691441	0.00362556509479412	0.00387438996528425	0.00390637321039757	0.00384954916964186	0.00353331802098123
"Metabolism|Lipid metabolism|Glycerophospholipid metabolism"	0.00413622411311801	0.00314933038047288	0.00290081269911289	0.00286556133593915	0.00303461421549153	0.00378316542016349
"Metabolism|Metabolism of cofactors and vitamins|One carbon pool by folate"	0.00264537255963646	0.00307249060370449	0.00334094201552935	0.00327492896902529	0.0038372958100422	0.00356901377074135
"Metabolism|Lipid metabolism|Glycerolipid metabolism"	0.00313478067948716	0.00358228164054566	0.00323773322017043	0.00325430476789496	0.00292917338745952	0.00260850632220824
"Metabolism|Metabolism of cofactors and vitamins|Thiamine metabolism"	0.00263285500379213	0.00304652898895312	0.00312423948836203	0.00313168177009225	0.00335442713184726	0.00332269343142413
"Metabolism|Amino acid metabolism|Phenylalanine metabolism"	0.00315842538414931	0.0030648857352176	0.00319724340952733	0.00328273173258954	0.00299957063898448	0.00268418538997821
"Cellular Processes|Cell motility|Flagellar assembly"	0.00555686167976017	0.00224428933953637	0.0019247002340102	0.00208511736068109	0.00178014910065897	0.00415904524884094
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine biosynthesis"	0.00271045335311146	0.00276192522904709	0.00300756107414948	0.0030167084761831	0.00279482646459266	0.00270216391400622
"Metabolism|Xenobiotics biodegradation and metabolism|Benzoate degradation"	0.00269293912944006	0.00250261965970216	0.00310164869351104	0.00329770637342508	0.00270818193363176	0.00211959115098462
"Metabolism|Global and overview maps|Degradation of aromatic compounds"	0.00321946518657999	0.00279095707508419	0.0027081455057036	0.00276288059895899	0.00215938645860217	0.00205500655708263
"Metabolism|Amino acid metabolism|Tyrosine metabolism"	0.00302726216544565	0.00249657300403736	0.0024921970975704	0.00264059213246219	0.00214759787485625	0.00213431630655827
"Metabolism|Metabolism of cofactors and vitamins|Riboflavin metabolism"	0.00251689994713485	0.00229718741257495	0.00239284528686021	0.00240514757162676	0.00264906404644718	0.00234025267430132
"Genetic Information Processing|Replication and repair|Base excision repair"	0.00228928929491905	0.00238761507049384	0.00242892725438187	0.00247676724330155	0.00249024463127579	0.00250587531528531
"Metabolism|Metabolism of other amino acids|beta-Alanine metabolism"	0.00272524533311761	0.00247468353506247	0.00248994581522903	0.00259703465190422	0.00218762881529839	0.00202262351613233
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - other enzymes"	0.00230732264465209	0.00224710593451942	0.00223483545873325	0.00218250129985645	0.00232814039133206	0.00224543973154968
"Metabolism|Biosynthesis of other secondary metabolites|Streptomycin biosynthesis"	0.00178440060183696	0.00211762665806608	0.00227997045439858	0.0021033572982966	0.00247777748758157	0.00266065935792891
"Genetic Information Processing|Replication and repair|Nucleotide excision repair"	0.00186528299985851	0.00215669514161216	0.00225520137807119	0.00227954817601226	0.00239722791993554	0.00236235795945058
"Metabolism|Amino acid metabolism|Lysine degradation"	0.00323597075708768	0.00202723033699393	0.00211929469084587	0.00220792582129122	0.00175113675368522	0.00166643547856952
"Genetic Information Processing|Folding, sorting and degradation|Sulfur relay system"	0.00237165320171418	0.00197257425484946	0.00173190837474338	0.00177947856853217	0.00186028596021067	0.00278223103247718
"Metabolism|Metabolism of other amino acids|Glutathione metabolism"	0.00267906905900667	0.0018114935483261	0.00167678986840789	0.00169027284828268	0.00175428638277005	0.00241950202909186
"Human Diseases|Drug resistance: Antimicrobial|Vancomycin resistance"	0.00143839407996674	0.0022917009123903	0.00218836309044255	0.00214628834654378	0.00209137952196291	0.00187060511816565
"Metabolism|Carbohydrate metabolism|C5-Branched dibasic acid metabolism"	0.00198006238748009	0.00194019902499046	0.00208951681592746	0.00209487145400746	0.00197300421474939	0.00185979856457222
"Metabolism|Metabolism of cofactors and vitamins|Ubiquinone and other terpenoid-quinone biosynthesis"	0.00281441358166756	0.00175343369030034	0.00139714702627588	0.00135880684638987	0.00146663069511835	0.00218848421108841
"Metabolism|Energy metabolism|Photosynthesis"	0.00136186707702644	0.00168778585057733	0.00173865815344604	0.00178889575381553	0.00195920196510097	0.00194270850527146
"Metabolism|Glycan biosynthesis and metabolism|Other glycan degradation"	0.00115750484857107	0.00152056723475701	0.00166798604954221	0.00103026949941157	0.00270811327747798	0.00234367916965475
"Metabolism|Carbohydrate metabolism|Ascorbate and aldarate metabolism"	0.0029486444186891	0.00168652467246767	0.00159106124558346	0.00154738987405193	0.0012805964684504	0.00133517489879521
"Metabolism|Lipid metabolism|Sphingolipid metabolism"	0.00125498901887294	0.00161325374333733	0.0016129709826341	0.00112514346198078	0.00235013956661675	0.00207146613603782
"Metabolism|Biosynthesis of other secondary metabolites|Prodigiosin biosynthesis"	0.00175603033645007	0.00155645668638822	0.00155738928857326	0.00150137895592378	0.00162205573538914	0.00200496465966302
"Metabolism|Biosynthesis of other secondary metabolites|Monobactam biosynthesis"	0.0018734329046728	0.00147615533025475	0.00157589502649778	0.00153131400132797	0.00169242322297011	0.00182934060434123
"Human Diseases|Infectious diseases: Bacterial|Pertussis"	0.00254202408778852	0.00129777999547016	0.00151601904220528	0.00135070944551164	0.00142225573932018	0.00143274021535299
"Metabolism|Lipid metabolism|Biosynthesis of unsaturated fatty acids"	0.00187295687745115	0.00142007776822284	0.001399204934642	0.00136534019118972	0.00136091054980971	0.00176276588953042
"Metabolism|Metabolism of cofactors and vitamins|Vitamin B6 metabolism"	0.00155156151840998	0.00137837520622686	0.00138151035913168	0.00141594148890584	0.00148251778817148	0.00164242115519963
"Metabolism|Amino acid metabolism|Tryptophan metabolism"	0.00189280890804712	0.00128358469092461	0.00143191229177725	0.00151723631146102	0.00120050444624027	0.00110787983785366
"Metabolism|Biosynthesis of other secondary metabolites|Novobiocin biosynthesis"	0.000952619121787388	0.00136727899985287	0.00137404707405563	0.00144273792799306	0.00140721369725154	0.00138340343776378
"Cellular Processes|Cell growth and death|Necroptosis"	0.00101874438379842	0.00120289398369251	0.00121014869797578	0.00118103769983031	0.00141805995846872	0.00153019233571697
"Metabolism|Xenobiotics biodegradation and metabolism|Chloroalkane and chloroalkene degradation"	0.0014748438261177	0.0012595312943401	0.00120971441076804	0.00130069338453551	0.00103427076808392	0.00127718202178167
"Metabolism|Metabolism of other amino acids|Cyanoamino acid metabolism"	0.00104448262183986	0.00121454588462572	0.00124722397891479	0.001192015049083	0.00134070083184248	0.0012715337284444
"Human Diseases|Drug resistance: Antineoplastic|Antifolate resistance"	0.00091217529940012	0.0011175646535871	0.00120868745134417	0.00120468407064427	0.00139232669896903	0.00132282722408998
"Metabolism|Metabolism of other amino acids|Taurine and hypotaurine metabolism"	0.00130157614696416	0.00106677891093622	0.00116842810659323	0.00120552636153445	0.0011690646150013	0.00121060976133644
"Metabolism|Biosynthesis of other secondary metabolites|Tropane, piperidine and pyridine alkaloid biosynthesis"	0.00104648955051808	0.00118253526833368	0.00119531585542605	0.0012546078418281	0.00117869545501002	0.0011693806379479
"Genetic Information Processing|Transcription|RNA polymerase"	0.000903536106434956	0.00121688999022228	0.00123373865076984	0.00128873214315833	0.00125270218363203	0.0010937578658987
"Organismal Systems|Endocrine system|Glucagon signaling pathway"	0.000962673981244917	0.00126128413021714	0.00117000382195678	0.00121303292149658	0.00119761503015858	0.00116980544402226
"Metabolism|Carbohydrate metabolism|Inositol phosphate metabolism"	0.00110636671191304	0.00121501974434918	0.00119430611655982	0.00105995600355767	0.00110101203703301	0.00117000289088297
"Cellular Processes|Transport and catabolism|Peroxisome"	0.00125893784332789	0.00101691286904501	0.00110149468823691	0.00102094984267823	0.00121863051858003	0.00115150080772355
"Human Diseases|Cardiovascular diseases|Fluid shear stress and atherosclerosis"	0.00108010743088322	0.000953475941561007	0.00102905929357713	0.000936480941656676	0.00128429272150029	0.0013982124050547
"Metabolism|Metabolism of terpenoids and polyketides|Polyketide sugar unit biosynthesis"	0.000932153407518062	0.000763540105507628	0.00105291059794705	0.000965605114148659	0.0013051189118943	0.00146625045338161
"Human Diseases|Cancers: Overview|Central carbon metabolism in cancer"	0.00103436873234173	0.00111669878088595	0.0010837949855902	0.00103988329607643	0.00112546327562818	0.00107384895506181
"Human Diseases|Infectious diseases: Bacterial|Legionellosis"	0.000973138717610438	0.00104257596638976	0.00103997018774442	0.00108894872009981	0.00107359340104168	0.00114030087438038
"Metabolism|Metabolism of other amino acids|D-Glutamine and D-glutamate metabolism"	0.000907136023764405	0.000955933141851967	0.00106816306008361	0.00108462190500456	0.00116269621390995	0.00107352793984705
"Metabolism|Xenobiotics biodegradation and metabolism|Aminobenzoate degradation"	0.00124661640418787	0.00100723213342424	0.00104033128589965	0.0011036391799834	0.000843829700182581	0.000788545801727772
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of siderophore group nonribosomal peptides"	0.00227968970503555	0.000870144572720354	0.000776844492299872	0.000705190038123452	0.000509160435515323	0.000822019128715944
"Organismal Systems|Aging|Longevity regulating pathway - worm"	0.00105469941872714	0.000841122443232203	0.000849722052689464	0.000894662492192755	0.000930508244735473	0.00117213867569587
"Human Diseases|Drug resistance: Antineoplastic|Platinum drug resistance"	0.00090831003952238	0.0008552923271691	0.000819100950483908	0.000896617244111681	0.000896819233960779	0.00128653716856525
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - plant"	0.000753967296485136	0.000901388923978942	0.00087378080733447	0.000944191179036382	0.000951442667155864	0.00118043988738444
"Organismal Systems|Endocrine system|PPAR signaling pathway"	0.0007788032135911	0.000777629856104662	0.000984571199090134	0.000956132844420581	0.00109951408806737	0.0010019009249882
"Human Diseases|Infectious diseases: Bacterial|Salmonella infection"	0.00117056745207903	0.000711627055028638	0.000806452001425804	0.000799610554593465	0.000853891816567475	0.000999994292748235
"Metabolism|Xenobiotics biodegradation and metabolism|Nitrotoluene degradation"	0.00117333022122698	0.000903960717095028	0.000776823807457386	0.000759342111377676	0.000677697012696157	0.0009820219362637
"Human Diseases|Infectious diseases: Bacterial|Tuberculosis"	0.000842300784296476	0.000761177274486193	0.000784124759921171	0.000825287062055785	0.000908812993119179	0.00112727037603945
"Organismal Systems|Immune system|NOD-like receptor signaling pathway"	0.000665609031254615	0.000714353420009308	0.000814747491995622	0.000721655141758305	0.00108309499049466	0.00110548749696232
"Metabolism|Xenobiotics biodegradation and metabolism|Naphthalene degradation"	0.00102804953331935	0.000840466725735975	0.00081142076630827	0.000874086802345199	0.000630126518488312	0.000579313858100957
"Genetic Information Processing|Folding, sorting and degradation|Protein processing in endoplasmic reticulum"	0.000434767158825987	0.000865725382324416	0.000843071810492997	0.000868461559750271	0.000870711857764919	0.000755328617885229
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of ansamycins"	0.000615007889593454	0.000882964600322283	0.000846353650924982	0.000786949211397649	0.000675692032045966	0.000556250861480727
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - globo and isoglobo series"	0.00040561488922996	0.000776651625687298	0.000733338842590617	0.000557111318315474	0.000990003743500494	0.000802813877919535
"Metabolism|Biosynthesis of other secondary metabolites|Isoquinoline alkaloid biosynthesis"	0.000484107059156642	0.000719568547990058	0.000744755033701983	0.000787417144711257	0.00076216785690318	0.000742348115759585
"Metabolism|Metabolism of other amino acids|D-Alanine metabolism"	0.000640156479193939	0.000774258301199517	0.000734000971136842	0.000748837799771849	0.000702534285597556	0.000625228937302962
"Metabolism|Metabolism of terpenoids and polyketides|Geraniol degradation"	0.000991427728785233	0.000687669612752308	0.000685734420095397	0.000745398673114316	0.000548210090118004	0.000507725375375425
"Metabolism|Xenobiotics biodegradation and metabolism|Caprolactam degradation"	0.00079228378715505	0.00069717303193425	0.000783055828820471	0.000829992895800438	0.000659208172462829	0.00040003474518711
"Cellular Processes|Transport and catabolism|Lysosome"	0.000411528325062472	0.000501200963664037	0.0006348883046535	0.000365257358579459	0.00118300553334428	0.00103873234501713
"Organismal Systems|Aging|Longevity regulating pathway - multiple species"	0.000824075214641576	0.000586198704081293	0.000579630006904977	0.000546354053630288	0.000685033660809903	0.000806850710060052
"Metabolism|Glycan biosynthesis and metabolism|Glycosaminoglycan degradation"	0.000465098936050516	0.000535921334845031	0.000628677747537058	0.000469281865769946	0.00102368935783836	0.000896099304111426
"Organismal Systems|Environmental adaptation|Plant-pathogen interaction"	0.000747589733096977	0.000597576350119003	0.000624477310719408	0.000607390443576822	0.000642280659472047	0.000798582247971988
"Metabolism|Metabolism of terpenoids and polyketides|Limonene and pinene degradation"	0.000904286497027291	0.000728900623598482	0.00067610532852085	0.000700299533928164	0.000497787360146592	0.000381744301753302
"Environmental Information Processing|Signal transduction|HIF-1 signaling pathway"	0.000593305824804643	0.000648096345901442	0.000662577227784595	0.000677386882470607	0.000639997630423397	0.000620018866029112
"Metabolism|Lipid metabolism|Synthesis and degradation of ketone bodies"	0.000770871659233185	0.000599296577992271	0.000622805076436134	0.000654546739529348	0.000554296685400105	0.000595517639360619
"Human Diseases|Endocrine and metabolic diseases|Insulin resistance"	0.000505990991777923	0.000599052946192195	0.000592473393293292	0.000600344297628545	0.000711530445871609	0.000787585426355413
"Genetic Information Processing|Translation|RNA transport"	0.000588849768465623	0.0007002515547157	0.000665357921148635	0.000651667438978692	0.000666255122563875	0.000521821908390421
"Human Diseases|Cancers: Overview|Pathways in cancer"	0.000838877792297732	0.000536529600950599	0.000540086420166915	0.000527963587656906	0.000555025032408698	0.000782230428566632
"Metabolism|Biosynthesis of other secondary metabolites|Phenylpropanoid biosynthesis"	0.000590410818908231	0.000675989774354839	0.000643713459480509	0.000580992498685088	0.000636504507266875	0.000638705036645135
"Metabolism|Metabolism of other amino acids|Phosphonate and phosphinate metabolism"	0.00100104016956166	0.000567502141173334	0.000574976142046571	0.000533613963117879	0.000524383905285168	0.000449503353498908
"Metabolism|Biosynthesis of other secondary metabolites|Neomycin, kanamycin and gentamicin biosynthesis"	0.000506951055607822	0.000677228150326903	0.000611915954049347	0.000572417937015146	0.00056969844349154	0.000633892833404897
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - cytochrome P450"	0.000991342831653056	0.000546245766165873	0.000491570950022259	0.000507792799296612	0.00040414105005367	0.000603816980072585
"Organismal Systems|Endocrine system|Insulin signaling pathway"	0.000554511595058233	0.000562286022078425	0.000532698092239077	0.000528955960365766	0.00061050303864385	0.000713106458556142
"Metabolism|Xenobiotics biodegradation and metabolism|Metabolism of xenobiotics by cytochrome P450"	0.000983737211862382	0.00053817139092833	0.000489007641101442	0.000499271402272103	0.000386283339977708	0.000529741173796231
"Cellular Processes|Cell growth and death|Ferroptosis"	0.00046421251026048	0.000468687480894408	0.000537806400901103	0.000456207555441291	0.000708604653459259	0.000657111448767886
"Organismal Systems|Environmental adaptation|Thermogenesis"	0.000462187926218094	0.000416463170859066	0.000465715626384451	0.000416814507928814	0.000661539818141046	0.000845801179265661
"Human Diseases|Infectious diseases: Bacterial|Epithelial cell signaling in Helicobacter pylori infection"	0.000488568828326889	0.00053999384766656	0.00052663693514584	0.000541714310667683	0.000569250327133088	0.000592975654978573
"Organismal Systems|Nervous system|GABAergic synapse"	0.000634654826353518	0.000461198733926927	0.000492872835827378	0.000425718508899247	0.000558393608609602	0.000528527600173301
"Metabolism|Biosynthesis of other secondary metabolites|Acarbose and validamycin biosynthesis"	0.000485211258432829	0.000352658410642597	0.000493210932520054	0.000453403603239341	0.000588184702214107	0.000649962062558072
"Metabolism|Xenobiotics biodegradation and metabolism|Styrene degradation"	0.000521190813442122	0.000480823604424835	0.000564938152033425	0.000597931281134112	0.000447695889417272	0.000295876514939962
"Metabolism|Metabolism of cofactors and vitamins|Retinol metabolism"	0.000629204208330736	0.000452023878369337	0.000449985470044448	0.000445083699316765	0.000450980243829595	0.000455526003800878
"Metabolism|Biosynthesis of other secondary metabolites|Phenazine biosynthesis"	0.000513924963039296	0.000446503824623635	0.000468248927773078	0.000456677331291132	0.000467930284877209	0.000483791832456974
"Metabolism|Lipid metabolism|Steroid hormone biosynthesis"	0.000542891365755181	0.000295338100777892	0.000386932610645803	0.00028056672816118	0.000619339413246534	0.000579584062974519
"Organismal Systems|Nervous system|Glutamatergic synapse"	0.000447124063002834	0.000409957258555339	0.000449232943048297	0.000395679687071158	0.000522595886394261	0.000479495057209107
